Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
12/11/2023,04:26:00 -0400,0,,,167,1,4.17,,,,,,,13.43,,,,,
12/11/2023,04:28:00 -0400,0,,,160,1,,,,,,,,13.45,,,,,
12/11/2023,04:30:00 -0400,0,,,163,1,,,,,,,,13.52,,,,,
12/11/2023,04:31:00 -0400,,,,,,4.181,,,,,,,,,,,,
12/11/2023,04:32:00 -0400,0,,,164,1,,,,,,,,13.47,,,,,
12/11/2023,04:34:00 -0400,0,,,160,1,,,,,,,,13.62,,,,,
12/11/2023,04:36:00 -0400,0,,,161,1,4.182,,,,,,,13.57,,,,,
12/11/2023,04:38:00 -0400,0,,,161,1,,,,,,,,13.55,,,,,
12/11/2023,04:40:00 -0400,0,,,159,1,,,,,,,,13.69,,,,,
12/11/2023,04:41:00 -0400,,,,,,4.17,,,,,,,,,,,,
12/11/2023,04:42:00 -0400,0,,,153,1,,,,,,,,13.67,,,,,
12/11/2023,04:44:00 -0400,0,,,154,1,,,,,,,,13.62,,,,,
12/11/2023,04:46:00 -0400,0,,,161,1,4.181,,,,,,,13.67,,,,,
12/11/2023,04:48:00 -0400,0,,,163,1,,,,,,,,13.76,,,,,
12/11/2023,04:50:00 -0400,0,,,157,1,,,,,,,,13.71,,,,,
12/11/2023,04:51:00 -0400,,,,,,4.182,,,,,,,,,,,,
12/11/2023,04:52:00 -0400,0,,,160,1,,,,,,,,13.83,,,,,
12/11/2023,04:54:00 -0400,0,,,159,1,,,,,,,,13.86,,,,,
12/11/2023,04:56:00 -0400,0,,,161,1,4.166,,,,,,,13.86,,,,,
12/11/2023,04:58:00 -0400,0,,,157,1,,,,,,,,13.91,,,,,
12/11/2023,05:00:00 -0400,0,,,161,1,,,,,,,,13.79,,,,,
12/11/2023,05:01:00 -0400,,,,,,4.179,,,,,,,,,,,,
12/11/2023,05:02:00 -0400,0,,,161,1,,,,,,,,13.81,,,,,
12/11/2023,05:04:00 -0400,0,,,159,1,,,,,,,,13.81,,,,,
12/11/2023,05:06:00 -0400,0,,,161,1,4.182,,,,,,,13.83,,,,,
12/11/2023,05:08:00 -0400,0,,,166,1,,,,,,,,13.79,,,,,
12/11/2023,05:10:00 -0400,0,,,164,1,,,,,,,,13.74,,,,,
12/11/2023,05:11:00 -0400,,,,,,4.169,,,,,,,,,,,,
12/11/2023,05:12:00 -0400,0,,,161,1,,,,,,,,13.81,,,,,
12/11/2023,05:14:00 -0400,0,,,159,1,,,,,,,,13.86,,,,,
12/11/2023,05:16:00 -0400,0,,,154,1,4.179,,,,,,,13.83,,,,,
12/11/2023,05:18:00 -0400,0,,,160,1,,,,,,,,13.71,,,,,
12/11/2023,05:20:00 -0400,0,,,166,1,,,,,,,,13.62,,,,,
12/11/2023,05:21:00 -0400,,,,,,4.182,,,,,,,,,,,,
12/11/2023,05:22:00 -0400,0,,,166,1,,,,,,,,13.5,,,,,
12/11/2023,05:24:00 -0400,0,,,160,1,,,,,,,,13.62,,,,,
12/11/2023,05:26:00 -0400,0,,,166,1,4.17,,,,,,,13.64,,,,,
12/11/2023,05:28:00 -0400,0,,,167,1,,,,,,,,13.47,,,,,
12/11/2023,05:30:00 -0400,0,,,166,1,,,,,,,,13.43,,,,,
12/11/2023,05:31:00 -0400,,,,,,4.181,,,,,,,,,,,,
12/11/2023,05:32:00 -0400,0,,,167,1,,,,,,,,13.38,,,,,
12/11/2023,05:34:00 -0400,0,,,163,1,,,,,,,,13.35,,,,,
12/11/2023,05:36:00 -0400,0,,,167,1,4.181,,,,,,,13.38,,,,,
12/11/2023,05:38:00 -0400,0,,,166,1,,,,,,,,13.5,,,,,
12/11/2023,05:40:00 -0400,0,,,167,1,,,,,,,,13.47,,,,,
12/11/2023,05:41:00 -0400,,,,,,4.172,,,,,,,,,,,,
12/11/2023,05:42:00 -0400,0,,,161,1,,,,,,,,13.55,,,,,
12/11/2023,05:44:00 -0400,0,,,161,1,,,,,,,,13.57,,,,,
12/11/2023,05:46:00 -0400,0,,,163,1,4.181,,,,,,,13.62,,,,,
12/11/2023,05:48:00 -0400,0,,,160,1,,,,,,,,13.59,,,,,
12/11/2023,05:50:00 -0400,0,,,163,1,,,,,,,,13.57,,,,,
12/11/2023,05:51:00 -0400,,,,,,4.182,,,,,,,,,,,,
12/11/2023,05:52:00 -0400,0,,,161,1,,,,,,,,13.5,,,,,
12/11/2023,05:54:00 -0400,0,,,167,1,,,,,,,,13.43,,,,,
12/11/2023,05:56:00 -0400,0,,,163,1,4.172,,,,,,,13.4,,,,,
12/11/2023,05:58:00 -0400,0,,,157,1,,,,,,,,13.45,,,,,
12/11/2023,06:00:00 -0400,0,,,167,1,,,,,,,,13.4,,,,,
12/11/2023,06:01:00 -0400,,,,,,4.178,,,,,,,,,,,,
12/11/2023,06:02:00 -0400,0,,,167,1,,,,,,,,13.28,,,,,
12/11/2023,06:04:00 -0400,0,,,166,1,,,,,,,,13.23,,,,,
12/11/2023,06:06:00 -0400,0,,,161,1,4.181,,,,,,,13.38,,,,,
12/11/2023,06:08:00 -0400,0,,,170,1,,,,,,,,13.38,,,,,
12/11/2023,06:10:00 -0400,0,,,163,1,,,,,,,,13.67,,,,,
12/11/2023,06:11:00 -0400,,,,,,4.164,,,,,,,,,,,,
12/11/2023,06:12:00 -0400,0,,,160,1,,,,,,,,13.59,,,,,
12/11/2023,06:14:00 -0400,0,,,159,1,,,,,,,,13.71,,,,,
12/11/2023,06:16:00 -0400,0,,,160,1,4.178,,,,,,,13.69,,,,,
12/11/2023,06:18:00 -0400,0,,,168,1,,,,,,,,13.69,,,,,
12/11/2023,06:20:00 -0400,0,,,166,1,,,,,,,,13.64,,,,,
12/11/2023,06:21:00 -0400,,,,,,4.181,,,,,,,,,,,,
12/11/2023,06:22:00 -0400,0,,,163,1,,,,,,,,13.57,,,,,
12/11/2023,06:24:00 -0400,0,,,163,1,,,,,,,,13.74,,,,,
12/11/2023,06:26:00 -0400,0,,,168,1,4.166,,,,,,,13.69,,,,,
12/11/2023,06:28:00 -0400,0,,,164,1,,,,,,,,13.67,,,,,
12/11/2023,06:30:00 -0400,0,,,166,1,,,,,,,,13.62,,,,,
12/11/2023,06:31:00 -0400,,,,,,4.178,,,,,,,,,,,,
12/11/2023,06:32:00 -0400,0,,,157,1,,,,,,,,13.69,,,,,
12/11/2023,06:34:00 -0400,0,,,160,1,,,,,,,,13.52,,,,,
12/11/2023,06:36:00 -0400,0,,,163,1,4.181,,,,,,,13.62,,,,,
12/11/2023,06:38:00 -0400,0,,,156,1,,,,,,,,13.95,,,,,
12/11/2023,06:40:00 -0400,0,,,161,1,,,,,,,,13.93,,,,,
12/11/2023,06:41:00 -0400,,,,,,4.169,,,,,,,,,,,,
12/11/2023,06:42:00 -0400,0,,,167,1,,,,,,,,13.93,,,,,
12/11/2023,06:44:00 -0400,0,,,164,1,,,,,,,,14,,,,,
12/11/2023,06:46:00 -0400,0,,,161,1,4.179,,,,,,,14.07,,,,,
12/11/2023,06:48:00 -0400,0,,,168,1,,,,,,,,13.83,,,,,
12/11/2023,06:50:00 -0400,0,,,157,1,,,,,,,,14.05,,,,,
12/11/2023,06:51:00 -0400,,,,,,4.179,,,,,,,,,,,,
12/11/2023,06:52:00 -0400,0,,,164,1,,,,,,,,14.19,,,,,
12/11/2023,06:54:00 -0400,0,,,160,1,,,,,,,,14.27,,,,,
12/11/2023,06:56:00 -0400,0,,,161,1,4.17,,,,,,,14.12,,,,,
12/11/2023,06:58:00 -0400,0,,,161,1,,,,,,,,14.19,,,,,
12/11/2023,07:00:00 -0400,0,,,160,1,,,,,,,,14.27,,,,,
12/11/2023,07:01:00 -0400,,,,,,4.178,,,,,,,,,,,,
12/11/2023,07:02:00 -0400,0,,,157,1,,,,,,,,14.39,,,,,
12/11/2023,07:04:00 -0400,0,,,160,1,,,,,,,,14.43,,,,,
12/11/2023,07:06:00 -0400,0,,,168,1,4.181,,,,,,,14.31,,,,,
12/11/2023,07:08:00 -0400,0,,,160,1,,,,,,,,14.43,,,,,
12/11/2023,07:10:00 -0400,0,,,156,1,,,,,,,,14.51,,,,,
12/11/2023,07:11:00 -0400,,,,,,4.163,,,,,,,,,,,,
12/11/2023,07:12:00 -0400,0,,,159,1,,,,,,,,14.36,,,,,
12/11/2023,07:14:00 -0400,0,,,166,1,,,,,,,,14.27,,,,,
12/11/2023,07:16:00 -0400,0,,,160,1,4.176,,,,,,,14.43,,,,,
12/11/2023,07:18:00 -0400,0,,,152,1,,,,,,,,14.53,,,,,
12/11/2023,07:20:00 -0400,0,,,163,1,,,,,,,,14.46,,,,,
12/11/2023,07:21:00 -0400,,,,,,4.179,,,,,,,,,,,,
12/11/2023,07:22:00 -0400,0,,,156,1,,,,,,,,14.46,,,,,
12/11/2023,07:24:00 -0400,0,,,164,1,,,,,,,,14.43,,,,,
12/11/2023,07:26:00 -0400,0,,,161,1,4.166,,,,,,,14.36,,,,,
12/11/2023,07:28:00 -0400,0,,,160,1,,,,,,,,14.36,,,,,
12/11/2023,07:30:00 -0400,0,,,163,1,,,,,,,,14.46,,,,,
12/11/2023,07:31:00 -0400,,,,,,4.176,,,,,,,,,,,,
12/11/2023,07:32:00 -0400,0,,,168,1,,,,,,,,14.51,,,,,
12/11/2023,07:34:00 -0400,0,,,160,1,,,,,,,,14.51,,,,,
12/11/2023,07:36:00 -0400,0,,,159,1,4.179,,,,,,,14.55,,,,,
12/11/2023,07:38:00 -0400,0,,,166,1,,,,,,,,14.6,,,,,
12/11/2023,07:40:00 -0400,0,,,157,1,,,,,,,,14.58,,,,,
12/11/2023,07:41:00 -0400,,,,,,4.17,,,,,,,,,,,,
12/11/2023,07:42:00 -0400,0,,,153,1,,,,,,,,14.58,,,,,
12/11/2023,07:44:00 -0400,0,,,160,1,,,,,,,,14.51,,,,,
12/11/2023,07:46:00 -0400,0,,,153,1,4.179,,,,,,,14.53,,,,,
12/11/2023,07:48:00 -0400,0,,,161,2,,,,,,,,14.65,,,,,
12/11/2023,07:50:00 -0400,0,,,159,2,,,,,,,,14.72,,,,,
12/11/2023,07:51:00 -0400,,,,,,4.184,,,,,,,,,,,,
12/11/2023,07:52:00 -0400,0,,,163,2,,,,,,,,14.72,,,,,
12/11/2023,07:54:00 -0400,0,,,159,2,,,,,,,,14.7,,,,,
12/11/2023,07:56:00 -0400,0,,,160,3,4.173,,,,,,,14.72,,,,,
12/11/2023,07:58:00 -0400,0,,,157,4,,,,,,,,14.79,,,,,
12/11/2023,08:00:00 -0400,0,,,157,6,,,,,,,,14.79,,,,,
12/11/2023,08:01:00 -0400,,,,,,4.185,,,,,,,,,,,,
12/11/2023,08:02:00 -0400,0,,,157,7,,,,,,,,14.77,,,,,
12/11/2023,08:04:00 -0400,0,,,161,8,,,,,,,,14.82,,,,,
12/11/2023,08:06:00 -0400,0,,,171,9,4.197,,,,,,,14.6,,,,,
12/11/2023,08:08:00 -0400,0,,,157,11,,,,,,,,14.77,,,,,
12/11/2023,08:10:00 -0400,0,,,163,12,,,,,,,,14.86,,,,,
12/11/2023,08:11:00 -0400,,,,,,4.185,,,,,,,,,,,,
12/11/2023,08:12:00 -0400,0,,,159,13,,,,,,,,14.91,,,,,
12/11/2023,08:14:00 -0400,0,,,159,14,,,,,,,,14.86,,,,,
12/11/2023,08:16:00 -0400,0,,,157,18,4.209,,,,,,,14.84,,,,,
12/11/2023,08:18:00 -0400,0,,,160,18,,,,,,,,14.89,,,,,
12/11/2023,08:20:00 -0400,0,,,160,21,,,,,,,,14.79,,,,,
12/11/2023,08:21:00 -0400,,,,,,4.224,,,,,,,,,,,,
12/11/2023,08:22:00 -0400,0,,,163,21,,,,,,,,14.74,,,,,
12/11/2023,08:24:00 -0400,0,,,160,22,,,,,,,,14.84,,,,,
12/11/2023,08:26:00 -0400,0,,,159,23,4.214,,,,,,,15.01,,,,,
12/11/2023,08:28:00 -0400,0,,,166,23,,,,,,,,14.89,,,,,
12/11/2023,08:30:00 -0400,0,,,159,26,,,,,,,,15.03,,,,,
12/11/2023,08:31:00 -0400,,,,,,4.241,,,,,,,,,,,,
12/11/2023,08:32:00 -0400,0,,,156,27,,,,,,,,15.08,,,,,
12/11/2023,08:34:00 -0400,0,,,161,26,,,,,,,,15.08,,,,,
12/11/2023,08:36:00 -0400,0,,,163,23,4.253,,,,,,,15.03,,,,,
12/11/2023,08:38:00 -0400,0,,,161,23,,,,,,,,15.03,,,,,
12/11/2023,08:40:00 -0400,0,,,161,23,,,,,,,,15.08,,,,,
12/11/2023,08:41:00 -0400,,,,,,4.235,,,,,,,,,,,,
12/11/2023,08:42:00 -0400,0,,,161,19,,,,,,,,15.2,,,,,
12/11/2023,08:44:00 -0400,0,,,159,23,,,,,,,,15.22,,,,,
12/11/2023,08:46:00 -0400,0,,,157,26,4.25,,,,,,,15.22,,,,,
12/11/2023,08:48:00 -0400,0,,,167,29,,,,,,,,15.13,,,,,
12/11/2023,08:50:00 -0400,0,,,163,31,,,,,,,,15.13,,,,,
12/11/2023,08:51:00 -0400,,,,,,4.272,,,,,,,,,,,,
12/11/2023,08:52:00 -0400,0,,,154,33,,,,,,,,15.15,,,,,
12/11/2023,08:54:00 -0400,0,,,164,34,,,,,,,,15.17,,,,,
12/11/2023,08:56:00 -0400,0,,,164,36,4.262,,,,,,,15.2,,,,,
12/11/2023,08:58:00 -0400,0,,,168,37,,,,,,,,15.1,,,,,
12/11/2023,09:00:00 -0400,0,,,159,34,,,,,,,,15.27,,,,,
12/11/2023,09:01:00 -0400,,,,,,4.29,,,,,,,,,,,,
12/11/2023,09:02:00 -0400,0,,,163,33,,,,,,,,15.2,,,,,
12/11/2023,09:04:00 -0400,0,,,157,36,,,,,,,,15.2,,,,,
12/11/2023,09:06:00 -0400,0,,,170,41,4.298,,,,,,,15.1,,,,,
12/11/2023,09:08:00 -0400,0,,,167,43,,,,,,,,15.2,,,,,
12/11/2023,09:10:00 -0400,0,,,156,46,,,,,,,,15.25,,,,,
12/11/2023,09:11:00 -0400,,,,,,4.283,,,,,,,,,,,,
12/11/2023,09:12:00 -0400,0,,,156,51,,,,,,,,15.27,,,,,
12/11/2023,09:14:00 -0400,0,,,161,56,,,,,,,,15.25,,,,,
12/11/2023,09:16:00 -0400,0,,,161,57,4.299,,,,,,,15.22,,,,,
12/11/2023,09:18:00 -0400,0,,,159,58,,,,,,,,15.34,,,,,
12/11/2023,09:20:00 -0400,0,,,160,58,,,,,,,,15.41,,,,,
12/11/2023,09:21:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/11/2023,09:22:00 -0400,0,,,166,52,,,,,,,,15.32,,,,,
12/11/2023,09:24:00 -0400,0,,,161,42,,,,,,,,15.34,,,,,
12/11/2023,09:26:00 -0400,0,,,164,42,4.277,,,,,,,15.32,,,,,
12/11/2023,09:28:00 -0400,0,,,163,41,,,,,,,,15.22,,,,,
12/11/2023,09:30:00 -0400,0,,,164,39,,,,,,,,15.32,,,,,
12/11/2023,09:31:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/11/2023,09:32:00 -0400,0,,,159,36,,,,,,,,15.29,,,,,
12/11/2023,09:34:00 -0400,0,,,161,43,,,,,,,,15.32,,,,,
12/11/2023,09:36:00 -0400,0,,,168,57,4.304,,,,,,,15.29,,,,,
12/11/2023,09:38:00 -0400,0,,,167,48,,,,,,,,15.25,,,,,
12/11/2023,09:40:00 -0400,0,,,163,42,,,,,,,,15.17,,,,,
12/11/2023,09:41:00 -0400,,,,,,4.28,,,,,,,,,,,,
