Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Temperature (S-TMB 21038161:21098954-1),°C,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Temperature (S-TMB 21038161:21038284-1),°C,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
07/29/2023,01:24:00 -0300,0,,,197,,1,4.251,,,,,,,,,29,,,,
07/29/2023,01:26:00 -0300,0,,,201,,1,,,,,,,,,,25,,,,
07/29/2023,01:28:00 -0300,0,,,205,,1,,,,,,,,,,28,,,,
07/29/2023,01:29:00 -0300,,,,,,,4.254,,,,,,,,,,,,,
07/29/2023,01:30:00 -0300,0.2,,,202,,1,,,,,,,,,,24,,,,
07/29/2023,01:32:00 -0300,0,,,201,,1,,,,,,,,,,24,,,,
07/29/2023,01:34:00 -0300,0,,,199,,1,4.25,,,,,,,,,32,,,,
07/29/2023,01:36:00 -0300,0.2,,,191,,1,,,,,,,,,,25,,,,
07/29/2023,01:38:00 -0300,0,,,191,,1,,,,,,,,,,31,,,,
07/29/2023,01:39:00 -0300,,,,,,,4.251,,,,,,,,,,,,,
07/29/2023,01:40:00 -0300,0.2,,,188,,1,,,,,,,,,,26,,,,
07/29/2023,01:42:00 -0300,0,,,180,,1,,,,,,,,,,29,,,,
07/29/2023,01:44:00 -0300,0,,,187,,1,4.254,,,,,,,,,30,,,,
07/29/2023,01:46:00 -0300,0,,,178,,1,,,,,,,,,,32,,,,
07/29/2023,01:48:00 -0300,0,,,184,,1,,,,,,,,,,30,,,,
07/29/2023,01:49:00 -0300,,,,,,,4.245,,,,,,,,,,,,,
07/29/2023,01:50:00 -0300,0,,,183,,1,,,,,,,,,,29,,,,
07/29/2023,01:52:00 -0300,0,,,188,,1,,,,,,,,,,29,,,,
07/29/2023,01:54:00 -0300,0,,,184,,1,4.251,,,,,,,,,36,,,,
07/29/2023,01:56:00 -0300,0,,,188,,1,,,,,,,,,,31,,,,
07/29/2023,01:58:00 -0300,0,,,187,,1,,,,,,,,,,25,,,,
07/29/2023,01:59:00 -0300,,,,,,,4.254,,,,,,,,,,,,,
07/29/2023,02:00:00 -0300,0,,,199,,1,,,,,,,,,,29,,,,
07/29/2023,02:02:00 -0300,0,,,192,,1,,,,,,,,,,25,,,,
07/29/2023,02:04:00 -0300,0,,,187,,1,4.245,,,,,,,,,24,,,,
07/29/2023,02:06:00 -0300,0,,,190,,1,,,,,,,,,,22,,,,
07/29/2023,02:08:00 -0300,0,,,190,,1,,,,,,,,,,24,,,,
07/29/2023,02:09:00 -0300,,,,,,,4.25,,,,,,,,,,,,,
07/29/2023,02:10:00 -0300,0,,,188,,1,,,,,,,,,,20,,,,
07/29/2023,02:12:00 -0300,0,,,192,,1,,,,,,,,,,20,,,,
07/29/2023,02:14:00 -0300,0,,,198,,1,4.253,,,,,,,,,22,,,,
07/29/2023,02:16:00 -0300,0,,,218,,1,,,,,,,,,,18,,,,
07/29/2023,02:18:00 -0300,0,,,216,,1,,,,,,,,,,18,,,,
07/29/2023,02:19:00 -0300,,,,,,,4.247,,,,,,,,,,,,,
07/29/2023,02:20:00 -0300,0,,,222,,1,,,,,,,,,,20,,,,
07/29/2023,02:22:00 -0300,0,,,216,,1,,,,,,,,,,17,,,,
07/29/2023,02:24:00 -0300,0,,,202,,1,4.248,,,,,,,,,19,,,,
07/29/2023,02:26:00 -0300,0,,,194,,1,,,,,,,,,,20,,,,
07/29/2023,02:28:00 -0300,0,,,191,,1,,,,,,,,,,24,,,,
07/29/2023,02:29:00 -0300,,,,,,,4.251,,,,,,,,,,,,,
07/29/2023,02:30:00 -0300,0,,,190,,1,,,,,,,,,,22,,,,
07/29/2023,02:32:00 -0300,0,,,188,,1,,,,,,,,,,26,,,,
07/29/2023,02:34:00 -0300,0,,,191,,1,4.245,,,,,,,,,24,,,,
07/29/2023,02:36:00 -0300,0,,,192,,1,,,,,,,,,,23,,,,
07/29/2023,02:38:00 -0300,0,,,192,,1,,,,,,,,,,24,,,,
07/29/2023,02:39:00 -0300,,,,,,,4.248,,,,,,,,,,,,,
07/29/2023,02:40:00 -0300,0,,,194,,1,,,,,,,,,,25,,,,
07/29/2023,02:42:00 -0300,0,,,192,,1,,,,,,,,,,23,,,,
07/29/2023,02:44:00 -0300,0,,,192,,1,4.251,,,,,,,,,20,,,,
07/29/2023,02:46:00 -0300,0,,,194,,1,,,,,,,,,,20,,,,
07/29/2023,02:48:00 -0300,0,,,197,,1,,,,,,,,,,26,,,,
07/29/2023,02:49:00 -0300,,,,,,,4.245,,,,,,,,,,,,,
07/29/2023,02:50:00 -0300,0,,,198,,1,,,,,,,,,,22,,,,
07/29/2023,02:52:00 -0300,0,,,194,,1,,,,,,,,,,23,,,,
07/29/2023,02:54:00 -0300,0,,,191,,1,4.248,,,,,,,,,22,,,,
07/29/2023,02:56:00 -0300,0,,,191,,1,,,,,,,,,,17,,,,
07/29/2023,02:58:00 -0300,0,,,194,,1,,,,,,,,,,19,,,,
07/29/2023,02:59:00 -0300,,,,,,,4.251,,,,,,,,,,,,,
07/29/2023,03:00:00 -0300,0,,,197,,1,,,,,,,,,,26,,,,
07/29/2023,03:02:00 -0300,0,,,197,,1,,,,,,,,,,22,,,,
07/29/2023,03:04:00 -0300,0,,,199,,1,4.247,,,,,,,,,23,,,,
07/29/2023,03:06:00 -0300,0,,,204,,1,,,,,,,,,,20,,,,
07/29/2023,03:08:00 -0300,0,,,192,,1,,,,,,,,,,19,,,,
07/29/2023,03:09:00 -0300,,,,,,,4.247,,,,,,,,,,,,,
07/29/2023,03:10:00 -0300,0,,,185,,1,,,,,,,,,,18,,,,
07/29/2023,03:12:00 -0300,0,,,181,,1,,,,,,,,,,20,,,,
07/29/2023,03:14:00 -0300,0,,,184,,1,4.25,,,,,,,,,17,,,,
07/29/2023,03:16:00 -0300,0,,,185,,1,,,,,,,,,,20,,,,
07/29/2023,03:18:00 -0300,0,,,178,,1,,,,,,,,,,19,,,,
07/29/2023,03:19:00 -0300,,,,,,,4.241,,,,,,,,,,,,,
07/29/2023,03:20:00 -0300,0,,,181,,1,,,,,,,,,,16,,,,
07/29/2023,03:22:00 -0300,0,,,181,,1,,,,,,,,,,18,,,,
07/29/2023,03:24:00 -0300,0,,,173,,1,4.247,,,,,,,,,14,,,,
07/29/2023,03:26:00 -0300,0,,,171,,1,,,,,,,,,,16,,,,
07/29/2023,03:28:00 -0300,0,,,173,,1,,,,,,,,,,18,,,,
07/29/2023,03:29:00 -0300,,,,,,,4.25,,,,,,,,,,,,,
07/29/2023,03:30:00 -0300,0,,,174,,1,,,,,,,,,,16,,,,
07/29/2023,03:32:00 -0300,0,,,175,,1,,,,,,,,,,18,,,,
07/29/2023,03:34:00 -0300,0,,,175,,1,4.242,,,,,,,,,19,,,,
07/29/2023,03:36:00 -0300,0,,,184,,1,,,,,,,,,,23,,,,
07/29/2023,03:38:00 -0300,0,,,180,,1,,,,,,,,,,23,,,,
07/29/2023,03:39:00 -0300,,,,,,,4.245,,,,,,,,,,,,,
07/29/2023,03:40:00 -0300,0,,,181,,1,,,,,,,,,,20,,,,
07/29/2023,03:42:00 -0300,0,,,183,,1,,,,,,,,,,23,,,,
07/29/2023,03:44:00 -0300,0,,,187,,1,4.25,,,,,,,,,22,,,,
07/29/2023,03:46:00 -0300,0,,,180,,1,,,,,,,,,,22,,,,
07/29/2023,03:48:00 -0300,0,,,185,,1,,,,,,,,,,19,,,,
07/29/2023,03:49:00 -0300,,,,,,,4.242,,,,,,,,,,,,,
07/29/2023,03:50:00 -0300,0,,,190,,1,,,,,,,,,,22,,,,
07/29/2023,03:52:00 -0300,0,,,187,,1,,,,,,,,,,19,,,,
07/29/2023,03:54:00 -0300,0,,,183,,1,4.245,,,,,,,,,22,,,,
07/29/2023,03:56:00 -0300,0,,,181,,1,,,,,,,,,,16,,,,
07/29/2023,03:58:00 -0300,0,,,174,,1,,,,,,,,,,16,,,,
07/29/2023,03:59:00 -0300,,,,,,,4.25,,,,,,,,,,,,,
07/29/2023,04:00:00 -0300,0,,,190,,1,,,,,,,,,,16,,,,
07/29/2023,04:02:00 -0300,0,,,188,,1,,,,,,,,,,20,,,,
07/29/2023,04:04:00 -0300,0,,,181,,1,4.242,,,,,,,,,25,,,,
07/29/2023,04:06:00 -0300,0,,,188,,1,,,,,,,,,,30,,,,
07/29/2023,04:08:00 -0300,0,,,185,,1,,,,,,,,,,26,,,,
07/29/2023,04:09:00 -0300,,,,,,,4.245,,,,,,,,,,,,,
07/29/2023,04:10:00 -0300,0,,,184,,1,,,,,,,,,,24,,,,
07/29/2023,04:12:00 -0300,0,,,188,,1,,,,,,,,,,23,,,,
07/29/2023,04:14:00 -0300,0,,,181,,1,4.248,,,,,,,,,20,,,,
07/29/2023,04:16:00 -0300,0,,,185,,1,,,,,,,,,,24,,,,
07/29/2023,04:18:00 -0300,0,,,183,,1,,,,,,,,,,24,,,,
07/29/2023,04:19:00 -0300,,,,,,,4.242,,,,,,,,,,,,,
07/29/2023,04:20:00 -0300,0,,,175,,1,,,,,,,,,,19,,,,
07/29/2023,04:22:00 -0300,0,,,177,,1,,,,,,,,,,19,,,,
07/29/2023,04:24:00 -0300,0,,,174,,1,4.244,,,,,,,,,20,,,,
07/29/2023,04:26:00 -0300,0,,,178,,1,,,,,,,,,,22,,,,
07/29/2023,04:28:00 -0300,0,,,173,,1,,,,,,,,,,23,,,,
07/29/2023,04:29:00 -0300,,,,,,,4.248,,,,,,,,,,,,,
07/29/2023,04:30:00 -0300,0,,,177,,1,,,,,,,,,,22,,,,
07/29/2023,04:32:00 -0300,0,,,175,,1,,,,,,,,,,20,,,,
07/29/2023,04:34:00 -0300,0,,,181,,1,4.245,,,,,,,,,23,,,,
07/29/2023,04:36:00 -0300,0,,,188,,1,,,,,,,,,,18,,,,
07/29/2023,04:38:00 -0300,0,,,180,,1,,,,,,,,,,18,,,,
07/29/2023,04:39:00 -0300,,,,,,,4.244,,,,,,,,,,,,,
07/29/2023,04:40:00 -0300,0,,,177,,1,,,,,,,,,,19,,,,
07/29/2023,04:42:00 -0300,0,,,178,,1,,,,,,,,,,23,,,,
07/29/2023,04:44:00 -0300,0,,,175,,1,4.248,,,,,,,,,19,,,,
07/29/2023,04:46:00 -0300,0,,,174,,1,,,,,,,,,,24,,,,
07/29/2023,04:48:00 -0300,0,,,177,,1,,,,,,,,,,24,,,,
07/29/2023,04:49:00 -0300,,,,,,,4.238,,,,,,,,,,,,,
07/29/2023,04:50:00 -0300,0,,,177,,1,,,,,,,,,,23,,,,
07/29/2023,04:52:00 -0300,0,,,173,,1,,,,,,,,,,19,,,,
07/29/2023,04:54:00 -0300,0,,,181,,1,4.244,,,,,,,,,17,,,,
07/29/2023,04:56:00 -0300,0,,,177,,1,,,,,,,,,,22,,,,
07/29/2023,04:58:00 -0300,0,,,183,,1,,,,,,,,,,24,,,,
07/29/2023,04:59:00 -0300,,,,,,,4.247,,,,,,,,,,,,,
07/29/2023,05:00:00 -0300,0,,,181,,1,,,,,,,,,,17,,,,
07/29/2023,05:02:00 -0300,0,,,183,,1,,,,,,,,,,20,,,,
07/29/2023,05:04:00 -0300,0,,,178,,1,4.239,,,,,,,,,20,,,,
07/29/2023,05:06:00 -0300,0,,,181,,1,,,,,,,,,,18,,,,
07/29/2023,05:08:00 -0300,0,,,183,,1,,,,,,,,,,20,,,,
07/29/2023,05:09:00 -0300,,,,,,,4.244,,,,,,,,,,,,,
07/29/2023,05:10:00 -0300,0,,,194,,1,,,,,,,,,,19,,,,
07/29/2023,05:12:00 -0300,0,,,190,,1,,,,,,,,,,20,,,,
07/29/2023,05:14:00 -0300,0,,,192,,1,4.247,,,,,,,,,17,,,,
07/29/2023,05:16:00 -0300,0,,,185,,1,,,,,,,,,,18,,,,
07/29/2023,05:18:00 -0300,0,,,191,,1,,,,,,,,,,18,,,,
07/29/2023,05:19:00 -0300,,,,,,,4.239,,,,,,,,,,,,,
07/29/2023,05:20:00 -0300,0,,,188,,1,,,,,,,,,,16,,,,
07/29/2023,05:22:00 -0300,0,,,188,,1,,,,,,,,,,14,,,,
07/29/2023,05:24:00 -0300,0,,,184,,1,4.244,,,,,,,,,14,,,,
07/29/2023,05:26:00 -0300,0,,,187,,1,,,,,,,,,,13,,,,
07/29/2023,05:28:00 -0300,0,,,187,,1,,,,,,,,,,19,,,,
07/29/2023,05:29:00 -0300,,,,,,,4.247,,,,,,,,,,,,,
07/29/2023,05:30:00 -0300,0,,,192,,1,,,,,,,,,,16,,,,
07/29/2023,05:32:00 -0300,0,,,198,,1,,,,,,,,,,16,,,,
07/29/2023,05:34:00 -0300,0,,,190,,1,4.242,,,,,,,,,16,,,,
07/29/2023,05:36:00 -0300,0,,,194,,1,,,,,,,,,,16,,,,
07/29/2023,05:38:00 -0300,0,,,192,,1,,,,,,,,,,13,,,,
07/29/2023,05:39:00 -0300,,,,,,,4.241,,,,,,,,,,,,,
07/29/2023,05:40:00 -0300,0,,,195,,1,,,,,,,,,,16,,,,
07/29/2023,05:42:00 -0300,0,,,201,,2,,,,,,,,,,17,,,,
07/29/2023,05:44:00 -0300,0,,,195,,2,4.247,,,,,,,,,19,,,,
07/29/2023,05:46:00 -0300,0,,,201,,2,,,,,,,,,,20,,,,
07/29/2023,05:48:00 -0300,0,,,201,,2,,,,,,,,,,18,,,,
07/29/2023,05:49:00 -0300,,,,,,,4.241,,,,,,,,,,,,,
07/29/2023,05:50:00 -0300,0,,,204,,2,,,,,,,,,,17,,,,
07/29/2023,05:52:00 -0300,0,,,202,,2,,,,,,,,,,18,,,,
07/29/2023,05:54:00 -0300,0,,,198,,2,4.245,,,,,,,,,19,,,,
07/29/2023,05:56:00 -0300,0,,,185,,2,,,,,,,,,,22,,,,
07/29/2023,05:58:00 -0300,0,,,192,,2,,,,,,,,,,19,,,,
07/29/2023,05:59:00 -0300,,,,,,,4.251,,,,,,,,,,,,,
07/29/2023,06:00:00 -0300,0,,,194,,3,,,,,,,,,,20,,,,
07/29/2023,06:02:00 -0300,0,,,202,,3,,,,,,,,,,17,,,,
07/29/2023,06:04:00 -0300,0,,,190,,4,4.25,,,,,,,,,17,,,,
07/29/2023,06:06:00 -0300,0,,,191,,4,,,,,,,,,,18,,,,
07/29/2023,06:08:00 -0300,0,,,191,,6,,,,,,,,,,19,,,,
07/29/2023,06:09:00 -0300,,,,,,,4.251,,,,,,,,,,,,,
07/29/2023,06:10:00 -0300,0,,,195,,7,,,,,,,,,,18,,,,
07/29/2023,06:12:00 -0300,0,,,191,,8,,,,,,,,,,17,,,,
07/29/2023,06:14:00 -0300,0,,,195,,9,4.26,,,,,,,,,19,,,,
07/29/2023,06:16:00 -0300,0,,,192,,9,,,,,,,,,,20,,,,
07/29/2023,06:18:00 -0300,0,,,197,,9,,,,,,,,,,18,,,,
07/29/2023,06:19:00 -0300,,,,,,,4.254,,,,,,,,,,,,,
07/29/2023,06:20:00 -0300,0,,,197,,9,,,,,,,,,,18,,,,
07/29/2023,06:22:00 -0300,0,,,194,,9,,,,,,,,,,17,,,,
07/29/2023,06:24:00 -0300,0,,,194,,9,4.266,,,,,,,,,18,,,,
07/29/2023,06:26:00 -0300,0,,,194,,11,,,,,,,,,,19,,,,
07/29/2023,06:28:00 -0300,0,,,190,,12,,,,,,,,,,22,,,,
07/29/2023,06:29:00 -0300,,,,,,,4.28,,,,,,,,,,,,,
07/29/2023,06:30:00 -0300,0,,,195,,13,,,,,,,,,,20,,,,
07/29/2023,06:32:00 -0300,0,,,194,,13,,,,,,,,,,22,,,,
07/29/2023,06:34:00 -0300,0,,,198,,13,4.274,,,,,,,,,19,,,,
07/29/2023,06:36:00 -0300,0,,,197,,16,,,,,,,,,,17,,,,
07/29/2023,06:38:00 -0300,0,,,201,,16,,,,,,,,,,18,,,,
07/29/2023,06:39:00 -0300,,,,,,,4.286,,,,,,,,,,,,,
07/29/2023,06:40:00 -0300,0,,,201,,17,,,,,,,,,,18,,,,
07/29/2023,06:42:00 -0300,0,,,199,,22,,,,,,,,,,19,,,,
07/29/2023,06:44:00 -0300,0,,,198,,34,4.296,,,,,,,,,19,,,,
07/29/2023,06:46:00 -0300,0,,,192,,39,,,,,,,,,,18,,,,
07/29/2023,06:48:00 -0300,0,,,197,,48,,,,,,,,,,18,,,,
07/29/2023,06:49:00 -0300,,,,,,,4.293,,,,,,,,,,,,,
07/29/2023,06:50:00 -0300,0,,,204,,48,,,,,,,,,,18,,,,
07/29/2023,06:52:00 -0300,0,,,201,,49,,,,,,,,,,17,,,,
07/29/2023,06:54:00 -0300,0,,,202,,76,4.302,,,,,,,,,19,,,,
07/29/2023,06:56:00 -0300,0,,,209,,74,,,,,,,,,,18,,,,
07/29/2023,06:58:00 -0300,0,,,205,,68,,,,,,,,,,19,,,,
07/29/2023,06:59:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/29/2023,07:00:00 -0300,0,,,206,,82,,,,,,,,,,16,,,,
07/29/2023,07:02:00 -0300,0,,,205,,93,,,,,,,,,,17,,,,
07/29/2023,07:04:00 -0300,0,,,204,,83,4.295,,,,,,,,,17,,,,
07/29/2023,07:06:00 -0300,0,,,205,,73,,,,,,,,,,17,,,,
07/29/2023,07:08:00 -0300,0,,,197,,73,,,,,,,,,,19,,,,
07/29/2023,07:09:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/29/2023,07:10:00 -0300,0,,,197,,69,,,,,,,,,,19,,,,
07/29/2023,07:12:00 -0300,0,,,211,,84,,,,,,,,,,17,,,,
07/29/2023,07:14:00 -0300,0,,,208,,81,4.301,,,,,,,,,14,,,,
07/29/2023,07:16:00 -0300,0,,,201,,88,,,,,,,,,,16,,,,
07/29/2023,07:18:00 -0300,0,,,201,,101,,,,,,,,,,16,,,,
07/29/2023,07:19:00 -0300,,,,,,,4.293,,,,,,,,,,,,,
07/29/2023,07:20:00 -0300,0,,,198,,81,,,,,,,,,,14,,,,
07/29/2023,07:22:00 -0300,0,,,198,,64,,,,,,,,,,18,,,,
07/29/2023,07:24:00 -0300,0,,,198,,73,4.308,,,,,,,,,18,,,,
07/29/2023,07:26:00 -0300,0,,,204,,97,,,,,,,,,,18,,,,
07/29/2023,07:28:00 -0300,0,,,204,,144,,,,,,,,,,20,,,,
07/29/2023,07:29:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/29/2023,07:30:00 -0300,0,,,204,,133,,,,,,,,,,18,,,,
07/29/2023,07:32:00 -0300,0,,,215,,106,,,,,,,,,,14,,,,
07/29/2023,07:34:00 -0300,0,,,211,,92,4.305,,,,,,,,,16,,,,
07/29/2023,07:36:00 -0300,0,,,219,,88,,,,,,,,,,19,,,,
07/29/2023,07:38:00 -0300,0,,,218,,104,,,,,,,,,,19,,,,
07/29/2023,07:39:00 -0300,,,,,,,4.35,,,,,,,,,,,,,
07/29/2023,07:40:00 -0300,0,,,215,,107,,,,,,,,,,19,,,,
07/29/2023,07:42:00 -0300,0,,,218,,101,,,,,,,,,,20,,,,
07/29/2023,07:44:00 -0300,0,,,223,,97,4.302,,,,,,,,,18,,,,
07/29/2023,07:46:00 -0300,0,,,226,,97,,,,,,,,,,19,,,,
07/29/2023,07:48:00 -0300,0,,,222,,97,,,,,,,,,,18,,,,
07/29/2023,07:49:00 -0300,,,,,,,4.316,,,,,,,,,,,,,
07/29/2023,07:50:00 -0300,0,,,239,,108,,,,,,,,,,20,,,,
07/29/2023,07:52:00 -0300,0,,,229,,83,,,,,,,,,,12,,,,
07/29/2023,07:54:00 -0300,0,,,234,,68,4.316,,,,,,,,,12,,,,
07/29/2023,07:56:00 -0300,0,,,237,,61,,,,,,,,,,14,,,,
07/29/2023,07:58:00 -0300,0,,,246,,66,,,,,,,,,,18,,,,
07/29/2023,07:59:00 -0300,,,,,,,4.31,,,,,,,,,,,,,
07/29/2023,08:00:00 -0300,0,,,237,,61,,,,,,,,,,10,,,,
07/29/2023,08:02:00 -0300,0,,,234,,64,,,,,,,,,,11,,,,
07/29/2023,08:04:00 -0300,0,,,247,,98,4.299,,,,,,,,,18,,,,
07/29/2023,08:06:00 -0300,0,,,236,,73,,,,,,,,,,12,,,,
07/29/2023,08:08:00 -0300,0,,,229,,91,,,,,,,,,,11,,,,
07/29/2023,08:09:00 -0300,,,,,,,4.308,,,,,,,,,,,,,
07/29/2023,08:10:00 -0300,0,,,225,,106,,,,,,,,,,12,,,,
07/29/2023,08:12:00 -0300,0,,,225,,113,,,,,,,,,,11,,,,
07/29/2023,08:14:00 -0300,0,,,225,,116,4.328,,,,,,,,,12,,,,
07/29/2023,08:16:00 -0300,0,,,220,,98,,,,,,,,,,12,,,,
07/29/2023,08:18:00 -0300,0,,,229,,118,,,,,,,,,,13,,,,
07/29/2023,08:19:00 -0300,,,,,,,4.296,,,,,,,,,,,,,
07/29/2023,08:20:00 -0300,0,,,233,,146,,,,,,,,,,14,,,,
07/29/2023,08:22:00 -0300,0,,,230,,183,,,,,,,,,,14,,,,
07/29/2023,08:24:00 -0300,0,,,229,,227,4.299,,,,,,,,,13,,,,
07/29/2023,08:26:00 -0300,0,,,230,,263,,,,,,,,,,17,,,,
07/29/2023,08:28:00 -0300,0,,,232,,249,,,,,,,,,,17,,,,
07/29/2023,08:29:00 -0300,,,,,,,4.319,,,,,,,,,,,,,
07/29/2023,08:30:00 -0300,0,,,234,,204,,,,,,,,,,11,,,,
07/29/2023,08:32:00 -0300,0,,,240,,189,,,,,,,,,,17,,,,
07/29/2023,08:34:00 -0300,0,,,229,,212,4.31,,,,,,,,,12,,,,
07/29/2023,08:36:00 -0300,0,,,233,,209,,,,,,,,,,10,,,,
07/29/2023,08:38:00 -0300,0,,,223,,251,,,,,,,,,,12,,,,
07/29/2023,08:39:00 -0300,,,,,,,4.307,,,,,,,,,,,,,
07/29/2023,08:40:00 -0300,0,,,246,,151,,,,,,,,,,14,,,,
07/29/2023,08:42:00 -0300,0,,,226,,203,,,,,,,,,,11,,,,
07/29/2023,08:44:00 -0300,0,,,241,,181,4.326,,,,,,,,,14,,,,
07/29/2023,08:46:00 -0300,0,,,234,,291,,,,,,,,,,13,,,,
07/29/2023,08:48:00 -0300,0,,,239,,178,,,,,,,,,,13,,,,
07/29/2023,08:49:00 -0300,,,,,,,4.301,,,,,,,,,,,,,
07/29/2023,08:50:00 -0300,0,,,240,,249,,,,,,,,,,13,,,,
07/29/2023,08:52:00 -0300,0,,,236,,418,,,,,,,,,,13,,,,
07/29/2023,08:54:00 -0300,0,,,234,,464,4.326,,,,,,,,,10,,,,
07/29/2023,08:56:00 -0300,0,,,225,,168,,,,,,,,,,11,,,,
07/29/2023,08:58:00 -0300,0,,,233,,437,,,,,,,,,,17,,,,
07/29/2023,08:59:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/29/2023,09:00:00 -0300,0,,,236,,417,,,,,,,,,,18,,,,
07/29/2023,09:02:00 -0300,0,,,239,,433,,,,,,,,,,14,,,,
07/29/2023,09:04:00 -0300,0,,,247,,317,4.325,,,,,,,,,14,,,,
07/29/2023,09:06:00 -0300,0,,,246,,464,,,,,,,,,,10,,,,
07/29/2023,09:08:00 -0300,0,,,257,,213,,,,,,,,,,11,,,,
07/29/2023,09:09:00 -0300,,,,,,,4.352,,,,,,,,,,,,,
07/29/2023,09:10:00 -0300,0,,,234,,518,,,,,,,,,,17,,,,
07/29/2023,09:12:00 -0300,0,,,250,,547,,,,,,,,,,17,,,,
07/29/2023,09:14:00 -0300,0,,,270,,613,4.308,,,,,,,,,14,,,,
07/29/2023,09:16:00 -0300,0,,,274,,352,,,,,,,,,,23,,,,
07/29/2023,09:18:00 -0300,0,,,268,,246,,,,,,,,,,17,,,,
07/29/2023,09:19:00 -0300,,,,,,,4.313,,,,,,,,,,,,,
07/29/2023,09:20:00 -0300,0,,,274,,186,,,,,,,,,,14,,,,
07/29/2023,09:22:00 -0300,0,,,251,,164,,,,,,,,,,18,,,,
07/29/2023,09:24:00 -0300,0,,,251,,584,4.316,,,,,,,,,16,,,,
07/29/2023,09:26:00 -0300,0,,,271,,586,,,,,,,,,,22,,,,
07/29/2023,09:28:00 -0300,0,,,250,,308,,,,,,,,,,19,,,,
07/29/2023,09:29:00 -0300,,,,,,,4.299,,,,,,,,,,,,,
07/29/2023,09:30:00 -0300,0,,,275,,493,,,,,,,,,,22,,,,
07/29/2023,09:32:00 -0300,0,,,277,,657,,,,,,,,,,20,,,,
07/29/2023,09:34:00 -0300,0,,,288,,458,4.313,,,,,,,,,19,,,,
07/29/2023,09:36:00 -0300,0,,,264,,307,,,,,,,,,,22,,,,
07/29/2023,09:38:00 -0300,0,,,279,,517,,,,,,,,,,17,,,,
07/29/2023,09:39:00 -0300,,,,,,,4.337,,,,,,,,,,,,,
07/29/2023,09:40:00 -0300,0,,,254,,717,,,,,,,,,,19,,,,
07/29/2023,09:42:00 -0300,0,,,246,,277,,,,,,,,,,18,,,,
07/29/2023,09:44:00 -0300,0,,,251,,324,4.308,,,,,,,,,25,,,,
07/29/2023,09:46:00 -0300,0,,,265,,214,,,,,,,,,,19,,,,
07/29/2023,09:48:00 -0300,0,,,265,,227,,,,,,,,,,19,,,,
07/29/2023,09:49:00 -0300,,,,,,,4.296,,,,,,,,,,,,,
07/29/2023,09:50:00 -0300,0,,,279,,202,,,,,,,,,,23,,,,
07/29/2023,09:52:00 -0300,0,,,286,,191,,,,,,,,,,20,,,,
07/29/2023,09:54:00 -0300,0,,,277,,129,4.314,,,,,,,,,14,,,,
07/29/2023,09:56:00 -0300,0,,,281,,121,,,,,,,,,,16,,,,
07/29/2023,09:58:00 -0300,0,,,271,,98,,,,,,,,,,14,,,,
07/29/2023,09:59:00 -0300,,,,,,,4.302,,,,,,,,,,,,,
07/29/2023,10:00:00 -0300,0,,,291,,117,,,,,,,,,,12,,,,
07/29/2023,10:02:00 -0300,0,,,293,,128,,,,,,,,,,13,,,,
07/29/2023,10:04:00 -0300,0,,,279,,129,4.311,,,,,,,,,10,,,,
07/29/2023,10:06:00 -0300,0,,,279,,92,,,,,,,,,,17,,,,
07/29/2023,10:08:00 -0300,0,,,271,,68,,,,,,,,,,17,,,,
07/29/2023,10:09:00 -0300,,,,,,,4.328,,,,,,,,,,,,,
07/29/2023,10:10:00 -0300,0,,,270,,83,,,,,,,,,,18,,,,
07/29/2023,10:12:00 -0300,0,,,285,,122,,,,,,,,,,13,,,,
