Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Wind Speed (S-WCF 21114835:21135207-1),m/s,Greenwich PEINP","Gust Speed (S-WCF 21114835:21135207-2),m/s,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP"
12/29/2022,20:40:00 -0400,0,1,4.211,244,0,1,,,-2.71,,,,,
12/29/2022,20:42:00 -0400,0,1,,244,0,1,,,-2.74,,,,,
12/29/2022,20:44:00 -0400,0,1,,244,0,1,,,-2.74,,,,,
12/29/2022,20:45:00 -0400,,,4.218,,,,,,,,,,,
12/29/2022,20:46:00 -0400,0,1,,244,1,2,,,-2.77,,,,,
12/29/2022,20:48:00 -0400,0,1,,244,1,2,,,-2.8,,,,,
12/29/2022,20:50:00 -0400,0,1,4.214,244,1,2,,,-2.8,,,,,
12/29/2022,20:52:00 -0400,0,1,,243,1,2,,,-2.83,,,,,
12/29/2022,20:54:00 -0400,0,1,,241,1,4,,,-2.86,,,,,
12/29/2022,20:55:00 -0400,,,4.208,,,,,,,,,,,
12/29/2022,20:56:00 -0400,0,1,,241,1,4,,,-2.89,,,,,
12/29/2022,20:58:00 -0400,0,1,,239,2,5,,,-2.92,,,,,
12/29/2022,21:00:00 -0400,0,1,4.215,213,2,5,,,-2.95,,,,,
12/29/2022,21:02:00 -0400,0,1,,205,2,5,,,-2.98,,,,,
12/29/2022,21:04:00 -0400,0,1,,209,2,5,,,-2.98,,,,,
12/29/2022,21:05:00 -0400,,,4.211,,,,,,,,,,,
12/29/2022,21:06:00 -0400,0,1,,209,1,4,,,-3.01,,,,,
12/29/2022,21:08:00 -0400,0,1,,205,2,6,,,-3.01,,,,,
12/29/2022,21:10:00 -0400,0,1,4.206,213,2,7,,,-3.01,,,,,
12/29/2022,21:12:00 -0400,0,1,,216,2,5,,,-3.01,,,,,
12/29/2022,21:14:00 -0400,0,1,,220,2,5,,,-3.01,,,,,
12/29/2022,21:15:00 -0400,,,4.214,,,,,,,,,,,
12/29/2022,21:16:00 -0400,0,1,,216,2,5,,,-3.01,,,,,
12/29/2022,21:18:00 -0400,0,1,,219,4,5,,,-3.04,,,,,
12/29/2022,21:20:00 -0400,0,1,4.209,215,4,7,,,-3.06,,,,,
12/29/2022,21:22:00 -0400,0,1,,216,4,7,,,-3.06,,,,,
12/29/2022,21:24:00 -0400,0,1,,219,4,5,,,-3.06,,,,,
12/29/2022,21:25:00 -0400,,,4.205,,,,,,,,,,,
12/29/2022,21:26:00 -0400,0,1,,213,2,6,,,-3.06,,,,,
12/29/2022,21:28:00 -0400,0,1,,198,2,6,,,-3.06,,,,,
12/29/2022,21:30:00 -0400,0,1,4.212,208,2,5,,,-3.06,,,,,
12/29/2022,21:32:00 -0400,0,1,,208,4,6,,,-3.09,,,,,
12/29/2022,21:34:00 -0400,0,1,,197,2,5,,,-3.09,,,,,
12/29/2022,21:35:00 -0400,,,4.208,,,,,,,,,,,
12/29/2022,21:36:00 -0400,0,1,,191,2,6,,,-3.12,,,,,
12/29/2022,21:38:00 -0400,0,1,,194,2,5,,,-3.09,,,,,
12/29/2022,21:40:00 -0400,0,1,4.203,192,2,4,,,-3.12,,,,,
12/29/2022,21:42:00 -0400,0,1,,204,2,5,,,-3.12,,,,,
12/29/2022,21:44:00 -0400,0,1,,180,2,6,,,-3.15,,,,,
12/29/2022,21:45:00 -0400,,,4.211,,,,,,,,,,,
12/29/2022,21:46:00 -0400,0,1,,181,4,6,,,-3.15,,,,,
12/29/2022,21:48:00 -0400,0,1,,191,2,5,,,-3.15,,,,,
12/29/2022,21:50:00 -0400,0,1,4.206,173,2,4,,,-3.15,,,,,
12/29/2022,21:52:00 -0400,0,1,,183,2,5,,,-3.15,,,,,
12/29/2022,21:54:00 -0400,0,1,,187,1,4,,,-3.15,,,,,
12/29/2022,21:55:00 -0400,,,4.202,,,,,,,,,,,
12/29/2022,21:56:00 -0400,0,1,,185,2,5,,,-3.15,,,,,
12/29/2022,21:58:00 -0400,0,1,,191,2,4,,,-3.15,,,,,
12/29/2022,22:00:00 -0400,0,1,4.209,191,4,6,,,-3.15,,,,,
12/29/2022,22:02:00 -0400,0,1,,191,2,5,,,-3.18,,,,,
12/29/2022,22:04:00 -0400,0,1,,171,1,4,,,-3.15,,,,,
12/29/2022,22:05:00 -0400,,,4.205,,,,,,,,,,,
12/29/2022,22:06:00 -0400,0,1,,187,2,6,,,-3.15,,,,,
12/29/2022,22:08:00 -0400,0,1,,188,4,6,,,-3.15,,,,,
12/29/2022,22:10:00 -0400,0,1,4.2,199,2,6,,,-3.15,,,,,
12/29/2022,22:12:00 -0400,0,1,,197,4,6,,,-3.15,,,,,
12/29/2022,22:14:00 -0400,0,1,,205,4,6,,,-3.15,,,,,
12/29/2022,22:15:00 -0400,,,4.208,,,,,,,,,,,
12/29/2022,22:16:00 -0400,0,1,,206,4,5,,,-3.18,,,,,
12/29/2022,22:18:00 -0400,0,1,,192,4,7,,,-3.18,,,,,
12/29/2022,22:20:00 -0400,0,1,4.203,185,4,6,,,-3.18,,,,,
12/29/2022,22:22:00 -0400,0,1,,173,2,5,,,-3.18,,,,,
12/29/2022,22:24:00 -0400,0,1,,187,2,5,,,-3.21,,,,,
12/29/2022,22:25:00 -0400,,,4.199,,,,,,,,,,,
12/29/2022,22:26:00 -0400,0,1,,178,1,5,,,-3.21,,,,,
12/29/2022,22:28:00 -0400,0,1,,178,1,2,,,-3.21,,,,,
12/29/2022,22:30:00 -0400,0,1,4.206,178,1,2,,,-3.21,,,,,
12/29/2022,22:32:00 -0400,0,1,,197,2,6,,,-3.18,,,,,
12/29/2022,22:34:00 -0400,0,1,,191,2,5,,,-3.21,,,,,
12/29/2022,22:35:00 -0400,,,4.202,,,,,,,,,,,
12/29/2022,22:36:00 -0400,0,1,,192,2,4,,,-3.21,,,,,
12/29/2022,22:38:00 -0400,0,1,,188,1,4,,,-3.21,,,,,
12/29/2022,22:40:00 -0400,0,1,4.196,188,1,2,,,-3.21,,,,,
12/29/2022,22:42:00 -0400,0,1,,190,2,5,,,-3.21,,,,,
12/29/2022,22:44:00 -0400,0,1,,187,2,5,,,-3.21,,,,,
12/29/2022,22:45:00 -0400,,,4.203,,,,,,,,,,,
12/29/2022,22:46:00 -0400,0,1,,180,1,5,,,-3.24,,,,,
12/29/2022,22:48:00 -0400,0,1,,192,1,2,,,-3.24,,,,,
12/29/2022,22:50:00 -0400,0,1,4.2,188,1,2,,,-3.24,,,,,
12/29/2022,22:52:00 -0400,0,1,,171,2,5,,,-3.24,,,,,
12/29/2022,22:54:00 -0400,0,1,,163,2,5,,,-3.21,,,,,
12/29/2022,22:55:00 -0400,,,4.194,,,,,,,,,,,
12/29/2022,22:56:00 -0400,0,1,,190,2,5,,,-3.21,,,,,
12/29/2022,22:58:00 -0400,0,1,,185,2,5,,,-3.21,,,,,
12/29/2022,23:00:00 -0400,0,1,4.203,174,2,5,,,-3.21,,,,,
12/29/2022,23:02:00 -0400,0,1,,181,1,4,,,-3.21,,,,,
12/29/2022,23:04:00 -0400,0,1,,168,2,5,,,-3.24,,,,,
12/29/2022,23:05:00 -0400,,,4.199,,,,,,,,,,,
12/29/2022,23:06:00 -0400,0,1,,156,2,4,,,-3.24,,,,,
12/29/2022,23:08:00 -0400,0,1,,160,2,5,,,-3.24,,,,,
12/29/2022,23:10:00 -0400,0,1,4.193,157,2,4,,,-3.24,,,,,
12/29/2022,23:12:00 -0400,0,1,,156,1,4,,,-3.24,,,,,
12/29/2022,23:14:00 -0400,0,1,,157,1,2,,,-3.27,,,,,
12/29/2022,23:15:00 -0400,,,4.202,,,,,,,,,,,
12/29/2022,23:16:00 -0400,0,1,,157,1,2,,,-3.27,,,,,
12/29/2022,23:18:00 -0400,0,1,,157,0,0,,,-3.27,,,,,
12/29/2022,23:20:00 -0400,0,1,4.197,157,1,2,,,-3.27,,,,,
12/29/2022,23:22:00 -0400,0,1,,149,2,4,,,-3.24,,,,,
12/29/2022,23:24:00 -0400,0,1,,146,1,2,,,-3.24,,,,,
12/29/2022,23:25:00 -0400,,,4.193,,,,,,,,,,,
12/29/2022,23:26:00 -0400,0,1,,146,0,1,,,-3.24,,,,,
12/29/2022,23:28:00 -0400,0,1,,146,1,1,,,-3.21,,,,,
12/29/2022,23:30:00 -0400,0,1,4.2,150,1,5,,,-3.21,,,,,
12/29/2022,23:32:00 -0400,0,1,,166,2,4,,,-3.21,,,,,
12/29/2022,23:34:00 -0400,0,1,,150,1,4,,,-3.21,,,,,
12/29/2022,23:35:00 -0400,,,4.196,,,,,,,,,,,
12/29/2022,23:36:00 -0400,0,1,,153,2,6,,,-3.21,,,,,
12/29/2022,23:38:00 -0400,0,1,,167,2,5,,,-3.24,,,,,
12/29/2022,23:40:00 -0400,0,1,4.191,173,2,5,,,-3.24,,,,,
12/29/2022,23:42:00 -0400,0,1,,170,2,4,,,-3.21,,,,,
12/29/2022,23:44:00 -0400,0,1,,164,1,4,,,-3.21,,,,,
12/29/2022,23:45:00 -0400,,,4.2,,,,,,,,,,,
12/29/2022,23:46:00 -0400,0,1,,157,2,5,,,-3.21,,,,,
12/29/2022,23:48:00 -0400,0,1,,138,2,4,,,-3.21,,,,,
12/29/2022,23:50:00 -0400,0,1,4.194,121,1,2,,,-3.18,,,,,
12/29/2022,23:52:00 -0400,0,1,,121,1,4,,,-3.21,,,,,
12/29/2022,23:54:00 -0400,0,1,,124,1,2,,,-3.18,,,,,
12/29/2022,23:55:00 -0400,,,4.19,,,,,,,,,,,
12/29/2022,23:56:00 -0400,0,1,,125,1,2,,,-3.18,,,,,
12/29/2022,23:58:00 -0400,0,1,,164,1,4,,,-3.18,,,,,
12/30/2022,00:00:00 -0400,0,1,4.197,170,1,2,,,-3.18,,,,,
12/30/2022,00:02:00 -0400,0,1,,126,2,5,,,-3.18,,,,,
12/30/2022,00:04:00 -0400,0,1,,132,1,4,,,-3.18,,,,,
12/30/2022,00:05:00 -0400,,,4.193,,,,,,,,,,,
12/30/2022,00:06:00 -0400,0,1,,157,1,2,,,-3.15,,,,,
12/30/2022,00:08:00 -0400,0,1,,159,0,2,,,-3.15,,,,,
12/30/2022,00:10:00 -0400,0,1,4.188,159,1,2,,,-3.15,,,,,
12/30/2022,00:12:00 -0400,0,1,,156,1,4,,,-3.15,,,,,
12/30/2022,00:14:00 -0400,0,1,,147,1,4,,,-3.15,,,,,
12/30/2022,00:15:00 -0400,,,4.197,,,,,,,,,,,
12/30/2022,00:16:00 -0400,0,1,,152,1,4,,,-3.15,,,,,
12/30/2022,00:18:00 -0400,0,1,,149,1,2,,,-3.15,,,,,
12/30/2022,00:20:00 -0400,0,1,4.191,150,2,5,,,-3.15,,,,,
12/30/2022,00:22:00 -0400,0,1,,152,1,4,,,-3.15,,,,,
12/30/2022,00:24:00 -0400,0,1,,159,1,4,,,-3.15,,,,,
12/30/2022,00:25:00 -0400,,,4.188,,,,,,,,,,,
12/30/2022,00:26:00 -0400,0,1,,170,2,5,,,-3.15,,,,,
12/30/2022,00:28:00 -0400,0,1,,147,2,6,,,-3.15,,,,,
12/30/2022,00:30:00 -0400,0,1,4.196,142,4,6,,,-3.15,,,,,
12/30/2022,00:32:00 -0400,0,1,,170,1,2,,,-3.15,,,,,
12/30/2022,00:34:00 -0400,0,1,,163,2,6,,,-3.15,,,,,
12/30/2022,00:35:00 -0400,,,4.191,,,,,,,,,,,
12/30/2022,00:36:00 -0400,0,1,,159,2,7,,,-3.15,,,,,
12/30/2022,00:38:00 -0400,0,1,,138,2,5,,,-3.15,,,,,
12/30/2022,00:40:00 -0400,0,1,4.187,154,2,6,,,-3.15,,,,,
12/30/2022,00:42:00 -0400,0,1,,160,4,7,,,-3.15,,,,,
12/30/2022,00:44:00 -0400,0,1,,147,2,5,,,-3.15,,,,,
12/30/2022,00:45:00 -0400,,,4.196,,,,,,,,,,,
12/30/2022,00:46:00 -0400,0,1,,157,2,5,,,-3.18,,,,,
12/30/2022,00:48:00 -0400,0,1,,154,0,1,,,-3.18,,,,,
12/30/2022,00:50:00 -0400,0,1,4.19,157,1,2,,,-3.18,,,,,
12/30/2022,00:52:00 -0400,0,1,,170,2,5,,,-3.18,,,,,
12/30/2022,00:54:00 -0400,0,1,,154,2,6,,,-3.18,,,,,
12/30/2022,00:55:00 -0400,,,4.185,,,,,,,,,,,
12/30/2022,00:56:00 -0400,0,1,,159,2,5,,,-3.18,,,,,
12/30/2022,00:58:00 -0400,0,1,,149,2,5,,,-3.15,,,,,
12/30/2022,01:00:00 -0400,0,1,4.194,161,2,5,,,-3.15,,,,,
12/30/2022,01:02:00 -0400,0,1,,166,2,6,,,-3.15,,,,,
12/30/2022,01:04:00 -0400,0,1,,143,4,7,,,-3.15,,,,,
12/30/2022,01:05:00 -0400,,,4.19,,,,,,,,,,,
12/30/2022,01:06:00 -0400,0,1,,140,4,8,,,-3.15,,,,,
12/30/2022,01:08:00 -0400,0,1,,139,2,4,,,-3.15,,,,,
12/30/2022,01:10:00 -0400,0,1,4.185,149,2,5,,,-3.15,,,,,
12/30/2022,01:12:00 -0400,0,1,,139,2,4,,,-3.15,,,,,
12/30/2022,01:14:00 -0400,0,1,,163,4,7,,,-3.15,,,,,
12/30/2022,01:15:00 -0400,,,4.193,,,,,,,,,,,
12/30/2022,01:16:00 -0400,0,1,,150,2,5,,,-3.15,,,,,
12/30/2022,01:18:00 -0400,0,1,,136,1,4,,,-3.15,,,,,
12/30/2022,01:20:00 -0400,0,1,4.188,140,1,2,,,-3.15,,,,,
12/30/2022,01:22:00 -0400,0,1,,152,1,5,,,-3.15,,,,,
12/30/2022,01:24:00 -0400,0,1,,142,1,4,,,-3.15,,,,,
12/30/2022,01:25:00 -0400,,,4.184,,,,,,,,,,,
12/30/2022,01:26:00 -0400,0,1,,142,4,8,,,-3.12,,,,,
12/30/2022,01:28:00 -0400,0,1,,121,1,4,,,-3.12,,,,,
12/30/2022,01:30:00 -0400,0,1,4.191,139,2,5,,,-3.12,,,,,
12/30/2022,01:32:00 -0400,0,1,,143,2,5,,,-3.12,,,,,
12/30/2022,01:34:00 -0400,0,1,,139,2,5,,,-3.12,,,,,
12/30/2022,01:35:00 -0400,,,4.187,,,,,,,,,,,
12/30/2022,01:36:00 -0400,0,1,,142,1,2,,,-3.12,,,,,
12/30/2022,01:38:00 -0400,0,1,,145,2,5,,,-3.09,,,,,
12/30/2022,01:40:00 -0400,0,1,4.184,153,1,2,,,-3.09,,,,,
12/30/2022,01:42:00 -0400,0,1,,129,1,5,,,-3.06,,,,,
12/30/2022,01:44:00 -0400,0,1,,128,1,4,,,-3.06,,,,,
12/30/2022,01:45:00 -0400,,,4.191,,,,,,,,,,,
12/30/2022,01:46:00 -0400,0,1,,138,4,6,,,-3.04,,,,,
12/30/2022,01:48:00 -0400,0,1,,153,2,5,,,-3.01,,,,,
12/30/2022,01:50:00 -0400,0,1,4.185,159,2,5,,,-3.01,,,,,
12/30/2022,01:52:00 -0400,0,1,,154,5,7,,,-2.98,,,,,
12/30/2022,01:54:00 -0400,0,1,,159,2,5,,,-2.98,,,,,
12/30/2022,01:55:00 -0400,,,4.182,,,,,,,,,,,
12/30/2022,01:56:00 -0400,0,1,,154,4,6,,,-2.98,,,,,
12/30/2022,01:58:00 -0400,0,1,,163,4,6,,,-2.98,,,,,
12/30/2022,02:00:00 -0400,0,1,4.19,157,4,7,,,-2.98,,,,,
12/30/2022,02:02:00 -0400,0,1,,145,1,5,,,-2.98,,,,,
12/30/2022,02:04:00 -0400,0,1,,147,4,7,,,-2.98,,,,,
12/30/2022,02:05:00 -0400,,,4.185,,,,,,,,,,,
12/30/2022,02:06:00 -0400,0,1,,157,4,6,,,-2.95,,,,,
12/30/2022,02:08:00 -0400,0,1,,149,4,6,,,-2.95,,,,,
12/30/2022,02:10:00 -0400,0,1,4.181,152,4,7,,,-2.95,,,,,
12/30/2022,02:12:00 -0400,0,1,,146,4,6,,,-2.92,,,,,
12/30/2022,02:14:00 -0400,0,1,,152,4,7,,,-2.92,,,,,
12/30/2022,02:15:00 -0400,,,4.19,,,,,,,,,,,
12/30/2022,02:16:00 -0400,0,1,,153,2,5,,,-2.92,,,,,
12/30/2022,02:18:00 -0400,0,1,,131,2,5,,,-2.89,,,,,
12/30/2022,02:20:00 -0400,0,1,4.185,119,2,6,,,-2.86,,,,,
12/30/2022,02:22:00 -0400,0,1,,136,4,7,,,-2.86,,,,,
12/30/2022,02:24:00 -0400,0,1,,143,1,4,,,-2.83,,,,,
12/30/2022,02:25:00 -0400,,,4.181,,,,,,,,,,,
12/30/2022,02:26:00 -0400,0,1,,157,2,5,,,-2.83,,,,,
12/30/2022,02:28:00 -0400,0,1,,156,4,6,,,-2.8,,,,,
12/30/2022,02:30:00 -0400,0,1,4.188,152,2,5,,,-2.77,,,,,
12/30/2022,02:32:00 -0400,0,1,,150,4,7,,,-2.74,,,,,
12/30/2022,02:34:00 -0400,0,1,,145,4,7,,,-2.71,,,,,
12/30/2022,02:35:00 -0400,,,4.184,,,,,,,,,,,
12/30/2022,02:36:00 -0400,0,1,,157,2,7,,,-2.71,,,,,
12/30/2022,02:38:00 -0400,0,1,,163,2,5,,,-2.68,,,,,
12/30/2022,02:40:00 -0400,0,1,4.179,149,2,5,,,-2.68,,,,,
12/30/2022,02:42:00 -0400,0,1,,150,2,5,,,-2.68,,,,,
12/30/2022,02:44:00 -0400,0,1,,125,2,5,,,-2.68,,,,,
12/30/2022,02:45:00 -0400,,,4.187,,,,,,,,,,,
12/30/2022,02:46:00 -0400,0,1,,156,2,6,,,-2.65,,,,,
12/30/2022,02:48:00 -0400,0,1,,149,2,5,,,-2.62,,,,,
12/30/2022,02:50:00 -0400,0,1,4.182,142,4,7,,,-2.62,,,,,
12/30/2022,02:52:00 -0400,0,1,,160,2,6,,,-2.6,,,,,
12/30/2022,02:54:00 -0400,0,1,,146,2,6,,,-2.6,,,,,
12/30/2022,02:55:00 -0400,,,4.178,,,,,,,,,,,
12/30/2022,02:56:00 -0400,0,1,,142,2,5,,,-2.57,,,,,
12/30/2022,02:58:00 -0400,0,1,,131,4,6,,,-2.57,,,,,
12/30/2022,03:00:00 -0400,0,1,4.187,143,2,6,,,-2.57,,,,,
12/30/2022,03:02:00 -0400,0,1,,147,2,5,,,-2.54,,,,,
12/30/2022,03:04:00 -0400,0,1,,132,1,5,,,-2.51,,,,,
12/30/2022,03:05:00 -0400,,,4.181,,,,,,,,,,,
12/30/2022,03:06:00 -0400,0,1,,126,1,4,,,-2.51,,,,,
12/30/2022,03:08:00 -0400,0,1,,167,1,4,,,-2.51,,,,,
12/30/2022,03:10:00 -0400,0,1,4.178,129,1,4,,,-2.45,,,,,
12/30/2022,03:12:00 -0400,0,1,,132,2,6,,,-2.42,,,,,
12/30/2022,03:14:00 -0400,0,1,,150,4,6,,,-2.36,,,,,
12/30/2022,03:15:00 -0400,,,4.187,,,,,,,,,,,
12/30/2022,03:16:00 -0400,0,1,,125,2,6,,,-2.33,,,,,
12/30/2022,03:18:00 -0400,0,1,,150,2,5,,,-2.3,,,,,
12/30/2022,03:20:00 -0400,0,1,4.181,140,2,6,,,-2.28,,,,,
12/30/2022,03:22:00 -0400,0,1,,157,2,6,,,-2.22,,,,,
12/30/2022,03:24:00 -0400,0,1,,139,2,6,,,-2.22,,,,,
12/30/2022,03:25:00 -0400,,,4.176,,,,,,,,,,,
12/30/2022,03:26:00 -0400,0,1,,167,2,5,,,-2.16,,,,,
12/30/2022,03:28:00 -0400,0,1,,163,2,5,,,-2.13,,,,,
12/30/2022,03:30:00 -0400,0,1,4.185,160,4,7,,,-2.1,,,,,
12/30/2022,03:32:00 -0400,0,1,,170,4,6,,,-2.1,,,,,
12/30/2022,03:34:00 -0400,0,1,,167,4,6,,,-2.07,,,,,
12/30/2022,03:35:00 -0400,,,4.181,,,,,,,,,,,
12/30/2022,03:36:00 -0400,0,1,,163,4,7,,,-2.04,,,,,
12/30/2022,03:38:00 -0400,0,1,,170,4,6,,,-2.04,,,,,
12/30/2022,03:40:00 -0400,0,1,4.178,157,4,7,,,-2.04,,,,,
12/30/2022,03:42:00 -0400,0,1,,170,4,7,,,-2.02,,,,,
12/30/2022,03:44:00 -0400,0,1,,156,2,6,,,-2.02,,,,,
12/30/2022,03:45:00 -0400,,,4.185,,,,,,,,,,,
12/30/2022,03:46:00 -0400,0,1,,150,4,7,,,-2.02,,,,,
12/30/2022,03:48:00 -0400,0,1,,136,4,7,,,-2.02,,,,,
12/30/2022,03:50:00 -0400,0,1,4.179,150,2,7,,,-2.02,,,,,
12/30/2022,03:52:00 -0400,0,1,,157,2,6,,,-1.99,,,,,
12/30/2022,03:54:00 -0400,0,1,,166,4,6,,,-1.99,,,,,
12/30/2022,03:55:00 -0400,,,4.176,,,,,,,,,,,
12/30/2022,03:56:00 -0400,0,1,,159,4,7,,,-1.96,,,,,
12/30/2022,03:58:00 -0400,0,1,,163,4,7,,,-1.93,,,,,
12/30/2022,04:00:00 -0400,0,1,4.185,166,5,7,,,-1.9,,,,,
12/30/2022,04:02:00 -0400,0,1,,166,4,10,,,-1.9,,,,,
12/30/2022,04:04:00 -0400,0,1,,161,4,6,,,-1.87,,,,,
12/30/2022,04:05:00 -0400,,,4.179,,,,,,,,,,,
12/30/2022,04:06:00 -0400,0,1,,168,4,7,,,-1.84,,,,,
12/30/2022,04:08:00 -0400,0,1,,166,5,8,,,-1.84,,,,,
12/30/2022,04:10:00 -0400,0,1,4.176,163,6,8,,,-1.81,,,,,
12/30/2022,04:12:00 -0400,0,1,,168,5,7,,,-1.81,,,,,
12/30/2022,04:14:00 -0400,0,1,,174,5,7,,,-1.81,,,,,
12/30/2022,04:15:00 -0400,,,4.184,,,,,,,,,,,
12/30/2022,04:16:00 -0400,0,1,,170,4,8,,,-1.81,,,,,
12/30/2022,04:18:00 -0400,0,1,,167,6,10,,,-1.81,,,,,
12/30/2022,04:20:00 -0400,0,1,4.179,170,5,8,,,-1.78,,,,,
12/30/2022,04:22:00 -0400,0,1,,157,5,10,,,-1.78,,,,,
12/30/2022,04:24:00 -0400,0,1,,163,4,7,,,-1.78,,,,,
12/30/2022,04:25:00 -0400,,,4.176,,,,,,,,,,,
12/30/2022,04:26:00 -0400,0,1,,161,5,7,,,-1.78,,,,,
12/30/2022,04:28:00 -0400,0,1,,171,5,8,,,-1.78,,,,,
12/30/2022,04:30:00 -0400,0,1,4.184,163,5,8,,,-1.76,,,,,
12/30/2022,04:32:00 -0400,0,1,,170,6,10,,,-1.76,,,,,
12/30/2022,04:34:00 -0400,0,1,,153,5,8,,,-1.73,,,,,
12/30/2022,04:35:00 -0400,,,4.179,,,,,,,,,,,
12/30/2022,04:36:00 -0400,0,1,,156,5,10,,,-1.7,,,,,
12/30/2022,04:38:00 -0400,0,1,,161,6,11,,,-1.7,,,,,
12/30/2022,04:40:00 -0400,0,1,4.176,161,6,8,,,-1.7,,,,,
12/30/2022,04:42:00 -0400,0,1,,157,6,10,,,-1.67,,,,,
12/30/2022,04:44:00 -0400,0,1,,161,4,6,,,-1.67,,,,,
12/30/2022,04:45:00 -0400,,,4.184,,,,,,,,,,,
12/30/2022,04:46:00 -0400,0,1,,163,5,8,,,-1.67,,,,,
12/30/2022,04:48:00 -0400,0,1,,168,4,7,,,-1.64,,,,,
12/30/2022,04:50:00 -0400,0,1,4.178,167,6,10,,,-1.64,,,,,
12/30/2022,04:52:00 -0400,0,1,,167,5,7,,,-1.61,,,,,
12/30/2022,04:54:00 -0400,0,1,,171,6,10,,,-1.58,,,,,
12/30/2022,04:55:00 -0400,,,4.175,,,,,,,,,,,
12/30/2022,04:56:00 -0400,0,1,,170,6,8,,,-1.56,,,,,
12/30/2022,04:58:00 -0400,0,1,,167,6,10,,,-1.56,,,,,
12/30/2022,05:00:00 -0400,0,1,4.184,173,5,8,,,-1.56,,,,,
12/30/2022,05:02:00 -0400,0,1,,164,5,10,,,-1.58,,,,,
12/30/2022,05:04:00 -0400,0,1,,164,5,7,,,-1.56,,,,,
12/30/2022,05:05:00 -0400,,,4.178,,,,,,,,,,,
12/30/2022,05:06:00 -0400,0,1,,168,5,8,,,-1.56,,,,,
12/30/2022,05:08:00 -0400,0,1,,167,5,8,,,-1.53,,,,,
12/30/2022,05:10:00 -0400,0,1,4.175,168,6,8,,,-1.53,,,,,
12/30/2022,05:12:00 -0400,0,1,,170,7,13,,,-1.5,,,,,
12/30/2022,05:14:00 -0400,0,1,,164,6,10,,,-1.47,,,,,
12/30/2022,05:15:00 -0400,,,4.182,,,,,,,,,,,
12/30/2022,05:16:00 -0400,0,1,,177,6,8,,,-1.47,,,,,
12/30/2022,05:18:00 -0400,0,1,,170,7,11,,,-1.44,,,,,
12/30/2022,05:20:00 -0400,0,1,4.178,170,6,11,,,-1.44,,,,,
12/30/2022,05:22:00 -0400,0,1,,171,7,11,,,-1.41,,,,,
12/30/2022,05:24:00 -0400,0,1,,171,8,13,,,-1.36,,,,,
12/30/2022,05:25:00 -0400,,,4.175,,,,,,,,,,,
12/30/2022,05:26:00 -0400,0,1,,174,6,10,,,-1.36,,,,,
12/30/2022,05:28:00 -0400,0,1,,173,6,10,,,-1.33,,,,,
12/30/2022,05:30:00 -0400,0,1,4.182,168,7,11,,,-1.3,,,,,
12/30/2022,05:32:00 -0400,0,1,,173,7,13,,,-1.24,,,,,
12/30/2022,05:34:00 -0400,0,1,,175,6,11,,,-1.21,,,,,
12/30/2022,05:35:00 -0400,,,4.178,,,,,,,,,,,
12/30/2022,05:36:00 -0400,0,1,,175,6,11,,,-1.21,,,,,
12/30/2022,05:38:00 -0400,0,1,,180,6,10,,,-1.21,,,,,
12/30/2022,05:40:00 -0400,0,1,4.175,180,6,10,,,-1.21,,,,,
12/30/2022,05:42:00 -0400,0,1,,167,6,12,,,-1.18,,,,,
12/30/2022,05:44:00 -0400,0,1,,173,7,13,,,-1.18,,,,,
12/30/2022,05:45:00 -0400,,,4.182,,,,,,,,,,,
12/30/2022,05:46:00 -0400,0,1,,171,6,10,,,-1.18,,,,,
12/30/2022,05:48:00 -0400,0,1,,168,6,8,,,-1.18,,,,,
12/30/2022,05:50:00 -0400,0,1,4.178,170,7,11,,,-1.18,,,,,
12/30/2022,05:52:00 -0400,0,1,,171,6,10,,,-1.18,,,,,
12/30/2022,05:54:00 -0400,0,1,,167,6,8,,,-1.18,,,,,
12/30/2022,05:55:00 -0400,,,4.173,,,,,,,,,,,
12/30/2022,05:56:00 -0400,0,1,,164,5,7,,,-1.18,,,,,
12/30/2022,05:58:00 -0400,0,1,,167,5,8,,,-1.18,,,,,
12/30/2022,06:00:00 -0400,0,1,4.182,160,4,8,,,-1.21,,,,,
12/30/2022,06:02:00 -0400,0,1,,147,5,8,,,-1.21,,,,,
12/30/2022,06:04:00 -0400,0,1,,156,4,7,,,-1.24,,,,,
12/30/2022,06:05:00 -0400,,,4.178,,,,,,,,,,,
12/30/2022,06:06:00 -0400,0,1,,163,4,6,,,-1.24,,,,,
