Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
10/1/2025,16:45:00 -0300,0,149,4.305,13.2,24,44,11.853,67.904,6.129,
10/1/2025,16:50:00 -0300,0,133,4.301,13.2,21.6,49,11.896,68.087,6.209,
10/1/2025,16:55:00 -0300,0,334,4.313,13.2,26.5,46,12.239,67.057,6.316,
10/1/2025,17:00:00 -0300,0,104,4.304,18,28.9,45,11.917,63.586,5.242,
10/1/2025,17:05:00 -0300,0,83,4.295,15.6,28.9,49,11.746,66.323,5.686,
10/1/2025,17:10:00 -0300,0,77,4.314,13.2,22.8,48,11.703,67.341,5.865,
10/1/2025,17:15:00 -0300,0,74,4.305,14.4,30.1,51,11.66,67.926,5.949,
10/1/2025,17:20:00 -0300,0,73,4.301,15.6,27.7,51,11.746,67.637,5.97,
10/1/2025,17:25:00 -0300,0,58,4.317,14.4,33.7,48,11.596,67.953,5.893,
10/1/2025,17:30:00 -0300,0,76,4.305,13.2,21.6,42,11.553,63.975,4.984,
10/1/2025,17:35:00 -0300,0,69,4.301,16.8,32.5,45,11.531,62.666,4.667,
10/1/2025,17:40:00 -0300,0,57,4.314,15.6,31.3,42,11.467,62.901,4.66,
10/1/2025,17:45:00 -0300,0,61,4.304,16.8,27.7,51,11.467,62.963,4.674,
10/1/2025,17:50:00 -0300,0,61,4.299,13.2,25.2,44,11.51,64.126,4.977,
10/1/2025,17:55:00 -0300,0,56,4.307,15.6,30.1,45,11.488,65.075,5.168,
10/1/2025,18:00:00 -0300,0,62,4.317,14.4,32.5,42,11.403,64.607,4.982,
10/1/2025,18:05:00 -0300,0,56,4.313,15.6,31.3,41,11.445,62.786,4.614,
10/1/2025,18:10:00 -0300,0,56,4.305,15.6,30.1,44,11.445,64.259,4.946,
10/1/2025,18:15:00 -0300,0,53,4.308,14.4,28.9,44,11.295,63.256,4.578,
10/1/2025,18:20:00 -0300,0,51,4.305,14.4,27.7,38,11.167,64.636,4.764,
10/1/2025,18:25:00 -0300,0,39,4.316,14.4,31.3,41,11.231,65.167,4.943,
