Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
7/1/2025,17:05:00 -0300,0,583,4.304,16.8,26.5,226,29.44,48.695,17.528,
7/1/2025,17:10:00 -0300,0,498,4.299,15.6,26.5,220,28.925,50.408,17.606,
7/1/2025,17:15:00 -0300,0,561,4.317,15.6,21.6,227,29.29,49.529,17.661,
7/1/2025,17:20:00 -0300,0,544,4.304,13.2,26.5,222,29.698,49.113,17.9,
7/1/2025,17:25:00 -0300,0,531,4.299,13.2,26.5,223,29.505,49.021,17.693,
7/1/2025,17:30:00 -0300,0,517,4.319,18,28.9,225,29.376,50.219,17.959,
7/1/2025,17:35:00 -0300,0,507,4.305,15.6,26.5,220,29.698,48.028,17.545,
7/1/2025,17:40:00 -0300,0,498,4.301,13.2,20.4,225,29.526,47.95,17.362,
7/1/2025,17:45:00 -0300,0,496,4.314,12,20.4,219,29.891,48.93,,
7/1/2025,17:50:00 -0300,0,501,4.305,12,25.2,216,30.019,48.128,,
7/1/2025,17:55:00 -0300,0,491,4.301,10.8,19.2,222,29.805,49.474,,
7/1/2025,18:00:00 -0300,0,117,4.308,13.2,20.4,223,29.076,50.326,17.718,
7/1/2025,18:05:00 -0300,0,496,4.299,12,19.2,222,28.947,52.848,18.378,
7/1/2025,18:10:00 -0300,0,322,4.316,14.4,20.4,227,29.247,50.182,17.83,
7/1/2025,18:15:00 -0300,0,379,4.323,10.8,16.8,225,28.539,53.603,18.228,
7/1/2025,18:20:00 -0300,0,216,4.307,8.4,13.2,223,28.883,54.788,18.896,
7/1/2025,18:25:00 -0300,0,119,4.302,10.8,15.6,222,27.746,55.309,17.992,
7/1/2025,18:30:00 -0300,0,107,4.304,8.4,15.6,218,27.317,56.432,17.913,
7/1/2025,18:35:00 -0300,0,108,4.316,7.2,12,222,26.759,58.708,18.022,
7/1/2025,18:40:00 -0300,0,119,4.313,7.2,12,219,26.866,57.636,,
7/1/2025,18:45:00 -0300,0,138,4.304,7.2,12,219,27.145,56.939,,
7/1/2025,18:50:00 -0300,0,247,4.325,12,19.2,220,27.467,55.131,,
7/1/2025,18:55:00 -0300,0,284,4.32,13.2,21.6,225,27.66,54.574,17.699,
7/1/2025,19:00:00 -0300,0,124,4.311,14.4,22.8,223,27.124,54.856,17.284,
7/1/2025,19:05:00 -0300,0,113,4.304,14.4,22.8,223,26.566,57.714,17.57,
7/1/2025,19:10:00 -0300,0,91,4.308,12,20.4,226,26.159,58.518,17.408,
7/1/2025,19:15:00 -0300,0,79,4.301,10.8,19.2,227,25.966,59.274,17.431,
7/1/2025,19:20:00 -0300,0,69,4.311,9.6,14.4,226,25.858,60.702,17.708,
7/1/2025,19:25:00 -0300,0,62,4.322,8.4,12,219,25.73,61.379,17.763,
7/1/2025,19:30:00 -0300,0,64,4.304,4.8,10.8,213,25.622,62.849,18.039,
7/1/2025,19:35:00 -0300,0,69,4.301,7.2,19.2,213,25.73,60.433,17.516,
7/1/2025,19:40:00 -0300,0,68,4.317,6,12,211,25.73,61.53,17.802,
7/1/2025,19:45:00 -0300,0,76,4.301,7.2,18,209,25.837,60.23,17.564,
7/1/2025,19:50:00 -0300,0,74,4.316,6,14.4,205,25.816,61.448,17.862,
7/1/2025,19:55:00 -0300,0,56,4.314,10.8,18,209,25.73,60.085,17.425,
7/1/2025,20:00:00 -0300,0,72,4.302,9.6,18,215,25.687,60.615,17.524,
7/1/2025,20:05:00 -0300,0,51,4.304,7.2,14.4,208,25.408,62.249,17.684,
7/1/2025,20:10:00 -0300,0,37,4.307,8.4,14.4,209,25.129,62.759,17.55,
7/1/2025,20:15:00 -0300,0,31,4.299,7.2,14.4,211,24.893,63.856,17.602,
7/1/2025,20:20:00 -0300,0,26,4.301,7.2,14.4,206,24.7,63.993,17.453,
7/1/2025,20:25:00 -0300,0,19,4.308,8.4,15.6,208,24.7,64.625,17.609,
7/1/2025,20:30:00 -0300,0,14,4.298,4.8,12,205,24.271,67.492,17.891,
7/1/2025,20:35:00 -0300,0,12,4.301,4.8,10.8,192,23.971,68.64,17.873,
7/1/2025,20:40:00 -0300,0,12,4.301,6,10.8,188,23.907,69.346,17.975,
7/1/2025,20:45:00 -0300,0,7,4.301,7.2,14.4,191,23.864,69.839,18.046,
7/1/2025,20:50:00 -0300,0,3,4.301,6,13.2,192,23.714,70.793,18.119,
7/1/2025,20:55:00 -0300,0,2,4.287,4.8,10.8,197,23.585,71.539,18.162,
7/1/2025,21:00:00 -0300,0,2,4.292,6,12,198,23.585,71.882,18.239,
7/1/2025,21:05:00 -0300,0,1,4.292,7.2,12,206,23.563,72.146,18.277,
7/1/2025,21:10:00 -0300,0,1,4.28,9.6,16.8,205,23.714,71.649,18.311,
7/1/2025,21:15:00 -0300,0,1,4.281,9.6,20.4,205,23.757,71.955,18.42,
