Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
09/01/2023,13:10:00 -0300,,0,761,4.319,338,7,14,61.988,11.404,
09/01/2023,13:15:00 -0300,,0,756,4.314,336,8,16,63.848,11.607,
09/01/2023,13:20:00 -0300,,0,757,4.308,330,8,17,69.044,12.818,
09/01/2023,13:25:00 -0300,,0,754,4.32,323,8,14,62.226,11.34,
09/01/2023,13:30:00 -0300,,0,754,4.316,314,7,16,59.573,10.764,
09/01/2023,13:35:00 -0300,,0,751,4.307,321,6,16,59.731,11.167,
09/01/2023,13:40:00 -0300,,0,743,4.323,310,10,17,60.186,10.615,
09/01/2023,13:45:00 -0300,,0,741,4.316,317,6,13,63.444,11.755,
09/01/2023,13:50:00 -0300,,0,736,4.308,324,10,17,60.569,10.63,
09/01/2023,13:55:00 -0300,,0,731,4.323,320,7,16,61.01,10.982,
09/01/2023,14:00:00 -0300,,0,726,4.316,326,6,12,57.067,10.4,
09/01/2023,14:05:00 -0300,,0,719,4.31,313,8,16,59.284,10.752,
09/01/2023,14:10:00 -0300,,0,719,4.319,326,8,14,56.474,10.163,
09/01/2023,14:15:00 -0300,,0,713,4.316,327,7,14,55.059,10.343,
09/01/2023,14:20:00 -0300,,0,701,4.308,329,7,16,54.673,9.819,
09/01/2023,14:25:00 -0300,,0,694,4.322,314,6,12,58.987,11.26,
09/01/2023,14:30:00 -0300,,0,691,4.314,330,7,14,54.231,9.618,
09/01/2023,14:35:00 -0300,,0,681,4.308,324,7,13,59.004,10.982,
09/01/2023,14:40:00 -0300,,0,672,4.322,305,7,13,59.289,10.994,
09/01/2023,14:45:00 -0300,,0,668,4.317,313,6,14,53.475,9.429,
09/01/2023,14:50:00 -0300,,0,657,4.31,302,7,16,54.354,9.632,
09/01/2023,14:55:00 -0300,,0,649,4.317,307,7,12,55.572,9.783,
09/01/2023,15:00:00 -0300,,0,641,4.319,306,7,14,54.446,9.637,
09/01/2023,15:05:00 -0300,,0,624,4.31,333,8,13,57.612,10.262,
09/01/2023,15:10:00 -0300,,0,623,4.319,319,8,14,50.646,8.188,
09/01/2023,15:15:00 -0300,,0,613,4.32,310,6,12,56.298,10.317,
09/01/2023,15:20:00 -0300,,0,607,4.311,330,7,11,53.313,9.245,
09/01/2023,15:25:00 -0300,,0,598,4.319,331,5,12,56.609,10.78,
09/01/2023,15:30:00 -0300,,0,589,4.319,309,6,14,52.949,9.521,
09/01/2023,15:35:00 -0300,,0,583,4.311,305,5,11,59.214,11.982,
09/01/2023,15:40:00 -0300,,0,577,4.296,302,8,14,52.486,9.132,
09/01/2023,15:45:00 -0300,,0,556,4.322,327,6,13,54.94,10.57,
09/01/2023,15:50:00 -0300,,0,548,4.313,298,4,10,57.723,11.616,
09/01/2023,15:55:00 -0300,,0,536,4.317,310,6,12,53.059,9.551,
09/01/2023,16:00:00 -0300,,0,527,4.319,314,7,16,55.799,9.684,
09/01/2023,16:05:00 -0300,,0,516,4.313,324,6,12,57.768,10.744,
09/01/2023,16:10:00 -0300,,0,502,4.319,314,6,12,52.747,9.265,
09/01/2023,16:15:00 -0300,,0,492,4.32,313,7,11,55.389,10.013,
09/01/2023,16:20:00 -0300,,0,474,4.313,299,6,12,53.64,9.555,
09/01/2023,16:25:00 -0300,,0,468,4.319,320,5,12,52.097,9.676,
09/01/2023,16:30:00 -0300,,0,452,4.32,326,6,11,58.079,10.945,
09/01/2023,16:35:00 -0300,,0,438,4.313,323,4,8,53.675,10.221,
09/01/2023,16:40:00 -0300,,0,427,4.298,307,5,10,56.216,10.235,
09/01/2023,16:45:00 -0300,,0,414,4.323,298,6,13,48.873,7.999,
09/01/2023,16:50:00 -0300,,0,399,4.314,317,5,10,52.065,9.548,
09/01/2023,16:55:00 -0300,,0,387,4.317,306,6,11,51.647,9.052,
09/01/2023,17:00:00 -0300,,0,373,4.32,309,5,8,50.477,8.593,
09/01/2023,17:05:00 -0300,,0,357,4.313,326,5,8,50.23,8.758,
09/01/2023,17:10:00 -0300,,0,344,4.319,312,2,6,47.944,8.64,
09/01/2023,17:15:00 -0300,,0,336,4.322,303,4,7,48.627,8.279,
09/01/2023,17:20:00 -0300,,0,323,4.313,333,2,6,47.907,8.413,
09/01/2023,17:25:00 -0300,,0,307,4.311,350,5,7,49.264,8.609,
09/01/2023,17:30:00 -0300,,0,294,4.325,316,4,7,45.907,7.512,
09/01/2023,17:35:00 -0300,,0,277,4.314,323,4,7,48.145,8.27,
09/01/2023,17:40:00 -0300,,0,256,4.313,341,4,6,46.424,7.734,
09/01/2023,17:45:00 -0300,,0,244,4.323,296,1,5,46.618,7.893,
09/01/2023,17:50:00 -0300,,0,231,4.316,309,1,5,49.908,9.57,
09/01/2023,17:55:00 -0300,,0,209,4.313,314,2,5,49.104,8.935,
09/01/2023,18:00:00 -0300,,0,194,4.325,330,1,5,48.905,8.521,
09/01/2023,18:05:00 -0300,,0,179,4.316,343,2,5,49.561,8.52,
09/01/2023,18:10:00 -0300,,0,169,4.299,303,2,5,55.503,9.764,
09/01/2023,18:15:00 -0300,,0,156,4.322,303,1,2,53.886,9.682,
09/01/2023,18:20:00 -0300,,0,144,4.314,312,2,4,56.449,10.057,
09/01/2023,18:25:00 -0300,,0,131,4.31,313,1,4,54.537,9.303,
09/01/2023,18:30:00 -0300,,0,119,4.314,313,1,2,55.149,9.469,
09/01/2023,18:35:00 -0300,,0,108,4.31,313,0,2,58.369,10.518,
09/01/2023,18:40:00 -0300,,0,97,4.304,313,0,1,62.263,11.389,
09/01/2023,18:45:00 -0300,,0,87,4.308,313,1,2,61.164,11.04,
09/01/2023,18:50:00 -0300,,0,76,4.305,313,0,2,63.807,11.293,
09/01/2023,18:55:00 -0300,,0,67,4.308,313,0,1,65.716,11.168,
09/01/2023,19:00:00 -0300,,0,58,4.31,313,0,0,68.85,10.949,
09/01/2023,19:05:00 -0300,,0,47,4.305,313,0,1,69.25,10.42,
09/01/2023,19:10:00 -0300,,0,36,4.305,313,0,0,71.391,10.094,
09/01/2023,19:15:00 -0300,,0,31,4.31,313,0,1,72.692,9.993,
09/01/2023,19:20:00 -0300,,0,26,4.307,313,0,0,72.737,9.651,
09/01/2023,19:25:00 -0300,,0,22,4.298,313,0,0,74.633,9.662,
09/01/2023,19:30:00 -0300,,0,17,4.307,313,0,0,74.711,9.346,
09/01/2023,19:35:00 -0300,,0,13,4.302,313,0,0,74.833,9.266,
09/01/2023,19:40:00 -0300,,0,8,4.29,313,0,0,76.455,9.294,
09/01/2023,19:45:00 -0300,,0,6,4.301,313,0,0,76.974,9.166,
09/01/2023,19:50:00 -0300,,0,3,4.301,313,0,0,78.291,9.334,
09/01/2023,19:55:00 -0300,,0,1,4.284,313,0,2,80.388,9.749,
09/01/2023,20:00:00 -0300,,0,1,4.292,310,1,4,80.017,9.638,
09/01/2023,20:05:00 -0300,,0,1,4.292,307,0,0,80.641,10.005,
09/01/2023,20:10:00 -0300,,0,1,4.28,307,0,1,82.951,10.449,
09/01/2023,20:15:00 -0300,,0,1,4.287,307,0,2,83.978,10.549,
09/01/2023,20:20:00 -0300,,0,1,4.289,279,1,4,83.905,10.62,
09/01/2023,20:25:00 -0300,,0,1,4.275,277,0,2,83.868,10.572,
09/01/2023,20:30:00 -0300,,0,1,4.283,272,1,2,84.546,10.609,
09/01/2023,20:35:00 -0300,,0,1,4.286,272,0,1,83.264,10.505,
09/01/2023,20:40:00 -0300,,0,1,4.272,272,1,4,82.234,10.403,
09/01/2023,20:45:00 -0300,,0,1,4.281,271,1,2,81.752,10.105,
09/01/2023,20:50:00 -0300,,0,1,4.283,271,0,2,84.381,10.327,
09/01/2023,20:55:00 -0300,,0,1,4.274,271,1,2,84.787,10.272,
09/01/2023,21:00:00 -0300,,0,1,4.278,271,0,1,85.823,10.222,
09/01/2023,21:05:00 -0300,,0,1,4.28,247,1,4,86.687,10.246,
09/01/2023,21:10:00 -0300,,0,1,4.262,227,1,4,88.688,10.694,
09/01/2023,21:15:00 -0300,,0,1,4.274,232,2,6,88.377,10.895,
09/01/2023,21:20:00 -0300,,0,1,4.278,232,2,6,87.407,10.687,
09/01/2023,21:25:00 -0300,,0,1,4.265,206,4,7,87.698,10.885,
09/01/2023,21:30:00 -0300,,0,1,4.274,225,4,8,86.728,10.696,
09/01/2023,21:35:00 -0300,,0,1,4.275,225,5,7,85.844,10.648,
09/01/2023,21:40:00 -0300,,0,1,4.263,213,4,8,85.602,10.584,
09/01/2023,21:45:00 -0300,,0,1,4.271,208,4,7,85.066,10.427,
09/01/2023,21:50:00 -0300,,0,1,4.274,202,1,4,85.534,10.362,
09/01/2023,21:55:00 -0300,,0,1,4.263,211,2,6,86.171,10.452,
09/01/2023,22:00:00 -0300,,0,1,4.269,215,2,5,85.672,10.386,
09/01/2023,22:05:00 -0300,,0,1,4.272,212,4,6,85.933,10.389,
09/01/2023,22:10:00 -0300,,0,1,4.257,227,4,6,85.684,10.367,
09/01/2023,22:15:00 -0300,,0,1,4.269,229,4,7,85.794,10.344,
09/01/2023,22:20:00 -0300,,0,1,4.271,225,4,7,85.139,10.229,
09/01/2023,22:25:00 -0300,,0,1,4.256,220,5,8,84.407,10.331,
09/01/2023,22:30:00 -0300,,0,1,4.265,230,6,10,83.685,10.413,
09/01/2023,22:35:00 -0300,,0,1,4.269,233,6,8,83.14,10.336,
09/01/2023,22:40:00 -0300,,0,1,4.256,227,6,11,82.216,10.127,
09/01/2023,22:45:00 -0300,,0,1,4.265,223,6,8,81.932,10.117,
09/01/2023,22:50:00 -0300,,0,1,4.268,225,5,8,82.667,10.146,
09/01/2023,22:55:00 -0300,,0,1,4.253,230,6,10,82.26,10.093,
09/01/2023,23:00:00 -0300,,0,1,4.263,233,7,12,81.207,10.11,
09/01/2023,23:05:00 -0300,,0,1,4.266,232,7,12,80.847,10.127,
09/01/2023,23:10:00 -0300,,0,1,4.254,234,7,12,80.072,10.108,
09/01/2023,23:15:00 -0300,,0,1,4.262,229,7,13,80.385,9.999,
09/01/2023,23:20:00 -0300,,0,1,4.265,226,6,11,80.412,9.9,
09/01/2023,23:25:00 -0300,,0,1,4.248,225,5,8,81.978,9.936,
09/01/2023,23:30:00 -0300,,0,1,4.262,232,5,13,82.196,9.871,
09/01/2023,23:35:00 -0300,,0,1,4.263,241,8,12,80.049,9.916,
09/01/2023,23:40:00 -0300,,0,1,4.248,241,8,13,79.368,10.06,
09/01/2023,23:45:00 -0300,,0,1,4.26,233,8,13,78.97,10.11,
09/01/2023,23:50:00 -0300,,0,1,4.263,229,10,14,78.488,10.227,
09/01/2023,23:55:00 -0300,,0,1,4.248,229,8,17,78.888,10.136,
09/02/2023,00:00:00 -0300,,0,1,4.259,227,8,14,80.055,10.189,
09/02/2023,00:05:00 -0300,,0,1,4.262,232,10,17,79.747,10.277,
09/02/2023,00:10:00 -0300,,0,1,4.248,234,11,18,78.895,10.471,
09/02/2023,00:15:00 -0300,,0,1,4.259,234,11,18,79.158,10.584,
09/02/2023,00:20:00 -0300,,0,1,4.26,239,12,18,80.232,10.661,
09/02/2023,00:25:00 -0300,,0,1,4.248,237,11,17,80.06,10.65,
09/02/2023,00:30:00 -0300,,0,1,4.257,233,8,14,81.3,10.692,
09/02/2023,00:35:00 -0300,,0,1,4.26,230,7,8,82.292,10.686,
09/02/2023,00:40:00 -0300,,0,1,4.25,230,7,13,83.514,10.908,
