Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
08/01/2023,21:40:00 -0300,,0,1,4.281,177,2,5,82.147,14.392,
08/01/2023,21:45:00 -0300,,0,1,4.284,185,1,5,81.825,14.289,
08/01/2023,21:50:00 -0300,,0,1,4.271,194,2,5,82.173,14.334,
08/01/2023,21:55:00 -0300,,0,1,4.28,188,1,4,81.93,14.225,
08/01/2023,22:00:00 -0300,,0,1,4.281,198,2,6,82.292,14.126,
08/01/2023,22:05:00 -0300,,0,1,4.269,202,2,5,82.568,14.052,
08/01/2023,22:10:00 -0300,,0,1,4.277,206,2,5,84.063,14.308,
08/01/2023,22:15:00 -0300,,0,1,4.28,208,4,6,84.196,14.311,
08/01/2023,22:20:00 -0300,,0,1,4.268,191,2,5,85.052,14.173,
08/01/2023,22:25:00 -0300,,0,1,4.275,204,4,7,85.534,14.261,
08/01/2023,22:30:00 -0300,,0,1,4.278,197,4,8,85.803,14.267,
08/01/2023,22:35:00 -0300,,0,1,4.265,190,2,6,85.789,14.138,
08/01/2023,22:40:00 -0300,,0,1,4.274,180,2,6,85.885,14.029,
08/01/2023,22:45:00 -0300,,0,1,4.277,198,2,5,86.125,14.198,
08/01/2023,22:50:00 -0300,,0,1,4.263,219,2,6,85.589,14.165,
08/01/2023,22:55:00 -0300,,0,1,4.272,211,4,6,85.794,14.223,
08/01/2023,23:00:00 -0300,,0,1,4.275,216,4,6,86.192,14.421,
08/01/2023,23:05:00 -0300,,0,1,4.262,215,4,5,84.027,14.154,
08/01/2023,23:10:00 -0300,,0,1,4.271,215,4,5,83.839,14.204,
08/01/2023,23:15:00 -0300,,0,1,4.274,220,4,6,83.726,14.078,
08/01/2023,23:20:00 -0300,,0,1,4.262,226,4,5,85.209,14.202,
08/01/2023,23:25:00 -0300,,0,1,4.269,225,4,6,84.636,14.076,
08/01/2023,23:30:00 -0300,,0,1,4.272,219,4,7,82.768,13.732,
08/01/2023,23:35:00 -0300,,0,1,4.26,208,4,7,82.75,13.834,
08/01/2023,23:40:00 -0300,,0,1,4.268,185,4,8,84.157,14.031,
08/01/2023,23:45:00 -0300,,0,1,4.271,190,2,6,83.868,13.704,
08/01/2023,23:50:00 -0300,,0,1,4.259,188,4,6,84.393,13.78,
08/01/2023,23:55:00 -0300,,0,1,4.269,175,2,6,84.883,13.785,
08/02/2023,00:00:00 -0300,,0,1,4.269,190,4,7,84.678,13.747,
08/02/2023,00:05:00 -0300,,0,1,4.256,206,4,7,84.073,13.658,
08/02/2023,00:10:00 -0300,,0,1,4.266,202,4,6,84.417,13.553,
08/02/2023,00:15:00 -0300,,0,1,4.269,215,2,6,84.1,13.516,
08/02/2023,00:20:00 -0300,,0,1,4.254,240,2,6,84.871,13.298,
08/02/2023,00:25:00 -0300,,0,1,4.265,232,4,8,85.145,13.2,
08/02/2023,00:30:00 -0300,,0,1,4.268,244,5,7,85.698,13.194,
08/02/2023,00:35:00 -0300,,0,1,4.256,254,2,5,86,13.1,
