Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21530604-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530604-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530604-3),°C,Greenwich PEINP"
04/16/2024,02:20:00 -0300,0,1,4.137,,,271,,,,,2,5,128.83,100,129.027
04/16/2024,02:25:00 -0300,0,1,4.137,,,278,,,,,1,5,128.83,100,129.027
04/16/2024,02:30:00 -0300,0,1,4.133,,,263,,,,,2,6,128.83,100,129.027
04/16/2024,02:35:00 -0300,0,1,4.136,,,264,,,,,1,5,128.83,100,129.027
04/16/2024,02:40:00 -0300,0,1,4.134,,,264,,,,,1,4,128.83,100,129.027
04/16/2024,02:45:00 -0300,0,1,4.131,,,264,,,,,0,2,128.83,100,129.027
04/16/2024,02:50:00 -0300,0,1,4.134,,,264,,,,,1,4,128.83,100,129.027
04/16/2024,02:55:00 -0300,0,1,4.133,,,264,,,,,0,2,128.83,100,129.027
04/16/2024,03:00:00 -0300,0,1,4.13,,,264,,,,,2,5,128.83,100,129.027
04/16/2024,03:05:00 -0300,0,1,4.133,,,264,,,,,1,4,128.83,100,129.027
04/16/2024,03:10:00 -0300,0,1,4.131,,,261,,,,,2,5,128.83,100,129.027
04/16/2024,03:15:00 -0300,0,1,4.127,,,260,,,,,1,4,128.83,100,129.027
04/16/2024,03:20:00 -0300,0,1,4.131,,,260,,,,,0,2,128.83,100,129.027
04/16/2024,03:25:00 -0300,0,1,4.131,,,260,,,,,0,2,128.83,100,129.027
04/16/2024,03:30:00 -0300,0,1,4.125,,,260,,,,,2,5,128.83,100,129.027
04/16/2024,03:35:00 -0300,0,1,4.13,,,260,,,,,4,6,128.83,100,129.027
04/16/2024,03:40:00 -0300,0,1,4.13,,,256,,,,,4,5,128.83,100,129.027
04/16/2024,03:45:00 -0300,0,1,4.125,,,253,,,,,1,4,128.83,100,129.027
04/16/2024,03:50:00 -0300,0,1,4.128,,,257,,,,,4,6,128.83,100,129.027
04/16/2024,03:55:00 -0300,0,1,4.128,,,257,,,,,2,5,128.83,100,129.027
04/16/2024,04:00:00 -0300,0,1,4.125,,,250,,,,,4,6,128.83,100,129.027
04/16/2024,04:05:00 -0300,0,1,4.128,,,248,,,,,4,6,128.83,100,129.027
04/16/2024,04:10:00 -0300,0,1,4.127,,,248,,,,,1,2,128.83,100,129.027
04/16/2024,04:15:00 -0300,0,1,4.123,,,248,,,,,2,4,128.83,100,129.027
04/16/2024,04:20:00 -0300,0,1,4.128,,,248,,,,,1,2,128.83,100,129.027
04/16/2024,04:25:00 -0300,0,1,4.127,,,248,,,,,2,5,128.83,100,129.027
04/16/2024,04:30:00 -0300,0,1,4.123,,,248,,,,,2,4,128.83,100,129.027
04/16/2024,04:35:00 -0300,0,1,4.127,,,248,,,,,1,2,128.83,100,129.027
04/16/2024,04:40:00 -0300,0,1,4.125,,,248,,,,,0,1,128.83,100,129.027
04/16/2024,04:45:00 -0300,0,1,4.123,,,248,,,,,0,1,128.83,100,129.027
04/16/2024,04:50:00 -0300,0,1,4.127,,,248,,,,,0,0,128.83,100,129.027
04/16/2024,04:55:00 -0300,0,1,4.125,,,248,,,,,0,1,128.83,100,129.027
04/16/2024,05:00:00 -0300,0,1,4.119,,,248,,,,,0,1,128.83,100,129.027
04/16/2024,05:05:00 -0300,0,1,4.123,,,248,,,,,0,2,128.83,100,129.027
04/16/2024,05:10:00 -0300,0,1,4.125,,,248,,,,,0,1,128.83,100,129.027
04/16/2024,05:15:00 -0300,0,1,4.12,,,248,,,,,0,1,128.83,100,129.027
04/16/2024,05:20:00 -0300,0,1,4.122,,,248,,,,,0,2,128.83,100,129.027
04/16/2024,05:25:00 -0300,0,1,4.12,,,248,,,,,2,4,128.83,100,129.027
04/16/2024,05:30:00 -0300,0,1,4.116,,,248,,,,,2,6,128.83,100,129.027
04/16/2024,05:35:00 -0300,0,1,4.119,,,248,,,,,2,5,128.83,100,129.027
04/16/2024,05:40:00 -0300,0,1,4.12,,,248,,,,,2,5,128.83,100,129.027
04/16/2024,05:45:00 -0300,0,1,4.116,,,233,,,,,2,7,128.83,100,129.027
04/16/2024,05:50:00 -0300,0,1,4.119,,,230,,,,,2,6,128.83,100,129.027
04/16/2024,05:55:00 -0300,0,1,4.119,,,250,,,,,1,5,128.83,100,129.027
04/16/2024,06:00:00 -0300,0,1,4.114,,,272,,,,,0,4,128.83,100,129.027
04/16/2024,06:05:00 -0300,0,1,4.117,,,272,,,,,2,4,128.83,100,129.027
04/16/2024,06:10:00 -0300,0,1,4.117,,,267,,,,,2,5,128.83,100,129.027
04/16/2024,06:15:00 -0300,0,2,4.114,,,277,,,,,2,5,128.83,100,129.027
04/16/2024,06:20:00 -0300,0,4,4.12,,,281,,,,,2,5,128.83,100,129.027
04/16/2024,06:25:00 -0300,0,3,4.12,,,267,,,,,4,5,128.83,100,129.027
04/16/2024,06:30:00 -0300,0,4,4.116,,,267,,,,,2,4,128.83,100,129.027
04/16/2024,06:35:00 -0300,0,7,4.12,,,267,,,,,2,5,128.83,100,129.027
04/16/2024,06:40:00 -0300,0,11,4.123,,,267,,,,,2,4,128.83,100,129.027
04/16/2024,06:45:00 -0300,0,17,4.123,,,257,,,,,4,6,128.83,100,129.027
04/16/2024,06:50:00 -0300,0,19,4.134,,,241,,,,,2,5,128.83,100,129.027
04/16/2024,06:55:00 -0300,0,21,4.136,,,246,,,,,2,5,128.83,100,129.027
04/16/2024,07:00:00 -0300,0,23,4.127,,,246,,,,,5,7,128.83,100,129.027
04/16/2024,07:05:00 -0300,0,34,4.148,,,244,,,,,5,7,128.83,100,129.027
04/16/2024,07:10:00 -0300,0,34,4.155,,,244,,,,,5,7,128.83,100,129.027
04/16/2024,07:15:00 -0300,0,33,4.14,,,263,,,,,2,6,128.83,100,129.027
04/16/2024,07:20:00 -0300,0,26,4.152,,,264,,,,,0,2,128.83,100,129.027
04/16/2024,07:25:00 -0300,0,22,4.146,,,264,,,,,2,5,128.83,100,129.027
04/16/2024,07:30:00 -0300,0,19,4.133,,,244,,,,,2,6,128.83,100,129.027
04/16/2024,07:35:00 -0300,0,24,4.139,,,240,,,,,4,7,128.83,100,129.027
04/16/2024,07:40:00 -0300,0,17,4.142,,,232,,,,,2,6,128.83,100,129.027
04/16/2024,07:45:00 -0300,0,22,4.128,,,230,,,,,2,4,128.83,100,129.027
04/16/2024,07:50:00 -0300,0,26,4.143,,,230,,,,,1,2,128.83,100,129.027
04/16/2024,07:55:00 -0300,0,36,4.155,,,236,,,,,4,6,128.83,100,129.027
04/16/2024,08:00:00 -0300,0,87,4.152,,,239,,,,,4,6,128.83,100,129.027
04/16/2024,08:05:00 -0300,0,44,4.206,,,230,,,,,4,6,128.83,100,129.027
04/16/2024,08:10:00 -0300,0,221,4.251,,,233,,,,,5,7,128.83,100,129.027
04/16/2024,08:15:00 -0300,0,303,4.308,,,220,,,,,5,7,128.83,100,129.027
04/16/2024,08:20:00 -0300,0,93,4.299,,,216,,,,,5,8,128.83,100,129.027
04/16/2024,08:25:00 -0300,0,128,4.298,,,209,,,,,4,7,128.83,100,129.027
04/16/2024,08:30:00 -0300,0,134,4.272,,,227,,,,,5,8,128.83,100,129.027
04/16/2024,08:35:00 -0300,0,153,4.292,,,232,,,,,6,10,128.83,100,129.027
04/16/2024,08:40:00 -0300,0,117,4.314,,,240,,,,,7,10,128.83,100,129.027
04/16/2024,08:45:00 -0300,0,259,4.317,,,248,,,,,7,10,128.83,100,129.027
04/16/2024,08:50:00 -0300,0,161,4.322,,,248,,,,,6,10,128.83,100,129.027
04/16/2024,08:55:00 -0300,0,361,4.313,,,240,,,,,6,10,128.83,100,129.027
04/16/2024,09:00:00 -0300,0,238,4.316,,,240,,,,,5,8,128.83,100,129.027
04/16/2024,09:05:00 -0300,0,294,4.314,,,229,,,,,4,7,128.83,100,129.027
04/16/2024,09:10:00 -0300,0,502,4.289,,,229,,,,,4,6,128.83,100,129.027
04/16/2024,09:15:00 -0300,0,548,4.292,,,216,,,,,4,6,128.83,100,129.027
04/16/2024,09:20:00 -0300,0,552,4.293,,,246,,,,,5,6,128.83,100,129.027
04/16/2024,09:25:00 -0300,0,538,4.31,,,218,,,,,4,7,128.83,100,129.027
04/16/2024,09:30:00 -0300,0,552,4.301,,,204,,,,,5,7,128.83,100,129.027
04/16/2024,09:35:00 -0300,0,569,4.305,,,215,,,,,4,6,128.83,100,129.027
04/16/2024,09:40:00 -0300,0,584,4.316,,,244,,,,,4,6,128.83,100,129.027
04/16/2024,09:45:00 -0300,0,593,4.313,,,227,,,,,5,8,128.83,100,129.027
04/16/2024,09:50:00 -0300,0,607,4.296,,,263,,,,,4,7,128.83,100,129.027
04/16/2024,09:55:00 -0300,0,618,4.299,,,263,,,,,5,7,128.83,100,129.027
04/16/2024,10:00:00 -0300,0,629,4.287,,,237,,,,,4,6,128.83,100,129.027
04/16/2024,10:05:00 -0300,0,641,4.31,,,240,,,,,4,7,128.83,100,129.027
04/16/2024,10:10:00 -0300,0,653,4.311,,,239,,,,,4,6,128.83,100,129.027
04/16/2024,10:15:00 -0300,0,662,4.304,,,307,,,,,6,10,128.83,100,129.027
04/16/2024,10:20:00 -0300,0,674,4.311,,,336,,,,,6,10,128.83,100,129.027
04/16/2024,10:25:00 -0300,0,683,4.32,,,329,,,,,6,10,128.83,100,129.027
04/16/2024,10:30:00 -0300,0,688,4.299,,,343,,,,,4,7,128.83,100,129.027
04/16/2024,10:35:00 -0300,0,701,4.308,,,340,,,,,4,7,128.83,100,129.027
04/16/2024,10:40:00 -0300,0,708,4.293,,,330,,,,,4,7,128.83,100,129.027
04/16/2024,10:45:00 -0300,0,719,4.307,,,307,,,,,5,7,128.83,100,129.027
04/16/2024,10:50:00 -0300,0,729,4.311,,,316,,,,,5,8,128.83,100,129.027
04/16/2024,10:55:00 -0300,0,738,4.32,,,330,,,,,6,11,128.83,100,129.027
04/16/2024,11:00:00 -0300,0,747,4.313,,,324,,,,,6,10,128.83,100,129.027
04/16/2024,11:05:00 -0300,0,756,4.308,,,321,,,,,6,10,128.83,100,129.027
04/16/2024,11:10:00 -0300,0,762,4.293,,,341,,,,,7,13,128.83,100,129.027
04/16/2024,11:15:00 -0300,0,768,4.307,,,338,,,,,6,11,128.83,100,129.027
04/16/2024,11:20:00 -0300,0,778,4.308,,,338,,,,,7,12,128.83,100,129.027
04/16/2024,11:25:00 -0300,0,784,4.292,,,344,,,,,6,11,128.83,100,129.027
04/16/2024,11:30:00 -0300,0,788,4.305,,,341,,,,,7,12,128.83,100,129.027
04/16/2024,11:35:00 -0300,0,791,4.307,,,347,,,,,7,12,128.83,100,129.027
04/16/2024,11:40:00 -0300,0,798,4.29,,,333,,,,,7,12,128.83,100,129.027
04/16/2024,11:45:00 -0300,0,808,4.298,,,340,,,,,8,17,128.83,100,129.027
04/16/2024,11:50:00 -0300,0,811,4.302,,,21,,,,,7,13,128.83,100,129.027
04/16/2024,11:55:00 -0300,0,814,4.305,,,1,,,,,7,13,128.83,100,129.027
04/16/2024,12:00:00 -0300,0,819,4.307,,,7,,,,,7,12,128.83,100,129.027
04/16/2024,12:05:00 -0300,0,827,4.292,,,18,,,,,7,16,128.83,100,129.027
04/16/2024,12:10:00 -0300,0,831,4.302,,,352,,,,,7,13,128.83,100,129.027
04/16/2024,12:15:00 -0300,0,833,4.311,,,7,,,,,7,11,128.83,100,129.027
04/16/2024,12:20:00 -0300,0,836,4.293,,,13,,,,,7,12,128.83,100,129.027
04/16/2024,12:25:00 -0300,0,838,4.283,,,0,,,,,6,10,128.83,100,129.027
04/16/2024,12:30:00 -0300,0,839,4.289,,,7,,,,,6,11,128.83,100,129.027
04/16/2024,12:35:00 -0300,0,847,4.299,,,24,,,,,7,13,128.83,100,129.027
04/16/2024,12:40:00 -0300,0,847,4.305,,,18,,,,,8,13,128.83,100,129.027
04/16/2024,12:45:00 -0300,0,848,4.32,,,39,,,,,8,13,128.83,100,129.027
04/16/2024,12:50:00 -0300,0,851,4.295,,,21,,,,,7,12,128.83,100,129.027
04/16/2024,12:55:00 -0300,0,848,4.299,,,14,,,,,6,12,128.83,100,129.027
04/16/2024,13:00:00 -0300,0,848,4.289,,,15,,,,,6,11,128.83,100,129.027
04/16/2024,13:05:00 -0300,0,849,4.304,,,17,,,,,7,13,128.83,100,129.027
04/16/2024,13:10:00 -0300,0,846,4.313,,,4,,,,,7,12,128.83,100,129.027
04/16/2024,13:15:00 -0300,0,848,4.301,,,17,,,,,7,11,128.83,100,129.027
04/16/2024,13:20:00 -0300,0,847,4.311,,,7,,,,,6,11,128.83,100,129.027
04/16/2024,13:25:00 -0300,0,844,4.299,,,14,,,,,6,12,128.83,100,129.027
04/16/2024,13:30:00 -0300,0,841,4.307,,,14,,,,,7,12,128.83,100,129.027
04/16/2024,13:35:00 -0300,0,841,4.304,,,7,,,,,5,8,128.83,100,129.027
04/16/2024,13:40:00 -0300,0,834,4.311,,,25,,,,,7,11,128.83,100,129.027
04/16/2024,13:45:00 -0300,0,832,4.304,,,34,,,,,7,12,128.83,100,129.027
04/16/2024,13:50:00 -0300,0,828,4.298,,,38,,,,,7,13,128.83,100,129.027
04/16/2024,13:55:00 -0300,0,826,4.298,,,27,,,,,8,12,128.83,100,129.027
04/16/2024,14:00:00 -0300,0,823,4.289,,,13,,,,,6,11,128.83,100,129.027
04/16/2024,14:05:00 -0300,0,819,4.302,,,24,,,,,7,11,128.83,100,129.027
04/16/2024,14:10:00 -0300,0,812,4.311,,,22,,,,,7,12,128.83,100,129.027
04/16/2024,14:15:00 -0300,0,822,4.32,,,20,,,,,6,12,128.83,100,129.027
04/16/2024,14:20:00 -0300,0,829,4.293,,,31,,,,,6,10,128.83,100,129.027
04/16/2024,14:25:00 -0300,0,834,4.298,,,24,,,,,7,12,128.83,100,129.027
04/16/2024,14:30:00 -0300,0,882,4.289,,,31,,,,,6,14,128.83,100,129.027
04/16/2024,14:35:00 -0300,0,853,4.304,,,14,,,,,8,14,128.83,100,129.027
04/16/2024,14:40:00 -0300,0,816,4.311,,,11,,,,,8,14,128.83,100,129.027
04/16/2024,14:45:00 -0300,0,888,4.301,,,8,,,,,6,12,128.83,100,129.027
04/16/2024,14:50:00 -0300,0,876,4.31,,,18,,,,,7,14,128.83,100,129.027
04/16/2024,14:55:00 -0300,0,768,4.298,,,22,,,,,8,14,128.83,100,129.027
04/16/2024,15:00:00 -0300,0,747,4.289,,,41,,,,,8,14,128.83,100,129.027
04/16/2024,15:05:00 -0300,0,727,4.304,,,27,,,,,8,14,128.83,100,129.027
04/16/2024,15:10:00 -0300,0,718,4.311,,,28,,,,,8,14,128.83,100,129.027
04/16/2024,15:15:00 -0300,0,707,4.302,,,31,,,,,8,14,128.83,100,129.027
04/16/2024,15:20:00 -0300,0,699,4.31,,,42,,,,,12,16,128.83,100,129.027
04/16/2024,15:25:00 -0300,0,687,4.299,,,44,,,,,10,14,128.83,100,129.027
04/16/2024,15:30:00 -0300,0,677,4.311,,,41,,,,,11,18,128.83,100,129.027
04/16/2024,15:35:00 -0300,0,668,4.302,,,62,,,,,12,18,128.83,100,129.027
04/16/2024,15:40:00 -0300,0,658,4.311,,,70,,,,,14,22,128.83,100,129.027
04/16/2024,15:45:00 -0300,0,646,4.307,,,66,,,,,12,19,128.83,100,129.027
04/16/2024,15:50:00 -0300,0,638,4.29,,,69,,,,,13,19,128.83,100,129.027
04/16/2024,15:55:00 -0300,0,624,4.302,,,80,,,,,8,16,128.83,100,129.027
04/16/2024,16:00:00 -0300,0,613,4.304,,,72,,,,,8,16,128.83,100,129.027
04/16/2024,16:05:00 -0300,0,604,4.305,,,59,,,,,11,16,128.83,100,129.027
04/16/2024,16:10:00 -0300,0,591,4.29,,,62,,,,,11,17,128.83,100,129.027
04/16/2024,16:15:00 -0300,0,579,4.278,,,70,,,,,10,16,128.83,100,129.027
04/16/2024,16:20:00 -0300,0,568,4.301,,,60,,,,,10,16,128.83,100,129.027
04/16/2024,16:25:00 -0300,0,554,4.305,,,51,,,,,10,16,128.83,100,129.027
04/16/2024,16:30:00 -0300,0,543,4.322,,,59,,,,,12,18,128.83,100,129.027
04/16/2024,16:35:00 -0300,0,529,4.295,,,60,,,,,11,17,128.83,100,129.027
04/16/2024,16:40:00 -0300,0,519,4.301,,,49,,,,,10,19,128.83,100,129.027
04/16/2024,16:45:00 -0300,0,512,4.313,,,49,,,,,12,18,128.83,100,129.027
04/16/2024,16:50:00 -0300,0,504,4.305,,,51,,,,,8,13,128.83,100,129.027
04/16/2024,16:55:00 -0300,0,201,4.29,,,59,,,,,10,17,128.83,100,129.027
04/16/2024,17:00:00 -0300,0,216,4.307,,,53,,,,,10,17,128.83,100,129.027
04/16/2024,17:05:00 -0300,0,161,4.305,,,49,,,,,10,16,128.83,100,129.027
04/16/2024,17:10:00 -0300,0,169,4.298,,,49,,,,,8,14,128.83,100,129.027
04/16/2024,17:15:00 -0300,0,187,4.287,,,48,,,,,8,13,128.83,100,129.027
04/16/2024,17:20:00 -0300,0,158,4.299,,,55,,,,,8,13,128.83,100,129.027
04/16/2024,17:25:00 -0300,0,147,4.304,,,52,,,,,11,16,128.83,100,129.027
04/16/2024,17:30:00 -0300,0,131,4.317,,,55,,,,,10,14,128.83,100,129.027
04/16/2024,17:35:00 -0300,0,143,4.295,,,58,,,,,10,14,128.83,100,129.027
04/16/2024,17:40:00 -0300,0,122,4.299,,,51,,,,,8,12,128.83,100,129.027
04/16/2024,17:45:00 -0300,0,107,4.292,,,55,,,,,10,14,128.83,100,129.027
04/16/2024,17:50:00 -0300,0,107,4.314,,,56,,,,,13,19,128.83,100,129.027
04/16/2024,17:55:00 -0300,0,117,4.313,,,55,,,,,11,18,128.83,100,129.027
04/16/2024,18:00:00 -0300,0,118,4.305,,,55,,,,,10,14,128.83,100,129.027
04/16/2024,18:05:00 -0300,0,111,4.317,,,52,,,,,8,14,128.83,100,129.027
04/16/2024,18:10:00 -0300,0,107,4.308,,,55,,,,,11,16,128.83,100,129.027
04/16/2024,18:15:00 -0300,0,112,4.313,,,56,,,,,11,16,128.83,100,129.027
04/16/2024,18:20:00 -0300,0,108,4.313,,,58,,,,,10,16,128.83,100,129.027
04/16/2024,18:25:00 -0300,0,79,4.302,,,63,,,,,10,17,128.83,100,129.027
04/16/2024,18:30:00 -0300,0,74,4.301,,,67,,,,,7,12,128.83,100,129.027
04/16/2024,18:35:00 -0300,0,74,4.313,,,67,,,,,8,12,128.83,100,129.027
04/16/2024,18:40:00 -0300,0,67,4.311,,,63,,,,,7,12,128.83,100,129.027
04/16/2024,18:45:00 -0300,0,67,4.286,,,60,,,,,6,11,128.83,100,129.027
04/16/2024,18:50:00 -0300,0,62,4.295,,,70,,,,,5,8,128.83,100,129.027
04/16/2024,18:55:00 -0300,0,52,4.302,,,80,,,,,4,6,128.83,100,129.027
04/16/2024,19:00:00 -0300,0,38,4.278,,,74,,,,,2,4,128.83,100,129.027
04/16/2024,19:05:00 -0300,0,31,4.289,,,74,,,,,1,4,128.83,100,129.027
04/16/2024,19:10:00 -0300,0,26,4.284,,,88,,,,,1,4,128.83,100,129.027
04/16/2024,19:15:00 -0300,0,21,4.26,,,135,,,,,2,5,128.83,100,129.027
04/16/2024,19:20:00 -0300,0,17,4.263,,,175,,,,,2,7,128.83,100,129.027
04/16/2024,19:25:00 -0300,0,16,4.257,,,181,,,,,5,10,128.83,100,129.027
04/16/2024,19:30:00 -0300,0,12,4.241,,,178,,,,,6,11,128.83,100,129.027
04/16/2024,19:35:00 -0300,0,9,4.244,,,173,,,,,6,11,128.83,100,129.027
04/16/2024,19:40:00 -0300,0,7,4.238,,,166,,,,,6,11,128.83,100,129.027
04/16/2024,19:45:00 -0300,0,3,4.226,,,156,,,,,4,10,128.83,100,129.027
04/16/2024,19:50:00 -0300,0,2,4.226,,,171,,,,,4,6,128.83,100,129.027
04/16/2024,19:55:00 -0300,0,1,4.223,,,145,,,,,2,7,128.83,100,129.027
