Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP"
05/18/2024,02:00:00 -0300,0,1,4.193,55,,,,,2,5
05/18/2024,02:05:00 -0300,0,1,4.196,55,,,,,2,5
05/18/2024,02:10:00 -0300,0,1,4.197,58,,,,,4,5
05/18/2024,02:15:00 -0300,0,1,4.194,56,,,,,2,5
05/18/2024,02:20:00 -0300,0,1,4.194,41,,,,,2,5
05/18/2024,02:25:00 -0300,0,1,4.196,39,,,,,2,5
05/18/2024,02:30:00 -0300,0,1,4.188,48,,,,,5,7
05/18/2024,02:35:00 -0300,0,1,4.193,53,,,,,5,6
05/18/2024,02:40:00 -0300,0,1,4.194,60,,,,,5,7
05/18/2024,02:45:00 -0300,0,1,4.188,59,,,,,4,5
05/18/2024,02:50:00 -0300,0,1,4.191,55,,,,,4,5
05/18/2024,02:55:00 -0300,0,1,4.193,55,,,,,5,6
05/18/2024,03:00:00 -0300,0,1,4.188,60,,,,,5,7
05/18/2024,03:05:00 -0300,0,1,4.19,62,,,,,4,6
05/18/2024,03:10:00 -0300,0,1,4.191,62,,,,,4,5
05/18/2024,03:15:00 -0300,0,1,4.19,66,,,,,4,6
05/18/2024,03:20:00 -0300,0,1,4.188,67,,,,,2,5
05/18/2024,03:25:00 -0300,0,1,4.19,72,,,,,1,4
05/18/2024,03:30:00 -0300,0,1,4.184,77,,,,,2,5
05/18/2024,03:35:00 -0300,0,1,4.187,147,,,,,2,6
05/18/2024,03:40:00 -0300,0,1,4.188,147,,,,,2,7
05/18/2024,03:45:00 -0300,0,1,4.184,149,,,,,2,5
05/18/2024,03:50:00 -0300,0,1,4.185,166,,,,,2,5
05/18/2024,03:55:00 -0300,0,1,4.187,161,,,,,2,5
05/18/2024,04:00:00 -0300,0,1,4.184,159,,,,,2,6
05/18/2024,04:05:00 -0300,0,1,4.182,145,,,,,2,5
05/18/2024,04:10:00 -0300,0,1,4.185,133,,,,,1,5
05/18/2024,04:15:00 -0300,0,1,4.181,146,,,,,2,6
05/18/2024,04:20:00 -0300,0,1,4.184,136,,,,,2,5
05/18/2024,04:25:00 -0300,0,1,4.185,136,,,,,2,6
05/18/2024,04:30:00 -0300,0,1,4.182,142,,,,,4,7
05/18/2024,04:35:00 -0300,0,1,4.182,145,,,,,4,7
05/18/2024,04:40:00 -0300,0,1,4.185,149,,,,,1,6
05/18/2024,04:45:00 -0300,0,1,4.179,128,,,,,2,7
05/18/2024,04:50:00 -0300,0,1,4.182,133,,,,,4,8
05/18/2024,04:55:00 -0300,0,1,4.184,142,,,,,4,10
05/18/2024,05:00:00 -0300,0,1,4.178,146,,,,,2,6
05/18/2024,05:05:00 -0300,0,1,4.182,135,,,,,4,6
05/18/2024,05:10:00 -0300,0,1,4.184,129,,,,,2,5
05/18/2024,05:15:00 -0300,0,1,4.181,133,,,,,2,7
05/18/2024,05:20:00 -0300,0,1,4.182,135,,,,,4,7
05/18/2024,05:25:00 -0300,0,1,4.182,132,,,,,4,7
05/18/2024,05:30:00 -0300,0,2,4.176,149,,,,,4,7
05/18/2024,05:35:00 -0300,0,2,4.182,145,,,,,4,8
05/18/2024,05:40:00 -0300,0,4,4.185,146,,,,,2,5
05/18/2024,05:45:00 -0300,0,8,4.182,154,,,,,2,5
05/18/2024,05:50:00 -0300,0,12,4.188,145,,,,,1,4
05/18/2024,05:55:00 -0300,0,14,4.196,143,,,,,2,7
05/18/2024,06:00:00 -0300,0,18,4.194,164,,,,,2,6
05/18/2024,06:05:00 -0300,0,21,4.202,156,,,,,4,6
05/18/2024,06:10:00 -0300,0,26,4.214,152,,,,,4,8
05/18/2024,06:15:00 -0300,0,31,4.215,160,,,,,4,8
05/18/2024,06:20:00 -0300,0,44,4.227,150,,,,,5,10
05/18/2024,06:25:00 -0300,0,59,4.248,136,,,,,4,8
05/18/2024,06:30:00 -0300,0,86,4.257,142,,,,,2,6
05/18/2024,06:35:00 -0300,0,67,4.293,166,,,,,4,6
05/18/2024,06:40:00 -0300,0,62,4.301,157,,,,,2,7
05/18/2024,06:45:00 -0300,0,73,4.292,164,,,,,2,5
05/18/2024,06:50:00 -0300,0,48,4.296,159,,,,,2,4
05/18/2024,06:55:00 -0300,0,71,4.296,132,,,,,2,6
05/18/2024,07:00:00 -0300,0,76,4.287,140,,,,,2,6
05/18/2024,07:05:00 -0300,0,104,4.293,156,,,,,2,7
05/18/2024,07:10:00 -0300,0,153,4.296,128,,,,,5,10
05/18/2024,07:15:00 -0300,0,168,4.286,115,,,,,4,10
05/18/2024,07:20:00 -0300,0,178,4.301,135,,,,,5,10
05/18/2024,07:25:00 -0300,0,228,4.296,138,,,,,6,11
05/18/2024,07:30:00 -0300,0,228,4.295,143,,,,,5,11
05/18/2024,07:35:00 -0300,0,178,4.308,136,,,,,5,11
05/18/2024,07:40:00 -0300,0,274,4.302,140,,,,,5,10
05/18/2024,07:45:00 -0300,0,244,4.313,142,,,,,6,10
05/18/2024,07:50:00 -0300,0,232,4.31,149,,,,,6,11
05/18/2024,07:55:00 -0300,0,244,4.296,135,,,,,5,11
05/18/2024,08:00:00 -0300,0,331,4.296,128,,,,,5,10
05/18/2024,08:05:00 -0300,0,267,4.301,136,,,,,5,11
05/18/2024,08:10:00 -0300,0,242,4.322,135,,,,,5,11
05/18/2024,08:15:00 -0300,0,174,4.308,147,,,,,5,10
05/18/2024,08:20:00 -0300,0,141,4.292,143,,,,,5,10
05/18/2024,08:25:00 -0300,0,289,4.305,110,,,,,4,10
05/18/2024,08:30:00 -0300,0,216,4.305,131,,,,,5,12
05/18/2024,08:35:00 -0300,0,133,4.311,119,,,,,4,8
05/18/2024,08:40:00 -0300,0,289,4.301,124,,,,,5,11
05/18/2024,08:45:00 -0300,0,387,4.319,119,,,,,6,16
05/18/2024,08:50:00 -0300,0,523,4.298,124,,,,,5,11
05/18/2024,08:55:00 -0300,0,499,4.301,140,,,,,7,16
05/18/2024,09:00:00 -0300,0,442,4.308,131,,,,,6,14
05/18/2024,09:05:00 -0300,0,492,4.305,143,,,,,6,12
05/18/2024,09:10:00 -0300,0,223,4.292,147,,,,,8,16
05/18/2024,09:15:00 -0300,0,197,4.292,135,,,,,6,11
05/18/2024,09:20:00 -0300,0,542,4.305,153,,,,,6,12
05/18/2024,09:25:00 -0300,0,713,4.304,149,,,,,6,14
05/18/2024,09:30:00 -0300,0,578,4.299,163,,,,,8,14
05/18/2024,09:35:00 -0300,0,593,4.304,159,,,,,7,14
05/18/2024,09:40:00 -0300,0,594,4.298,150,,,,,7,14
05/18/2024,09:45:00 -0300,0,458,4.298,143,,,,,7,12
05/18/2024,09:50:00 -0300,0,469,4.307,143,,,,,5,12
05/18/2024,09:55:00 -0300,0,747,4.305,135,,,,,6,13
05/18/2024,10:00:00 -0300,0,567,4.284,129,,,,,6,12
05/18/2024,10:05:00 -0300,0,286,4.302,149,,,,,6,12
05/18/2024,10:10:00 -0300,0,362,4.304,146,,,,,6,11
05/18/2024,10:15:00 -0300,0,647,4.31,146,,,,,6,11
05/18/2024,10:20:00 -0300,0,404,4.305,147,,,,,6,14
05/18/2024,10:25:00 -0300,0,536,4.301,154,,,,,6,13
05/18/2024,10:30:00 -0300,0,616,4.308,140,,,,,7,14
05/18/2024,10:35:00 -0300,0,606,4.304,147,,,,,7,12
05/18/2024,10:40:00 -0300,0,628,4.304,147,,,,,7,17
05/18/2024,10:45:00 -0300,0,834,4.289,149,,,,,7,13
05/18/2024,10:50:00 -0300,0,809,4.302,153,,,,,7,12
05/18/2024,10:55:00 -0300,0,826,4.304,157,,,,,7,13
05/18/2024,11:00:00 -0300,0,689,4.314,139,,,,,6,13
05/18/2024,11:05:00 -0300,0,841,4.313,124,,,,,7,18
05/18/2024,11:10:00 -0300,0,867,4.302,115,,,,,8,14
05/18/2024,11:15:00 -0300,0,803,4.308,115,,,,,10,14
05/18/2024,11:20:00 -0300,0,616,4.302,121,,,,,7,13
05/18/2024,11:25:00 -0300,0,862,4.323,105,,,,,7,14
05/18/2024,11:30:00 -0300,0,857,4.304,117,,,,,8,16
05/18/2024,11:35:00 -0300,0,897,4.304,108,,,,,8,17
05/18/2024,11:40:00 -0300,0,928,4.304,104,,,,,8,14
05/18/2024,11:45:00 -0300,0,871,4.308,102,,,,,8,13
05/18/2024,11:50:00 -0300,0,826,4.305,112,,,,,8,17
05/18/2024,11:55:00 -0300,0,754,4.301,115,,,,,8,16
05/18/2024,12:00:00 -0300,0,851,4.307,115,,,,,8,14
05/18/2024,12:05:00 -0300,0,626,4.304,122,,,,,7,16
05/18/2024,12:10:00 -0300,0,823,4.302,110,,,,,8,16
05/18/2024,12:15:00 -0300,0,849,4.308,112,,,,,7,13
05/18/2024,12:20:00 -0300,0,839,4.304,124,,,,,7,16
05/18/2024,12:25:00 -0300,0,924,4.304,118,,,,,8,14
05/18/2024,12:30:00 -0300,0,953,4.307,117,,,,,7,16
05/18/2024,12:35:00 -0300,0,947,4.293,115,,,,,8,17
05/18/2024,12:40:00 -0300,0,922,4.301,112,,,,,7,17
05/18/2024,12:45:00 -0300,0,946,4.307,132,,,,,6,12
05/18/2024,12:50:00 -0300,0,893,4.302,139,,,,,8,16
05/18/2024,12:55:00 -0300,0,899,4.311,117,,,,,7,16
05/18/2024,13:00:00 -0300,0,928,4.287,117,,,,,10,16
05/18/2024,13:05:00 -0300,0,903,4.304,119,,,,,8,16
05/18/2024,13:10:00 -0300,0,806,4.302,107,,,,,10,17
05/18/2024,13:15:00 -0300,0,743,4.298,115,,,,,10,17
05/18/2024,13:20:00 -0300,0,807,4.304,119,,,,,7,13
05/18/2024,13:25:00 -0300,0,782,4.302,133,,,,,5,10
05/18/2024,13:30:00 -0300,0,918,4.299,117,,,,,7,13
05/18/2024,13:35:00 -0300,0,911,4.302,114,,,,,10,19
05/18/2024,13:40:00 -0300,0,826,4.302,119,,,,,8,16
05/18/2024,13:45:00 -0300,0,701,4.31,112,,,,,7,17
05/18/2024,13:50:00 -0300,0,909,4.302,105,,,,,7,16
05/18/2024,13:55:00 -0300,0,886,4.31,118,,,,,10,20
05/18/2024,14:00:00 -0300,0,862,4.286,112,,,,,8,17
05/18/2024,14:05:00 -0300,0,891,4.304,125,,,,,10,17
05/18/2024,14:10:00 -0300,0,883,4.302,102,,,,,8,17
05/18/2024,14:15:00 -0300,0,807,4.314,105,,,,,7,14
05/18/2024,14:20:00 -0300,0,794,4.31,117,,,,,8,17
05/18/2024,14:25:00 -0300,0,842,4.301,121,,,,,8,18
05/18/2024,14:30:00 -0300,0,742,4.298,125,,,,,8,17
05/18/2024,14:35:00 -0300,0,823,4.302,102,,,,,8,17
05/18/2024,14:40:00 -0300,0,821,4.304,112,,,,,10,17
05/18/2024,14:45:00 -0300,0,823,4.298,121,,,,,6,14
05/18/2024,14:50:00 -0300,0,731,4.302,115,,,,,8,16
05/18/2024,14:55:00 -0300,0,733,4.302,149,,,,,7,13
05/18/2024,15:00:00 -0300,0,793,4.304,136,,,,,7,16
05/18/2024,15:05:00 -0300,0,747,4.295,150,,,,,8,17
05/18/2024,15:10:00 -0300,0,734,4.302,142,,,,,8,16
05/18/2024,15:15:00 -0300,0,683,4.31,149,,,,,11,18
05/18/2024,15:20:00 -0300,0,689,4.314,139,,,,,8,18
05/18/2024,15:25:00 -0300,0,672,4.304,152,,,,,7,16
05/18/2024,15:30:00 -0300,0,563,4.301,133,,,,,8,19
05/18/2024,15:35:00 -0300,0,497,4.302,140,,,,,6,14
05/18/2024,15:40:00 -0300,0,642,4.302,150,,,,,8,17
05/18/2024,15:45:00 -0300,0,667,4.31,140,,,,,8,18
05/18/2024,15:50:00 -0300,0,591,4.316,142,,,,,7,17
05/18/2024,15:55:00 -0300,0,537,4.305,154,,,,,8,13
05/18/2024,16:00:00 -0300,0,552,4.286,146,,,,,10,18
05/18/2024,16:05:00 -0300,0,296,4.301,122,,,,,7,16
05/18/2024,16:10:00 -0300,0,656,4.302,114,,,,,6,16
05/18/2024,16:15:00 -0300,0,268,4.316,110,,,,,7,14
05/18/2024,16:20:00 -0300,0,609,4.31,136,,,,,7,17
05/18/2024,16:25:00 -0300,0,467,4.301,147,,,,,8,14
05/18/2024,16:30:00 -0300,0,248,4.296,154,,,,,8,16
05/18/2024,16:35:00 -0300,0,233,4.302,150,,,,,8,16
05/18/2024,16:40:00 -0300,0,251,4.302,147,,,,,5,13
05/18/2024,16:45:00 -0300,0,457,4.302,118,,,,,6,13
05/18/2024,16:50:00 -0300,0,581,4.296,119,,,,,4,13
05/18/2024,16:55:00 -0300,0,579,4.304,115,,,,,7,12
05/18/2024,17:00:00 -0300,0,539,4.298,138,,,,,7,13
05/18/2024,17:05:00 -0300,0,529,4.301,121,,,,,8,17
05/18/2024,17:10:00 -0300,0,462,4.304,118,,,,,8,16
05/18/2024,17:15:00 -0300,0,392,4.301,119,,,,,7,14
05/18/2024,17:20:00 -0300,0,468,4.302,114,,,,,8,17
05/18/2024,17:25:00 -0300,0,417,4.304,110,,,,,7,16
05/18/2024,17:30:00 -0300,0,369,4.295,114,,,,,8,18
05/18/2024,17:35:00 -0300,0,238,4.293,119,,,,,6,16
05/18/2024,17:40:00 -0300,0,214,4.302,121,,,,,6,14
05/18/2024,17:45:00 -0300,0,152,4.308,119,,,,,5,14
05/18/2024,17:50:00 -0300,0,151,4.316,107,,,,,4,13
05/18/2024,17:55:00 -0300,0,166,4.305,108,,,,,7,12
05/18/2024,18:00:00 -0300,0,178,4.286,111,,,,,5,13
05/18/2024,18:05:00 -0300,0,177,4.302,107,,,,,6,13
05/18/2024,18:10:00 -0300,0,176,4.302,107,,,,,7,16
05/18/2024,18:15:00 -0300,0,202,4.299,119,,,,,5,14
05/18/2024,18:20:00 -0300,0,183,4.302,119,,,,,5,13
05/18/2024,18:25:00 -0300,0,183,4.302,129,,,,,7,14
05/18/2024,18:30:00 -0300,0,187,4.304,142,,,,,5,16
05/18/2024,18:35:00 -0300,0,148,4.29,146,,,,,6,16
05/18/2024,18:40:00 -0300,0,127,4.311,160,,,,,7,13
05/18/2024,18:45:00 -0300,0,118,4.305,157,,,,,6,13
05/18/2024,18:50:00 -0300,0,109,4.301,160,,,,,7,13
05/18/2024,18:55:00 -0300,0,102,4.295,157,,,,,7,14
05/18/2024,19:00:00 -0300,0,93,4.292,147,,,,,7,14
05/18/2024,19:05:00 -0300,0,86,4.295,143,,,,,8,17
05/18/2024,19:10:00 -0300,0,78,4.301,145,,,,,7,19
05/18/2024,19:15:00 -0300,0,71,4.283,122,,,,,6,17
05/18/2024,19:20:00 -0300,0,64,4.29,138,,,,,5,10
05/18/2024,19:25:00 -0300,0,58,4.299,132,,,,,5,14
05/18/2024,19:30:00 -0300,0,53,4.287,138,,,,,6,12
05/18/2024,19:35:00 -0300,0,48,4.296,126,,,,,6,12
05/18/2024,19:40:00 -0300,0,44,4.296,145,,,,,6,14
05/18/2024,19:45:00 -0300,0,39,4.284,140,,,,,5,12
05/18/2024,19:50:00 -0300,0,36,4.298,133,,,,,4,12
05/18/2024,19:55:00 -0300,0,32,4.295,124,,,,,5,13
05/18/2024,20:00:00 -0300,0,28,4.289,125,,,,,5,12
05/18/2024,20:05:00 -0300,0,24,4.295,138,,,,,5,11
05/18/2024,20:10:00 -0300,0,21,4.296,131,,,,,6,12
05/18/2024,20:15:00 -0300,0,17,4.284,132,,,,,5,12
05/18/2024,20:20:00 -0300,0,12,4.277,135,,,,,4,11
05/18/2024,20:25:00 -0300,0,8,4.272,138,,,,,5,8
05/18/2024,20:30:00 -0300,0,4,4.265,129,,,,,5,10
05/18/2024,20:35:00 -0300,0,2,4.257,142,,,,,4,8
05/18/2024,20:40:00 -0300,0,1,4.253,142,,,,,5,12
05/18/2024,20:45:00 -0300,0,1,4.244,139,,,,,5,12
05/18/2024,20:50:00 -0300,0,1,4.247,129,,,,,5,10
05/18/2024,20:55:00 -0300,0,1,4.245,143,,,,,4,13
05/18/2024,21:00:00 -0300,0,1,4.239,129,,,,,5,11
05/18/2024,21:05:00 -0300,0,1,4.241,142,,,,,5,11
05/18/2024,21:10:00 -0300,0,1,4.239,146,,,,,6,12
05/18/2024,21:15:00 -0300,0,1,4.235,138,,,,,5,8
05/18/2024,21:20:00 -0300,0,1,4.235,140,,,,,5,11
05/18/2024,21:25:00 -0300,0,1,4.236,124,,,,,4,8
05/18/2024,21:30:00 -0300,0,1,4.233,128,,,,,4,12
05/18/2024,21:35:00 -0300,0,1,4.232,129,,,,,4,10
05/18/2024,21:40:00 -0300,0,1,4.232,140,,,,,4,8
05/18/2024,21:45:00 -0300,0,1,4.226,135,,,,,4,7
05/18/2024,21:50:00 -0300,0,1,4.229,131,,,,,4,8
05/18/2024,21:55:00 -0300,0,1,4.229,138,,,,,5,8
05/18/2024,22:00:00 -0300,0,1,4.224,138,,,,,5,11
05/18/2024,22:05:00 -0300,0,1,4.226,147,,,,,6,14
05/18/2024,22:10:00 -0300,0,1,4.227,133,,,,,4,14
05/18/2024,22:15:00 -0300,0,1,4.221,132,,,,,5,13
05/18/2024,22:20:00 -0300,0,1,4.223,131,,,,,5,12
05/18/2024,22:25:00 -0300,0,1,4.224,138,,,,,4,10
05/18/2024,22:30:00 -0300,0,1,4.221,132,,,,,4,10
05/18/2024,22:35:00 -0300,0,1,4.221,143,,,,,5,10
05/18/2024,22:40:00 -0300,0,1,4.221,146,,,,,5,11
05/18/2024,22:45:00 -0300,0,1,4.217,136,,,,,5,10
05/18/2024,22:50:00 -0300,0,1,4.218,128,,,,,6,12
05/18/2024,22:55:00 -0300,0,1,4.22,132,,,,,5,13
05/18/2024,23:00:00 -0300,0,1,4.215,139,,,,,4,12
05/18/2024,23:05:00 -0300,0,1,4.217,145,,,,,4,10
05/18/2024,23:10:00 -0300,0,1,4.218,140,,,,,4,12
05/18/2024,23:15:00 -0300,0,1,4.215,139,,,,,5,10
05/18/2024,23:20:00 -0300,0,1,4.215,140,,,,,5,11
05/18/2024,23:25:00 -0300,0,1,4.215,140,,,,,4,8
05/18/2024,23:30:00 -0300,0,1,4.211,143,,,,,4,8
05/18/2024,23:35:00 -0300,0,1,4.214,152,,,,,4,11
05/18/2024,23:40:00 -0300,0,1,4.214,145,,,,,5,11
05/18/2024,23:45:00 -0300,0,1,4.209,150,,,,,5,10
05/18/2024,23:50:00 -0300,0,1,4.212,136,,,,,5,10
05/18/2024,23:55:00 -0300,0,1,4.212,131,,,,,2,11
05/19/2024,00:00:00 -0300,0,1,4.209,150,,,,,4,10
05/19/2024,00:05:00 -0300,0,1,4.211,140,,,,,5,11
05/19/2024,00:10:00 -0300,0,1,4.212,149,,,,,4,10
05/19/2024,00:15:00 -0300,0,1,4.211,149,,,,,4,10
05/19/2024,00:20:00 -0300,0,1,4.209,132,,,,,5,11
05/19/2024,00:25:00 -0300,0,1,4.211,139,,,,,4,8
05/19/2024,00:30:00 -0300,0,1,4.205,146,,,,,4,11
05/19/2024,00:35:00 -0300,0,1,4.208,150,,,,,2,11
05/19/2024,00:40:00 -0300,0,1,4.209,156,,,,,2,6
05/19/2024,00:45:00 -0300,0,1,4.205,159,,,,,1,4
05/19/2024,00:50:00 -0300,0,1,4.206,156,,,,,2,7
05/19/2024,00:55:00 -0300,0,1,4.209,149,,,,,2,6
05/19/2024,01:00:00 -0300,0,1,4.206,154,,,,,4,10
05/19/2024,01:05:00 -0300,0,1,4.206,139,,,,,4,7
05/19/2024,01:10:00 -0300,0,1,4.208,166,,,,,4,11
05/19/2024,01:15:00 -0300,0,1,4.202,145,,,,,4,10
05/19/2024,01:20:00 -0300,0,1,4.205,142,,,,,2,7
05/19/2024,01:25:00 -0300,0,1,4.205,161,,,,,2,5
05/19/2024,01:30:00 -0300,0,1,4.2,163,,,,,5,10
05/19/2024,01:35:00 -0300,0,1,4.205,149,,,,,5,10
05/19/2024,01:40:00 -0300,0,1,4.205,136,,,,,5,10
05/19/2024,01:45:00 -0300,0,1,4.202,139,,,,,4,11
05/19/2024,01:50:00 -0300,0,1,4.202,135,,,,,4,8
05/19/2024,01:55:00 -0300,0,1,4.203,135,,,,,5,12
05/19/2024,02:00:00 -0300,0,1,4.197,131,,,,,6,13
05/19/2024,02:05:00 -0300,0,1,4.202,150,,,,,6,14
05/19/2024,02:10:00 -0300,0,1,4.202,152,,,,,6,14
05/19/2024,02:15:00 -0300,0,1,4.197,149,,,,,5,13
05/19/2024,02:20:00 -0300,0,1,4.2,152,,,,,5,11
05/19/2024,02:25:00 -0300,0,1,4.202,152,,,,,6,13
05/19/2024,02:30:00 -0300,0,1,4.197,150,,,,,5,12
05/19/2024,02:35:00 -0300,0,1,4.2,150,,,,,5,12
05/19/2024,02:40:00 -0300,0,1,4.202,143,,,,,6,12
05/19/2024,02:45:00 -0300,0,1,4.197,142,,,,,6,12
05/19/2024,02:50:00 -0300,0,1,4.199,152,,,,,5,10
05/19/2024,02:55:00 -0300,0,1,4.2,160,,,,,5,10
05/19/2024,03:00:00 -0300,0,1,4.199,142,,,,,5,8
05/19/2024,03:05:00 -0300,0,1,4.197,143,,,,,5,11
05/19/2024,03:10:00 -0300,0,1,4.199,119,,,,,2,6
05/19/2024,03:15:00 -0300,0,1,4.194,135,,,,,2,7
05/19/2024,03:20:00 -0300,0,1,4.197,122,,,,,4,8
05/19/2024,03:25:00 -0300,0,1,4.199,128,,,,,2,10
05/19/2024,03:30:00 -0300,0,1,4.194,131,,,,,5,10
05/19/2024,03:35:00 -0300,0,1,4.196,119,,,,,5,8
05/19/2024,03:40:00 -0300,0,1,4.197,128,,,,,6,11
05/19/2024,03:45:00 -0300,0,1,4.196,114,,,,,5,13
05/19/2024,03:50:00 -0300,0,1,4.194,128,,,,,5,12
05/19/2024,03:55:00 -0300,0,1,4.196,111,,,,,5,10
05/19/2024,04:00:00 -0300,0,1,4.191,104,,,,,5,10
05/19/2024,04:05:00 -0300,0,1,4.193,95,,,,,6,14
05/19/2024,04:10:00 -0300,0,1,4.196,95,,,,,6,12
05/19/2024,04:15:00 -0300,0,1,4.191,98,,,,,6,14
05/19/2024,04:20:00 -0300,0,1,4.193,97,,,,,5,12
05/19/2024,04:25:00 -0300,0,1,4.194,93,,,,,5,11
05/19/2024,04:30:00 -0300,0,1,4.19,100,,,,,6,13
05/19/2024,04:35:00 -0300,0,1,4.193,88,,,,,6,12
05/19/2024,04:40:00 -0300,0,1,4.194,100,,,,,6,16
05/19/2024,04:45:00 -0300,0,1,4.19,104,,,,,6,12
05/19/2024,04:50:00 -0300,0,1,4.191,107,,,,,7,14
05/19/2024,04:55:00 -0300,0,1,4.193,105,,,,,6,17
05/19/2024,05:00:00 -0300,0,1,4.187,124,,,,,8,17
05/19/2024,05:05:00 -0300,0,1,4.19,117,,,,,8,20
05/19/2024,05:10:00 -0300,0,1,4.193,131,,,,,7,19
05/19/2024,05:15:00 -0300,0,1,4.188,107,,,,,6,13
05/19/2024,05:20:00 -0300,0,1,4.188,125,,,,,5,10
05/19/2024,05:25:00 -0300,0,1,4.191,122,,,,,7,16
05/19/2024,05:30:00 -0300,0,1,4.185,119,,,,,4,12
05/19/2024,05:35:00 -0300,0,1,4.188,115,,,,,4,11
05/19/2024,05:40:00 -0300,0,2,4.191,114,,,,,4,11
05/19/2024,05:45:00 -0300,0,3,4.19,117,,,,,4,7
05/19/2024,05:50:00 -0300,0,6,4.193,132,,,,,4,11
05/19/2024,05:55:00 -0300,0,7,4.196,121,,,,,5,14
05/19/2024,06:00:00 -0300,0,9,4.191,147,,,,,4,10
05/19/2024,06:05:00 -0300,0,9,4.196,142,,,,,4,8
05/19/2024,06:10:00 -0300,0,13,4.202,87,,,,,4,8
05/19/2024,06:15:00 -0300,0,18,4.197,108,,,,,5,10
05/19/2024,06:20:00 -0300,0,22,4.208,110,,,,,4,11
05/19/2024,06:25:00 -0300,0,21,4.217,111,,,,,4,11
05/19/2024,06:30:00 -0300,0,29,4.218,102,,,,,2,7
05/19/2024,06:35:00 -0300,0,32,4.224,129,,,,,4,7
05/19/2024,06:40:00 -0300,0,34,4.242,136,,,,,5,10
05/19/2024,06:45:00 -0300,0,38,4.238,115,,,,,5,10
05/19/2024,06:50:00 -0300,0,54,4.259,105,,,,,4,8
05/19/2024,06:55:00 -0300,0,66,4.293,107,,,,,6,12
05/19/2024,07:00:00 -0300,0,73,4.278,108,,,,,7,13
05/19/2024,07:05:00 -0300,0,99,4.301,115,,,,,7,13
05/19/2024,07:10:00 -0300,0,58,4.304,114,,,,,6,10
05/19/2024,07:15:00 -0300,0,64,4.293,118,,,,,5,11
05/19/2024,07:20:00 -0300,0,73,4.296,104,,,,,6,13
05/19/2024,07:25:00 -0300,0,94,4.295,117,,,,,6,12
05/19/2024,07:30:00 -0300,0,171,4.301,126,,,,,6,16
05/19/2024,07:35:00 -0300,0,219,4.302,135,,,,,7,17
05/19/2024,07:40:00 -0300,0,257,4.299,136,,,,,7,12
05/19/2024,07:45:00 -0300,0,267,4.301,142,,,,,7,16
05/19/2024,07:50:00 -0300,0,226,4.302,140,,,,,8,20
05/19/2024,07:55:00 -0300,0,158,4.314,135,,,,,7,17
05/19/2024,08:00:00 -0300,0,132,4.29,133,,,,,7,17
05/19/2024,08:05:00 -0300,0,94,4.307,121,,,,,8,17
05/19/2024,08:10:00 -0300,0,123,4.31,125,,,,,7,20
05/19/2024,08:15:00 -0300,0,156,4.308,122,,,,,6,13
05/19/2024,08:20:00 -0300,0,151,4.313,115,,,,,7,16
05/19/2024,08:25:00 -0300,0,182,4.298,112,,,,,7,14
05/19/2024,08:30:00 -0300,0,171,4.295,128,,,,,6,19
05/19/2024,08:35:00 -0300,0,132,4.302,115,,,,,7,16
05/19/2024,08:40:00 -0300,0,167,4.319,117,,,,,7,18
05/19/2024,08:45:00 -0300,0,184,4.298,115,,,,,7,22
05/19/2024,08:50:00 -0300,0,167,4.305,126,,,,,10,20
05/19/2024,08:55:00 -0300,0,159,4.298,125,,,,,7,16
05/19/2024,09:00:00 -0300,0,149,4.296,124,,,,,8,14
05/19/2024,09:05:00 -0300,0,158,4.305,124,,,,,7,19
05/19/2024,09:10:00 -0300,0,208,4.304,131,,,,,8,20
05/19/2024,09:15:00 -0300,0,233,4.305,126,,,,,7,18
05/19/2024,09:20:00 -0300,0,219,4.301,132,,,,,8,17
05/19/2024,09:25:00 -0300,0,183,4.304,133,,,,,6,14
05/19/2024,09:30:00 -0300,0,186,4.307,128,,,,,7,14
05/19/2024,09:35:00 -0300,0,197,4.302,124,,,,,8,16
05/19/2024,09:40:00 -0300,0,214,4.325,111,,,,,8,16
05/19/2024,09:45:00 -0300,0,209,4.302,125,,,,,6,19
05/19/2024,09:50:00 -0300,0,186,4.293,147,,,,,6,16
05/19/2024,09:55:00 -0300,0,218,4.302,126,,,,,6,11
05/19/2024,10:00:00 -0300,0,228,4.292,138,,,,,7,19
05/19/2024,10:05:00 -0300,0,213,4.298,117,,,,,7,14
05/19/2024,10:10:00 -0300,0,184,4.304,110,,,,,7,16
05/19/2024,10:15:00 -0300,0,171,4.308,107,,,,,7,16
05/19/2024,10:20:00 -0300,0,158,4.304,107,,,,,7,13
