Date,Time,"Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Accumulated Rain (C-ACC-RAIN 21038195:21038368-2),mm,Tracadie Wharf,Tracadie Harbour","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf"
12/07/2024,02:40:00 -0400,1,0,251,-5.76,,,,,,,,28,38
12/07/2024,02:42:00 -0400,1,0,260,-5.82,,,,,,,,24,43
12/07/2024,02:43:00 -0400,,,,,4.161,100.758,104.81,4.052,1.56,-0.51164,,,
12/07/2024,02:44:00 -0400,1,0,257,-5.85,,,,,,,,18,25
12/07/2024,02:46:00 -0400,1,0,247,-5.73,,,,,,,,23,31
12/07/2024,02:48:00 -0400,1,0,253,-5.82,4.172,100.758,104.788,4.03,1.56,-0.51384,,22,32
12/07/2024,02:50:00 -0400,1,0,244,-5.76,,,,,,,,24,32
12/07/2024,02:52:00 -0400,1,0,250,-5.89,,,,,,,,18,25
12/07/2024,02:53:00 -0400,,,,,4.173,100.775,104.726,3.951,1.45,-0.52178,,,
12/07/2024,02:54:00 -0400,1,0,246,-5.82,,,,,,,,23,32
12/07/2024,02:56:00 -0400,1,0,246,-5.76,,,,,,,,23,31
12/07/2024,02:58:00 -0400,1,0,254,-5.95,4.161,100.78,104.694,3.914,1.34,-0.52546,,24,32
12/07/2024,03:00:00 -0400,1,0,253,-5.98,,,,,,,,23,34
12/07/2024,03:02:00 -0400,1,0,254,-5.95,,,,,,,,25,37
12/07/2024,03:03:00 -0400,,,,,4.172,100.787,104.662,3.875,1.23,-0.52933,,,
12/07/2024,03:04:00 -0400,1,0,250,-5.89,,,,,,,,24,34
12/07/2024,03:06:00 -0400,1,0,240,-5.89,,,,,,,,19,25
12/07/2024,03:08:00 -0400,1,0,237,-5.85,4.175,100.792,104.603,3.811,1.12,-0.53564,,19,26
12/07/2024,03:10:00 -0400,1,0,253,-6.01,,,,,,,,19,29
12/07/2024,03:12:00 -0400,1,0,247,-5.95,,,,,,,,20,29
12/07/2024,03:13:00 -0400,,,,,4.161,100.787,104.572,3.785,1.12,-0.53821,,,
12/07/2024,03:14:00 -0400,1,0,248,-5.98,,,,,,,,19,32
12/07/2024,03:16:00 -0400,1,0,239,-6.01,,,,,,,,18,29
12/07/2024,03:18:00 -0400,1,0,239,-6.01,4.169,100.797,104.54,3.743,1.01,-0.54238,,19,28
12/07/2024,03:20:00 -0400,1,0,240,-6.07,,,,,,,,22,29
12/07/2024,03:22:00 -0400,1,0,237,-6.04,,,,,,,,22,30
12/07/2024,03:23:00 -0400,,,,,4.172,100.805,104.492,3.687,1.01,-0.54801,,,
12/07/2024,03:24:00 -0400,1,0,244,-6.14,,,,,,,,22,30
12/07/2024,03:26:00 -0400,1,0,254,-6.1,,,,,,,,23,37
12/07/2024,03:28:00 -0400,1,0,237,-6.2,4.16,100.818,104.492,3.674,1.01,-0.5493,,19,28
12/07/2024,03:30:00 -0400,1,0,236,-6.07,,,,,,,,20,29
12/07/2024,03:32:00 -0400,1,0,233,-6.07,,,,,,,,24,32
12/07/2024,03:33:00 -0400,,,,,4.169,100.83,104.43,3.6,1.01,-0.55664,,,
12/07/2024,03:34:00 -0400,1,0,243,-6.07,,,,,,,,18,26
12/07/2024,03:36:00 -0400,1,0,234,-6.14,,,,,,,,23,29
12/07/2024,03:38:00 -0400,1,0,232,-6.17,4.17,100.824,104.395,3.571,1.01,-0.55955,,18,28
12/07/2024,03:40:00 -0400,1,0,237,-6.17,,,,,,,,19,25
12/07/2024,03:42:00 -0400,1,0,236,-6.1,,,,,,,,17,29
12/07/2024,03:43:00 -0400,,,,,4.155,100.806,104.311,3.505,1.01,-0.56609,,,
12/07/2024,03:44:00 -0400,1,0,230,-6.14,,,,,,,,23,32
12/07/2024,03:46:00 -0400,1,0,248,-6.17,,,,,,,,18,25
12/07/2024,03:48:00 -0400,1,0,233,-6.2,4.167,100.835,104.293,3.458,1.01,-0.57073,,16,20
12/07/2024,03:50:00 -0400,1,0,239,-6.17,,,,,,,,20,26
12/07/2024,03:52:00 -0400,1,0,236,-6.23,,,,,,,,17,22
12/07/2024,03:53:00 -0400,,,,,4.169,100.836,104.243,3.407,0.79,-0.57587,,,
12/07/2024,03:54:00 -0400,1,0,240,-6.26,,,,,,,,16,22
12/07/2024,03:56:00 -0400,1,0,236,-6.2,,,,,,,,16,23
12/07/2024,03:58:00 -0400,1,0,236,-6.33,4.155,100.84,104.188,3.348,0.57,-0.58173,,16,22
12/07/2024,04:00:00 -0400,1,0,246,-6.36,,,,,,,,17,22
12/07/2024,04:02:00 -0400,1,0,230,-6.17,,,,,,,,19,26
12/07/2024,04:03:00 -0400,,,,,4.166,100.844,104.125,3.281,0.46,-0.58837,,,
12/07/2024,04:04:00 -0400,1,0,233,-6.26,,,,,,,,19,24
12/07/2024,04:06:00 -0400,1,0,233,-6.39,,,,,,,,18,22
12/07/2024,04:08:00 -0400,1,0,226,-6.39,4.167,100.858,104.09,3.232,0.46,-0.59327,,12,16
12/07/2024,04:10:00 -0400,1,0,244,-6.39,,,,,,,,12,16
12/07/2024,04:12:00 -0400,1,0,243,-6.42,,,,,,,,16,23
12/07/2024,04:13:00 -0400,,,,,4.152,100.842,104.024,3.182,0.46,-0.59826,,,
12/07/2024,04:14:00 -0400,1,0,230,-6.26,,,,,,,,19,25
12/07/2024,04:16:00 -0400,1,0,236,-6.39,,,,,,,,19,25
12/07/2024,04:18:00 -0400,1,0,234,-6.26,4.164,100.85,103.98,3.13,0.46,-0.60344,,18,28
12/07/2024,04:20:00 -0400,1,0,239,-6.33,,,,,,,,19,24
12/07/2024,04:22:00 -0400,1,0,237,-6.36,,,,,,,,19,25
12/07/2024,04:23:00 -0400,,,,,4.167,100.849,103.921,3.072,0.35,-0.60914,,,
12/07/2024,04:24:00 -0400,1,0,240,-6.42,,,,,,,,19,28
12/07/2024,04:26:00 -0400,1,0,229,-6.55,,,,,,,,18,23
12/07/2024,04:28:00 -0400,1,0,229,-6.55,4.154,100.848,103.877,3.029,0.35,-0.61343,,17,24
12/07/2024,04:30:00 -0400,1,0,236,-6.58,,,,,,,,13,19
12/07/2024,04:32:00 -0400,1,0,239,-6.58,,,,,,,,16,20
12/07/2024,04:33:00 -0400,,,,,4.163,100.85,103.864,3.014,0.35,-0.61495,,,
12/07/2024,04:34:00 -0400,1,0,232,-6.64,,,,,,,,13,19
12/07/2024,04:36:00 -0400,1,0,232,-6.58,,,,,,,,19,31
12/07/2024,04:38:00 -0400,1,0,223,-6.64,4.166,100.843,103.851,3.008,0.35,-0.61556,,19,24
12/07/2024,04:40:00 -0400,1,0,237,-6.71,,,,,,,,17,22
12/07/2024,04:42:00 -0400,1,0,241,-6.74,,,,,,,,14,22
12/07/2024,04:43:00 -0400,,,,,4.152,100.858,103.886,3.028,0.35,-0.61355,,,
12/07/2024,04:44:00 -0400,1,0,241,-6.71,,,,,,,,16,22
12/07/2024,04:46:00 -0400,1,0,244,-6.71,,,,,,,,14,22
12/07/2024,04:48:00 -0400,1,0,243,-6.74,4.163,100.861,103.882,3.021,0.35,-0.61429,,14,22
12/07/2024,04:50:00 -0400,1,0,230,-6.74,,,,,,,,13,18
12/07/2024,04:52:00 -0400,1,0,244,-6.67,,,,,,,,16,24
12/07/2024,04:53:00 -0400,,,,,4.164,100.873,103.868,2.995,0.35,-0.6168,,,
12/07/2024,04:54:00 -0400,1,0,237,-6.74,,,,,,,,18,28
12/07/2024,04:56:00 -0400,1,0,240,-6.71,,,,,,,,14,18
12/07/2024,04:58:00 -0400,1,0,236,-6.67,4.154,100.879,103.877,2.998,0.35,-0.61651,,14,20
12/07/2024,05:00:00 -0400,1,0,232,-6.67,,,,,,,,14,20
12/07/2024,05:02:00 -0400,1,0,237,-6.67,,,,,,,,17,23
12/07/2024,05:03:00 -0400,,,,,4.163,100.876,103.851,2.975,0.35,-0.61885,,,
12/07/2024,05:04:00 -0400,1,0,233,-6.64,,,,,,,,17,22
12/07/2024,05:06:00 -0400,1,0,237,-6.67,,,,,,,,14,18
12/07/2024,05:08:00 -0400,1,0,248,-6.71,4.164,100.878,103.855,2.977,0.35,-0.61861,,16,22
12/07/2024,05:10:00 -0400,1,0,241,-6.74,,,,,,,,14,22
12/07/2024,05:12:00 -0400,1,0,236,-6.64,,,,,,,,17,20
12/07/2024,05:13:00 -0400,,,,,4.152,100.877,103.904,3.027,0.35,-0.61368,,,
12/07/2024,05:14:00 -0400,1,0,237,-6.74,,,,,,,,13,20
12/07/2024,05:16:00 -0400,1,0,230,-6.83,,,,,,,,12,17
12/07/2024,05:18:00 -0400,1,0,230,-6.83,4.161,100.881,103.89,3.009,0.35,-0.6154,,16,19
12/07/2024,05:20:00 -0400,1,0,216,-7.03,,,,,,,,14,19
12/07/2024,05:22:00 -0400,1,0,216,-7.03,,,,,,,,13,17
12/07/2024,05:23:00 -0400,,,,,4.164,100.888,103.929,3.041,0.24,-0.61224,,,
12/07/2024,05:24:00 -0400,1,0,227,-7.09,,,,,,,,14,19
12/07/2024,05:26:00 -0400,1,0,232,-7.06,,,,,,,,14,19
12/07/2024,05:28:00 -0400,1,0,233,-7.06,4.151,100.884,103.96,3.076,0.24,-0.60878,,14,22
12/07/2024,05:30:00 -0400,1,0,233,-7.15,,,,,,,,13,17
12/07/2024,05:32:00 -0400,1,0,237,-7.32,,,,,,,,14,20
12/07/2024,05:33:00 -0400,,,,,4.16,100.883,103.969,3.086,0.24,-0.6078,,,
12/07/2024,05:34:00 -0400,1,0,233,-7.25,,,,,,,,13,22
12/07/2024,05:36:00 -0400,1,0,239,-7.15,,,,,,,,16,20
12/07/2024,05:38:00 -0400,1,0,233,-7.28,4.163,100.877,104.004,3.127,0.24,-0.60369,,14,19
12/07/2024,05:40:00 -0400,1,0,236,-7.28,,,,,,,,16,20
12/07/2024,05:42:00 -0400,1,0,244,-7.25,,,,,,,,16,22
12/07/2024,05:43:00 -0400,,,,,4.152,100.879,104.023,3.144,0.35,-0.60204,,,
12/07/2024,05:44:00 -0400,1,0,237,-7.28,,,,,,,,14,19
12/07/2024,05:46:00 -0400,1,0,243,-7.38,,,,,,,,16,23
12/07/2024,05:48:00 -0400,1,0,247,-7.41,4.16,100.881,104.068,3.187,0.46,-0.59775,,13,19
12/07/2024,05:50:00 -0400,1,0,248,-7.41,,,,,,,,17,24
12/07/2024,05:52:00 -0400,1,0,253,-7.48,,,,,,,,12,16
12/07/2024,05:53:00 -0400,,,,,4.163,100.891,104.165,3.274,0.46,-0.5891,,,
12/07/2024,05:54:00 -0400,1,0,248,-7.41,,,,,,,,17,22
12/07/2024,05:56:00 -0400,1,0,256,-7.51,,,,,,,,14,20
12/07/2024,05:58:00 -0400,1,0,257,-7.45,4.148,100.881,104.207,3.326,0.24,-0.58391,,16,23
12/07/2024,06:00:00 -0400,1,0,258,-7.48,,,,,,,,14,23
12/07/2024,06:02:00 -0400,1,0,251,-7.35,,,,,,,,14,18
12/07/2024,06:03:00 -0400,,,,,4.158,100.899,104.265,3.366,0.35,-0.5799,,,
12/07/2024,06:04:00 -0400,1,0,240,-7.25,,,,,,,,17,22
12/07/2024,06:06:00 -0400,1,0,232,-7.15,,,,,,,,17,22
12/07/2024,06:08:00 -0400,1,0,227,-7.22,4.161,100.917,104.315,3.398,0.46,-0.57677,,13,17
12/07/2024,06:10:00 -0400,1,0,222,-7.12,,,,,,,,17,24
12/07/2024,06:12:00 -0400,1,0,227,-7.25,,,,,,,,16,20
12/07/2024,06:13:00 -0400,,,,,4.145,100.934,104.359,3.425,0.46,-0.57407,,,
12/07/2024,06:14:00 -0400,1,0,209,-7.25,,,,,,,,18,22
12/07/2024,06:16:00 -0400,1,0,202,-7.54,,,,,,,,19,25
12/07/2024,06:18:00 -0400,1,0,202,-7.54,4.157,100.952,104.473,3.521,0.9,-0.56449,,18,24
12/07/2024,06:20:00 -0400,1,0,204,-7.61,,,,,,,,18,24
12/07/2024,06:22:00 -0400,1,0,208,-7.64,,,,,,,,17,20
12/07/2024,06:23:00 -0400,,,,,4.16,100.948,104.554,3.606,1.01,-0.55609,,,
12/07/2024,06:24:00 -0400,1,0,209,-7.61,,,,,,,,17,20
12/07/2024,06:26:00 -0400,1,0,206,-7.77,,,,,,,,16,22
12/07/2024,06:28:00 -0400,1,0,213,-7.64,4.148,100.953,104.643,3.69,1.12,-0.54771,,16,18
12/07/2024,06:30:00 -0400,1,0,218,-7.64,,,,,,,,18,24
12/07/2024,06:32:00 -0400,1,0,213,-7.64,,,,,,,,14,20
12/07/2024,06:33:00 -0400,,,,,4.155,100.963,104.717,3.754,1.01,-0.54135,,,
12/07/2024,06:34:00 -0400,1,0,212,-7.58,,,,,,,,17,20
12/07/2024,06:36:00 -0400,1,0,211,-7.74,,,,,,,,14,19
12/07/2024,06:38:00 -0400,1,0,215,-7.67,4.158,100.955,104.796,3.841,1.01,-0.53265,,17,24
12/07/2024,06:40:00 -0400,1,0,229,-7.71,,,,,,,,17,23
12/07/2024,06:42:00 -0400,1,0,230,-7.8,,,,,,,,20,28
12/07/2024,06:43:00 -0400,,,,,4.145,100.96,104.853,3.893,0.9,-0.52755,,,
12/07/2024,06:44:00 -0400,1,0,230,-7.71,,,,,,,,19,23
12/07/2024,06:46:00 -0400,1,0,230,-7.71,,,,,,,,17,24
12/07/2024,06:48:00 -0400,1,0,233,-7.77,4.155,100.967,104.879,3.912,0.9,-0.52561,,20,25
12/07/2024,06:50:00 -0400,1,0,230,-7.74,,,,,,,,18,23
12/07/2024,06:52:00 -0400,1,0,233,-7.74,,,,,,,,22,30
12/07/2024,06:53:00 -0400,,,,,4.157,100.964,104.984,4.02,0.79,-0.51488,,,
12/07/2024,06:54:00 -0400,1,0,232,-7.67,,,,,,,,22,30
12/07/2024,06:56:00 -0400,1,0,234,-7.64,,,,,,,,19,24
12/07/2024,06:58:00 -0400,1,0,234,-7.67,4.145,100.967,105.059,4.092,0.79,-0.50772,,22,28
12/07/2024,07:00:00 -0400,1,0,233,-7.67,,,,,,,,20,28
12/07/2024,07:02:00 -0400,1,0,236,-7.77,,,,,,,,19,26
12/07/2024,07:03:00 -0400,,,,,4.155,100.966,105.111,4.145,0.68,-0.50246,,,
12/07/2024,07:04:00 -0400,1,0,240,-7.67,,,,,,,,19,30
12/07/2024,07:06:00 -0400,1,0,229,-7.61,,,,,,,,23,35
12/07/2024,07:08:00 -0400,1,0,240,-7.64,4.158,100.978,105.173,4.195,0.68,-0.49751,,20,29
12/07/2024,07:10:00 -0400,1,0,232,-7.71,,,,,,,,18,28
12/07/2024,07:12:00 -0400,1,0,232,-7.64,,,,,,,,20,29
12/07/2024,07:13:00 -0400,,,,,4.145,100.981,105.243,4.262,0.68,-0.49078,,,
12/07/2024,07:14:00 -0400,1,0,232,-7.64,,,,,,,,22,30
12/07/2024,07:16:00 -0400,1,0,232,-7.67,,,,,,,,19,29
12/07/2024,07:18:00 -0400,1,0,234,-7.61,4.155,100.993,105.336,4.343,0.68,-0.48276,,20,24
12/07/2024,07:20:00 -0400,1,0,227,-7.54,,,,,,,,19,25
12/07/2024,07:22:00 -0400,1,0,232,-7.45,,,,,,,,19,25
12/07/2024,07:23:00 -0400,,,,,4.157,100.995,105.424,4.429,0.68,-0.47418,,,
12/07/2024,07:24:00 -0400,1,0,232,-7.51,,,,,,,,24,32
12/07/2024,07:26:00 -0400,1,0,239,-7.51,,,,,,,,22,30
12/07/2024,07:28:00 -0400,1,0,246,-7.35,4.148,101,105.504,4.504,0.79,-0.46667,,20,28
12/07/2024,07:30:00 -0400,1,0,246,-7.38,,,,,,,,18,24
12/07/2024,07:32:00 -0400,2,0,240,-7.41,,,,,,,,16,19
12/07/2024,07:33:00 -0400,,,,,4.164,101.011,105.593,4.582,0.79,-0.45899,,,
12/07/2024,07:34:00 -0400,3,0,233,-7.41,,,,,,,,16,20
12/07/2024,07:36:00 -0400,4,0,233,-7.45,,,,,,,,16,20
12/07/2024,07:38:00 -0400,4,0,240,-7.51,4.178,101.021,105.699,4.678,0.79,-0.44945,,16,19
12/07/2024,07:40:00 -0400,6,0,226,-7.54,,,,,,,,19,23
12/07/2024,07:42:00 -0400,7,0,226,-7.48,,,,,,,,14,19
12/07/2024,07:43:00 -0400,,,,,4.17,101.02,105.827,4.807,0.79,-0.43662,,,
12/07/2024,07:44:00 -0400,8,0,234,-7.54,,,,,,,,16,20
12/07/2024,07:46:00 -0400,9,0,234,-7.54,,,,,,,,14,18
12/07/2024,07:48:00 -0400,12,0,233,-7.51,4.206,101.029,105.919,4.89,0.79,-0.42829,,14,17
12/07/2024,07:50:00 -0400,14,0,226,-7.61,,,,,,,,14,19
12/07/2024,07:52:00 -0400,16,0,225,-7.51,,,,,,,,16,23
12/07/2024,07:53:00 -0400,,,,,4.242,101.033,106.042,5.009,0.68,-0.4165,,,
12/07/2024,07:54:00 -0400,17,0,232,-7.61,,,,,,,,16,22
12/07/2024,07:56:00 -0400,19,0,234,-7.48,,,,,,,,17,22
12/07/2024,07:58:00 -0400,22,0,234,-7.48,4.257,101.041,106.138,5.097,0.57,-0.40774,,16,20
12/07/2024,08:00:00 -0400,23,0,232,-7.45,,,,,,,,17,22
12/07/2024,08:02:00 -0400,26,0,237,-7.35,,,,,,,,18,25
12/07/2024,08:03:00 -0400,,,,,4.323,101.05,106.27,5.22,0.57,-0.39547,,,
12/07/2024,08:04:00 -0400,28,0,232,-7.38,,,,,,,,18,26
12/07/2024,08:06:00 -0400,29,0,234,-7.28,,,,,,,,18,24
12/07/2024,08:08:00 -0400,29,0,230,-7.25,4.394,101.06,106.381,5.321,0.57,-0.38548,,18,26
12/07/2024,08:10:00 -0400,32,0,223,-7.22,,,,,,,,19,23
12/07/2024,08:12:00 -0400,31,0,232,-7.19,,,,,,,,18,25
12/07/2024,08:13:00 -0400,,,,,4.418,101.069,106.447,5.378,0.57,-0.37979,,,
12/07/2024,08:14:00 -0400,28,0,230,-7.22,,,,,,,,17,22
12/07/2024,08:16:00 -0400,29,0,234,-7.15,,,,,,,,16,22
12/07/2024,08:18:00 -0400,33,0,239,-7.09,4.447,101.082,106.553,5.471,0.57,-0.37055,,18,25
12/07/2024,08:20:00 -0400,32,0,246,-7.12,,,,,,,,16,20
12/07/2024,08:22:00 -0400,31,0,222,-7.19,,,,,,,,18,23
12/07/2024,08:23:00 -0400,,,,,4.453,101.082,106.645,5.563,0.57,-0.36133,,,
12/07/2024,08:24:00 -0400,33,0,229,-7.12,,,,,,,,18,22
12/07/2024,08:26:00 -0400,44,0,239,-7.19,,,,,,,,16,22
12/07/2024,08:28:00 -0400,47,0,246,-7.12,4.445,101.098,106.747,5.649,0.57,-0.35282,,14,22
12/07/2024,08:30:00 -0400,44,0,246,-7.09,,,,,,,,12,17
12/07/2024,08:32:00 -0400,52,0,244,-7.03,,,,,,,,14,24
12/07/2024,08:33:00 -0400,,,,,4.448,101.089,106.809,5.72,0.57,-0.34577,,,
12/07/2024,08:34:00 -0400,61,0,230,-7.09,,,,,,,,17,23
12/07/2024,08:36:00 -0400,76,0,243,-6.96,,,,,,,,12,18
12/07/2024,08:38:00 -0400,102,0,237,-6.96,4.45,101.09,106.973,5.883,0.68,-0.32952,,18,25
12/07/2024,08:40:00 -0400,111,0,248,-6.96,,,,,,,,17,23
12/07/2024,08:42:00 -0400,136,0,243,-6.87,,,,,,,,18,24
12/07/2024,08:43:00 -0400,,,,,4.447,101.09,107.035,5.945,0.68,-0.32337,,,
12/07/2024,08:44:00 -0400,142,0,241,-6.83,,,,,,,,18,24
12/07/2024,08:46:00 -0400,153,0,246,-6.87,,,,,,,,16,19
12/07/2024,08:48:00 -0400,161,0,237,-6.9,4.45,101.087,107.133,6.046,0.79,-0.3133,,16,22
12/07/2024,08:50:00 -0400,154,0,233,-6.71,,,,,,,,18,24
12/07/2024,08:52:00 -0400,163,0,243,-6.83,,,,,,,,20,28
12/07/2024,08:53:00 -0400,,,,,4.45,101.091,107.23,6.139,0.79,-0.30403,,,
12/07/2024,08:54:00 -0400,169,0,248,-6.9,,,,,,,,17,23
12/07/2024,08:56:00 -0400,179,0,241,-6.83,,,,,,,,19,26
12/07/2024,08:58:00 -0400,178,0,236,-6.9,4.448,101.092,107.305,6.213,0.79,-0.29666,,23,30
12/07/2024,09:00:00 -0400,184,0,243,-6.77,,,,,,,,22,29
12/07/2024,09:02:00 -0400,184,0,243,-6.87,,,,,,,,23,31
12/07/2024,09:03:00 -0400,,,,,4.45,101.097,107.341,6.244,0.79,-0.29364,,,
12/07/2024,09:04:00 -0400,189,0,239,-6.74,,,,,,,,20,26
12/07/2024,09:06:00 -0400,196,0,237,-6.74,,,,,,,,19,29
12/07/2024,09:08:00 -0400,197,0,240,-6.83,4.451,101.1,107.416,6.316,0.79,-0.28647,,20,31
12/07/2024,09:10:00 -0400,206,0,240,-6.71,,,,,,,,20,26
12/07/2024,09:12:00 -0400,211,0,227,-6.74,,,,,,,,24,32
12/07/2024,09:13:00 -0400,,,,,4.448,101.079,107.553,6.474,0.79,-0.27077,,,
12/07/2024,09:14:00 -0400,216,0,236,-6.61,,,,,,,,24,30
12/07/2024,09:16:00 -0400,213,0,248,-6.8,,,,,,,,22,28
12/07/2024,09:18:00 -0400,216,0,240,-6.61,4.451,101.089,107.566,6.477,0.79,-0.27044,,20,26
12/07/2024,09:20:00 -0400,221,0,237,-6.77,,,,,,,,24,31
12/07/2024,09:22:00 -0400,211,0,233,-6.71,,,,,,,,23,30
12/07/2024,09:23:00 -0400,,,,,4.451,101.101,107.69,6.589,0.79,-0.25934,,,
12/07/2024,09:24:00 -0400,207,0,227,-6.74,,,,,,,,25,32
12/07/2024,09:26:00 -0400,196,0,246,-6.74,,,,,,,,22,28
12/07/2024,09:28:00 -0400,216,0,237,-6.71,4.45,101.108,107.809,6.701,0.79,-0.24817,,23,32
12/07/2024,09:30:00 -0400,227,0,229,-6.77,,,,,,,,22,31
12/07/2024,09:32:00 -0400,219,0,225,-6.64,,,,,,,,23,30
12/07/2024,09:33:00 -0400,,,,,4.451,101.1,107.875,6.775,0.79,-0.24078,,,
12/07/2024,09:34:00 -0400,232,0,225,-6.77,,,,,,,,22,31
12/07/2024,09:36:00 -0400,222,0,226,-6.77,,,,,,,,23,31
12/07/2024,09:38:00 -0400,246,0,237,-6.58,4.451,101.113,108.013,6.9,0.9,-0.22834,,19,24
12/07/2024,09:40:00 -0400,231,0,236,-6.74,,,,,,,,18,22
12/07/2024,09:42:00 -0400,241,0,247,-6.64,,,,,,,,19,29
12/07/2024,09:43:00 -0400,,,,,4.45,101.113,108.124,7.011,0.9,-0.21736,,,
12/07/2024,09:44:00 -0400,244,0,230,-6.77,,,,,,,,23,30
12/07/2024,09:46:00 -0400,254,0,230,-6.77,,,,,,,,25,35
12/07/2024,09:48:00 -0400,249,0,229,-6.8,4.453,101.124,108.217,7.093,1.01,-0.20911,,25,32
12/07/2024,09:50:00 -0400,258,0,237,-6.74,,,,,,,,20,26
12/07/2024,09:52:00 -0400,244,0,234,-6.67,,,,,,,,20,34
12/07/2024,09:53:00 -0400,,,,,4.451,101.129,108.288,7.159,1.01,-0.20258,,,
12/07/2024,09:54:00 -0400,261,0,226,-6.96,,,,,,,,30,37
12/07/2024,09:56:00 -0400,251,0,220,-6.77,,,,,,,,22,30
12/07/2024,09:58:00 -0400,268,0,220,-6.96,4.451,101.12,108.373,7.253,1.12,-0.19322,,24,34
12/07/2024,10:00:00 -0400,271,0,234,-6.9,,,,,,,,26,36
12/07/2024,10:02:00 -0400,277,0,227,-6.9,,,,,,,,26,34
12/07/2024,10:03:00 -0400,,,,,4.453,101.132,108.444,7.312,1.12,-0.18738,,,
12/07/2024,10:04:00 -0400,278,0,240,-6.87,,,,,,,,23,34
12/07/2024,10:06:00 -0400,298,0,225,-6.96,,,,,,,,22,30
12/07/2024,10:08:00 -0400,267,0,218,-6.67,4.451,101.123,108.52,7.397,1.23,-0.1789,,23,30
12/07/2024,10:10:00 -0400,106,0,225,-6.9,,,,,,,,25,35
12/07/2024,10:12:00 -0400,233,0,230,-6.83,,,,,,,,25,31
12/07/2024,10:13:00 -0400,,,,,4.451,101.117,108.576,7.459,1.12,-0.1727,,,
12/07/2024,10:14:00 -0400,326,0,236,-6.77,,,,,,,,25,34
12/07/2024,10:16:00 -0400,343,0,226,-6.67,,,,,,,,22,29
12/07/2024,10:18:00 -0400,312,0,227,-6.8,4.453,101.131,108.648,7.517,1.23,-0.16695,,26,31
12/07/2024,10:20:00 -0400,323,0,232,-6.8,,,,,,,,25,40
12/07/2024,10:22:00 -0400,326,0,239,-6.83,,,,,,,,23,32
12/07/2024,10:23:00 -0400,,,,,4.453,101.136,108.728,7.592,1.23,-0.15953,,,
12/07/2024,10:24:00 -0400,326,0,244,-6.8,,,,,,,,24,34
12/07/2024,10:26:00 -0400,326,0,241,-6.83,,,,,,,,24,34
12/07/2024,10:28:00 -0400,321,0,246,-6.96,4.451,101.123,108.763,7.64,1.23,-0.15472,,26,36
12/07/2024,10:30:00 -0400,329,0,247,-6.8,,,,,,,,22,29
12/07/2024,10:32:00 -0400,332,0,241,-6.8,,,,,,,,23,29
12/07/2024,10:33:00 -0400,,,,,4.451,101.124,108.905,7.781,1.23,-0.14076,,,
12/07/2024,10:34:00 -0400,332,0,247,-6.9,,,,,,,,24,35
12/07/2024,10:36:00 -0400,333,0,257,-7.03,,,,,,,,24,30
12/07/2024,10:38:00 -0400,333,0,257,-6.93,4.451,101.124,108.987,7.863,1.12,-0.13252,,19,28
12/07/2024,10:40:00 -0400,338,0,233,-6.48,,,,,,,,18,31
12/07/2024,10:42:00 -0400,341,0,229,-6.8,,,,,,,,28,36
12/07/2024,10:43:00 -0400,,,,,4.451,101.11,108.992,7.882,1.12,-0.13068,,,
12/07/2024,10:44:00 -0400,342,0,248,-6.83,,,,,,,,24,34
12/07/2024,10:46:00 -0400,346,0,237,-6.8,,,,,,,,23,29
12/07/2024,10:48:00 -0400,347,0,247,-6.8,4.453,101.121,109.107,7.986,1.12,-0.12035,,20,29
12/07/2024,10:50:00 -0400,347,0,248,-6.77,,,,,,,,20,29
12/07/2024,10:52:00 -0400,352,0,239,-6.77,,,,,,,,20,28
12/07/2024,10:53:00 -0400,,,,,4.453,101.131,109.261,8.13,1.12,-0.10596,,,
12/07/2024,10:54:00 -0400,352,0,248,-6.74,,,,,,,,19,30
12/07/2024,10:56:00 -0400,358,0,244,-6.64,,,,,,,,18,24
12/07/2024,10:58:00 -0400,362,0,258,-6.39,4.451,101.131,109.341,8.21,1.12,-0.09804,,14,23
12/07/2024,11:00:00 -0400,361,0,256,-6.42,,,,,,,,22,32
12/07/2024,11:02:00 -0400,361,0,233,-6.36,,,,,,,,20,28
12/07/2024,11:03:00 -0400,,,,,4.453,101.134,109.425,8.291,1.12,-0.08999,,,
12/07/2024,11:04:00 -0400,361,0,239,-6.64,,,,,,,,25,32
12/07/2024,11:06:00 -0400,362,0,239,-6.83,,,,,,,,28,37
