Date,Time,"Rain (S-RGB 21114831:21035308-1),mm,North Rustico Wharf","Solar Radiation (S-LIB 21114831:21105865-1),W/m²,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Wind gust speed (S-WCF 21114831:21113174-2),Km/h,North Rustico Wharf","Wind Direction (S-WCF 21114831:21113174-3),°,North Rustico Wharf","Temperature (S-THC 21114831:21648581-1),°C,North Rustico Wharf","RH (S-THC 21114831:21648581-2),%,North Rustico Wharf","Dew Point (S-THC 21114831:21648581-3),°C,North Rustico Wharf","Battery (RX3000 BATTERY 21114831:21114831-B),V,North Rustico Wharf","Water Pressure (M-WP01 21114831:21411214-1),kPa,North Rustico Wharf","Diff Pressure (M-DP01 21114831:21411214-2),kPa,North Rustico Wharf","Water Flow (M-WF-VNW 21114831:21411214-5),l/s,North Rustico Wharf","Gust Speed (S-WCF 21114831:21135217-2),m/s,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf","Wind Speed (S-WCF 21114831:21135217-1),m/s,North Rustico Wharf","Gust Speed (S-WCF 21114831:21113174-2),m/s,North Rustico Wharf","Wind Speed (S-WCF 21114831:21113174-1),m/s,North Rustico Wharf","Temperature (S-TMB 21114831:21038284-1),°C,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf,Water Level Below Top of Wharf","Wind Direction (S-WCF 21114831:21135217-3),°,North Rustico Wharf","Wind Gust Speed (S-WCF 21114831:21135217-2),km/h,North Rustico Wharf","Average Wind Speed (S-WCF 21114831:21135217-1),Km/h,North Rustico Wharf","Wind gust speed (S-WCF 21114831:21113174-2),Km/h,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Accumulated Rain (C-ACC-RAIN 21114831:21035308-2),mm,North Rustico Wharf,North Rustico","Barometric Pressure (M-BP 21114831:21548413-1),kPa,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf,Water Level CGVD28","Water Temperature (M-WT 21114831:21411214-3),°C,North Rustico Wharf"
12/20/2023,19:40:00 -0400,,,,,,,,,4.251,105.067,2.889,,,,,,,,,,,,,,,102.178,,5.15
12/20/2023,19:45:00 -0400,,,,,,,,,4.251,105.261,3.106,,,,,,,,,,,,,,,102.155,,5.05
12/20/2023,19:50:00 -0400,0,1,,,,1.923,81.094,-0.975,4.251,105.438,3.279,,,,,,,,,201,0,0,,,,102.159,,5.05
12/20/2023,19:55:00 -0400,,,,,,,,,4.251,105.356,3.19,,,,,,,,,,,,,,,102.166,,5.05
12/20/2023,20:00:00 -0400,,,,,,,,,4.25,105.417,3.22,,,,,,,,,,,,,,,102.197,,5.05
12/20/2023,20:05:00 -0400,,,,,,,,,4.25,105.715,3.509,,,,,,,,,,,,,,,102.206,,5.05
12/20/2023,20:10:00 -0400,,,,,,,,,4.251,105.746,3.538,,,,,,,,,,,,,,,102.208,,5.05
12/20/2023,20:15:00 -0400,,,,,,,,,4.25,105.906,3.715,,,,,,,,,,,,,,,102.191,,5.05
12/20/2023,20:20:00 -0400,0,1,,,,1.751,78.007,-1.671,4.251,105.932,3.724,,,,,,,,,201,0,0,,,,102.208,,5.05
12/20/2023,20:25:00 -0400,,,,,,,,,4.25,105.815,3.625,,,,,,,,,,,,,,,102.19,,5.05
12/20/2023,20:30:00 -0400,,,,,,,,,4.25,106.083,3.88,,,,,,,,,,,,,,,102.203,,5.05
12/20/2023,20:35:00 -0400,,,,,,,,,4.25,105.941,3.74,,,,,,,,,,,,,,,102.201,,5.05
12/20/2023,20:40:00 -0400,,,,,,,,,4.25,106.296,4.075,,,,,,,,,,,,,,,102.221,,5.05
12/20/2023,20:45:00 -0400,,,,,,,,,4.25,106.247,4.049,,,,,,,,,,,,,,,102.198,,4.94
12/20/2023,20:50:00 -0400,0,1,,,,1.708,77.527,-1.796,4.248,106.291,4.124,,,,,,,,,201,0,0,,,,102.167,,5.05
12/20/2023,20:55:00 -0400,,,,,,,,,4.248,106.434,4.234,,,,,,,,,,,,,,,102.2,,5.05
12/20/2023,21:00:00 -0400,,,,,,,,,4.248,106.668,4.486,,,,,,,,,,,,,,,102.182,,5.05
12/20/2023,21:05:00 -0400,,,,,,,,,4.248,106.801,4.598,,,,,,,,,,,,,,,102.203,,4.94
12/20/2023,21:10:00 -0400,,,,,,,,,4.248,106.862,4.644,,,,,,,,,,,,,,,102.218,,4.94
12/20/2023,21:15:00 -0400,,,,,,,,,4.248,107.043,4.816,,,,,,,,,,,,,,,102.227,,4.94
12/20/2023,21:20:00 -0400,0,1,,,,1.601,80.786,-1.341,4.247,107.009,4.768,,,,,,,,,201,0,0,,,,102.241,,4.94
12/20/2023,21:25:00 -0400,,,,,,,,,4.248,107.23,5.004,,,,,,,,,,,,,,,102.226,,4.94
12/20/2023,21:30:00 -0400,,,,,,,,,4.247,107.472,5.273,,,,,,,,,,,,,,,102.199,,4.94
12/20/2023,21:35:00 -0400,,,,,,,,,4.248,107.589,5.393,,,,,,,,,,,,,,,102.196,,4.94
12/20/2023,21:40:00 -0400,,,,,,,,,4.248,107.658,5.465,,,,,,,,,,,,,,,102.193,,4.94
12/20/2023,21:45:00 -0400,,,,,,,,,4.247,107.537,5.348,,,,,,,,,,,,,,,102.189,,4.94
12/20/2023,21:50:00 -0400,0,1,,,,1.601,82.298,-1.089,4.247,107.953,5.768,,,,,,,,,201,0,0,,,,102.185,,4.94
12/20/2023,21:55:00 -0400,,,,,,,,,4.247,107.879,5.711,,,,,,,,,,,,,,,102.168,,4.94
12/20/2023,22:00:00 -0400,,,,,,,,,4.247,108.031,5.863,,,,,,,,,,,,,,,102.168,,4.94
12/20/2023,22:05:00 -0400,,,,,,,,,4.247,108.251,6.103,,,,,,,,,,,,,,,102.148,,4.94
12/20/2023,22:10:00 -0400,,,,,,,,,4.247,108.299,6.151,,,,,,,,,,,,,,,102.148,,4.94
12/20/2023,22:15:00 -0400,,,,,,,,,4.245,108.376,6.228,,,,,,,,,,,,,,,102.148,,4.84
12/20/2023,22:20:00 -0400,0,1,,,,1.751,83.983,-0.665,4.245,108.506,6.374,,,,,,,,,201,0,0,,,,102.132,,4.84
12/20/2023,22:25:00 -0400,,,,,,,,,4.245,108.354,6.244,,,,,,,,,,,,,,,102.11,,4.84
12/20/2023,22:30:00 -0400,,,,,,,,,4.245,108.592,6.475,,,,,,,,,,,,,,,102.117,,4.84
12/20/2023,22:35:00 -0400,,,,,,,,,4.245,108.644,6.542,,,,,,,,,,,,,,,102.102,,4.84
12/20/2023,22:40:00 -0400,,,,,,,,,4.245,108.575,6.494,,,,,,,,,,,,,,,102.081,,4.84
12/20/2023,22:45:00 -0400,,,,,,,,,4.245,108.752,6.696,,,,,,,,,,,,,,,102.056,,4.84
12/20/2023,22:50:00 -0400,0,1,,,,1.558,81.534,-1.258,4.245,108.796,6.738,,,,,,,,,201,0,0,,,,102.058,,4.84
12/20/2023,22:55:00 -0400,,,,,,,,,4.245,108.856,6.778,,,,,,,,,,,,,,,102.078,,4.84
12/20/2023,23:00:00 -0400,,,,,,,,,4.245,108.825,6.744,,,,,,,,,,,,,,,102.081,,4.74
12/20/2023,23:05:00 -0400,,,,,,,,,4.245,109.233,7.126,,,,,,,,,,,,,,,102.107,,4.84
12/20/2023,23:10:00 -0400,,,,,,,,,4.244,109.297,7.17,,,,,,,,,,,,,,,102.127,,4.74
12/20/2023,23:15:00 -0400,,,,,,,,,4.244,109.5,7.396,,,,,,,,,,,,,,,102.104,,4.74
12/20/2023,23:20:00 -0400,0,1,,,,1.365,80.685,-1.589,4.244,109.466,7.324,,,,,,,,,201,0,0,,,,102.142,,4.74
12/20/2023,23:25:00 -0400,,,,,,,,,4.244,109.418,7.285,,,,,,,,,,,,,,,102.133,,4.74
12/20/2023,23:30:00 -0400,,,,,,,,,4.244,109.461,7.296,,,,,,,,,,,,,,,102.165,,4.74
12/20/2023,23:35:00 -0400,,,,,,,,,4.244,109.6,7.455,,,,,,,,,,,,,,,102.145,,4.74
12/20/2023,23:40:00 -0400,,,,,,,,,4.244,109.76,7.618,,,,,,,,,,,,,,,102.142,,4.74
12/20/2023,23:45:00 -0400,,,,,,,,,4.244,109.613,7.463,,,,,,,,,,,,,,,102.15,,4.74
12/20/2023,23:50:00 -0400,0,1,,,,1.172,79.513,-1.976,4.244,109.552,7.418,,,,,,,,,201,0,0,,,,102.134,,4.74
12/20/2023,23:55:00 -0400,,,,,,,,,4.244,109.829,7.697,,,,,,,,,,,,,,,102.132,,4.74
12/21/2023,00:00:00 -0400,,,,,,,,,4.244,109.997,7.882,,,,,,,,,,,,,,,102.115,,4.63
12/21/2023,00:05:00 -0400,,,,,,,,,4.244,109.889,7.783,,,,,,,,,,,,,,,102.106,,4.63
12/21/2023,00:10:00 -0400,,,,,,,,,4.242,109.72,7.593,,,,,,,,,,,,,,,102.127,,4.63
12/21/2023,00:15:00 -0400,,,,,,,,,4.242,109.871,7.745,,,,,,,,,,,,,,,102.126,,4.63
12/21/2023,00:20:00 -0400,0,1,,,,1,77.49,-2.491,4.242,109.932,7.828,,,,,,,,,201,0,0,,,,102.104,,4.63
12/21/2023,00:25:00 -0400,,,,,,,,,4.202,109.993,7.877,,,,,,,,,,,,,,,102.116,,4.63
12/21/2023,00:30:00 -0400,,,,,,,,,4.221,110.04,7.929,,,,,,,,,,,,,,,102.111,,4.63
12/21/2023,00:35:00 -0400,,,,,,,,,4.227,109.789,7.704,,,,,,,,,,,,,,,102.085,,4.63
12/21/2023,00:40:00 -0400,,,,,,,,,4.23,110.066,7.963,,,,,,,,,,,,,,,102.103,,4.63
12/21/2023,00:45:00 -0400,,,,,,,,,4.233,109.915,7.822,,,,,,,,,,,,,,,102.093,,4.63
12/21/2023,00:50:00 -0400,0,1,,,,0.872,78.602,-2.424,4.233,109.945,7.853,,,,,,,,,313,0,0,,,,102.092,,4.63
12/21/2023,00:55:00 -0400,,,,,,,,,4.235,109.802,7.7,,,,,,,,,,,,,,,102.102,,4.63
12/21/2023,01:00:00 -0400,,,,,,,,,4.235,109.88,7.788,,,,,,,,,,,,,,,102.092,,4.63
12/21/2023,01:05:00 -0400,,,,,,,,,4.236,109.905,7.82,,,,,,,,,,,,,,,102.085,,4.53
12/21/2023,01:10:00 -0400,,,,,,,,,4.236,110.169,8.097,,,,,,,,,,,,,,,102.072,,4.53
12/21/2023,01:15:00 -0400,,,,,,,,,4.236,110.273,8.176,,,,,,,,,,,,,,,102.097,,4.53
12/21/2023,01:20:00 -0400,0,1,,,,0.829,77.325,-2.686,4.238,109.848,7.743,,,,,,,,,313,0,0,,,,102.105,,4.53
12/21/2023,01:25:00 -0400,,,,,,,,,4.238,110.312,8.203,,,,,,,,,,,,,,,102.109,,4.53
12/21/2023,01:30:00 -0400,,,,,,,,,4.238,110.004,7.883,,,,,,,,,,,,,,,102.121,,4.53
12/21/2023,01:35:00 -0400,,,,,,,,,4.238,110.009,7.883,,,,,,,,,,,,,,,102.126,,4.53
12/21/2023,01:40:00 -0400,,,,,,,,,4.238,109.684,7.545,,,,,,,,,,,,,,,102.139,,4.53
12/21/2023,01:45:00 -0400,,,,,,,,,4.238,109.55,7.421,,,,,,,,,,,,,,,102.129,,4.53
12/21/2023,01:50:00 -0400,0,1,,,,0.914,74.496,-3.104,4.238,109.605,7.464,,,,,,,,,313,0,0,,,,102.141,,4.43
12/21/2023,01:55:00 -0400,,,,,,,,,4.238,109.514,7.372,,,,,,,,,,,,,,,102.142,,4.43
12/21/2023,02:00:00 -0400,,,,,,,,,4.238,109.505,7.382,,,,,,,,,,,,,,,102.123,,4.43
12/21/2023,02:05:00 -0400,,,,,,,,,4.238,109.483,7.359,,,,,,,,,,,,,,,102.124,,4.43
12/21/2023,02:10:00 -0400,,,,,,,,,4.238,109.462,7.35,,,,,,,,,,,,,,,102.112,,4.43
12/21/2023,02:15:00 -0400,,,,,,,,,4.238,109.492,7.404,,,,,,,,,,,,,,,102.088,,4.43
12/21/2023,02:20:00 -0400,0,1,,,,0.786,69.477,-4.159,4.238,109.401,7.297,,,,,,,,,313,0,0,,,,102.104,,4.43
12/21/2023,02:25:00 -0400,,,,,,,,,4.239,109.457,7.347,,,,,,,,,,,,,,,102.11,,4.43
12/21/2023,02:30:00 -0400,,,,,,,,,4.239,109.28,7.192,,,,,,,,,,,,,,,102.088,,4.43
12/21/2023,02:35:00 -0400,,,,,,,,,4.238,109.254,7.187,,,,,,,,,,,,,,,102.067,,4.43
12/21/2023,02:40:00 -0400,,,,,,,,,4.238,108.99,6.921,,,,,,,,,,,,,,,102.069,,4.43
12/21/2023,02:45:00 -0400,,,,,,,,,4.238,108.994,6.949,,,,,,,,,,,,,,,102.045,,4.43
12/21/2023,02:50:00 -0400,0,1,,,,0.7,65.62,-4.997,4.238,108.856,6.781,,,,,,,,,313,0,0,,,,102.075,,4.43
12/21/2023,02:55:00 -0400,,,,,,,,,4.238,108.769,6.708,,,,,,,,,,,,,,,102.061,,4.43
12/21/2023,03:00:00 -0400,,,,,,,,,4.238,108.759,6.725,,,,,,,,,,,,,,,102.034,,4.32
12/21/2023,03:05:00 -0400,,,,,,,,,4.239,108.729,6.685,,,,,,,,,,,,,,,102.044,,4.32
12/21/2023,03:10:00 -0400,,,,,,,,,4.238,108.759,6.72,,,,,,,,,,,,,,,102.039,,4.32
12/21/2023,03:15:00 -0400,,,,,,,,,4.238,108.685,6.66,,,,,,,,,,,,,,,102.025,,4.32
12/21/2023,03:20:00 -0400,0,1,,,,0.55,66.476,-4.969,4.238,108.932,6.897,,,,,,,,,313,0,0,,,,102.035,,4.32
12/21/2023,03:25:00 -0400,,,,,,,,,4.238,108.711,6.675,,,,,,,,,,,,,,,102.036,,4.32
12/21/2023,03:30:00 -0400,,,,,,,,,4.238,108.763,6.751,,,,,,,,,,,,,,,102.012,,4.32
12/21/2023,03:35:00 -0400,,,,,,,,,4.238,108.802,6.757,,,,,,,,,,,,,,,102.045,,4.32
12/21/2023,03:40:00 -0400,,,,,,,,,4.238,108.569,6.533,,,,,,,,,,,,,,,102.036,,4.32
12/21/2023,03:45:00 -0400,,,,,,,,,4.238,108.671,6.638,,,,,,,,,,,,,,,102.033,,4.22
12/21/2023,03:50:00 -0400,0,1,,,,0.292,68.882,-4.746,4.238,108.303,6.276,,,,,,,,,313,0,0,,,,102.027,,4.22
12/21/2023,03:55:00 -0400,,,,,,,,,4.238,108.637,6.598,,,,,,,,,,,,,,,102.039,,4.22
12/21/2023,04:00:00 -0400,,,,,,,,,4.238,108.476,6.438,,,,,,,,,,,,,,,102.038,,4.22
12/21/2023,04:05:00 -0400,,,,,,,,,4.236,108.407,6.378,,,,,,,,,,,,,,,102.029,,4.22
12/21/2023,04:10:00 -0400,,,,,,,,,4.236,108.269,6.256,,,,,,,,,,,,,,,102.013,,4.22
12/21/2023,04:15:00 -0400,,,,,,,,,4.236,108.212,6.212,,,,,,,,,,,,,,,102,,4.22
12/21/2023,04:20:00 -0400,0,1,,,,0.078,72.728,-4.233,4.236,108.273,6.266,,,,,,,,,313,0,0,,,,102.007,,4.22
12/21/2023,04:25:00 -0400,,,,,,,,,4.236,108.195,6.201,,,,,,,,,,,,,,,101.994,,4.22
12/21/2023,04:30:00 -0400,,,,,,,,,4.236,107.922,5.969,,,,,,,,,,,,,,,101.953,,4.22
12/21/2023,04:35:00 -0400,,,,,,,,,4.236,107.935,5.948,,,,,,,,,,,,,,,101.987,,4.22
12/21/2023,04:40:00 -0400,,,,,,,,,4.236,107.814,5.811,,,,,,,,,,,,,,,102.003,,4.22
12/21/2023,04:45:00 -0400,,,,,,,,,4.236,107.943,5.94,,,,,,,,,,,,,,,102.003,,4.11
12/21/2023,04:50:00 -0400,0,1,,,,0.099,75.152,-3.776,4.236,107.7,5.69,,,,,,,,,313,0,0,,,,102.01,,4.11
12/21/2023,04:55:00 -0400,,,,,,,,,4.236,107.678,5.689,,,,,,,,,,,,,,,101.989,,4.11
12/21/2023,05:00:00 -0400,,,,,,,,,4.236,107.704,5.72,,,,,,,,,,,,,,,101.984,,4.11
12/21/2023,05:05:00 -0400,,,,,,,,,4.236,107.653,5.668,,,,,,,,,,,,,,,101.984,,4.11
12/21/2023,05:10:00 -0400,,,,,,,,,4.236,107.717,5.732,,,,,,,,,,,,,,,101.985,,4.11
12/21/2023,05:15:00 -0400,,,,,,,,,4.236,107.73,5.742,,,,,,,,,,,,,,,101.988,,4.11
12/21/2023,05:20:00 -0400,0,1,,,,0.099,76.095,-3.61,4.236,107.726,5.733,,,,,,,,,313,0,0,,,,101.993,,4.11
12/21/2023,05:25:00 -0400,,,,,,,,,4.236,107.687,5.687,,,,,,,,,,,,,,,102,,4.11
12/21/2023,05:30:00 -0400,,,,,,,,,4.236,107.891,5.875,,,,,,,,,,,,,,,102.016,,4.11
12/21/2023,05:35:00 -0400,,,,,,,,,4.235,107.96,5.947,,,,,,,,,,,,,,,102.013,,4.11
12/21/2023,05:40:00 -0400,,,,,,,,,4.236,107.774,5.748,,,,,,,,,,,,,,,102.026,,4.11
12/21/2023,05:45:00 -0400,,,,,,,,,4.236,107.852,5.855,,,,,,,,,,,,,,,101.997,,4.11
12/21/2023,05:50:00 -0400,0,1,,,,-0.179,75.041,-4.066,4.235,107.713,5.701,,,,,,,,,313,0,0,,,,102.012,,4.11
12/21/2023,05:55:00 -0400,,,,,,,,,4.235,107.605,5.599,,,,,,,,,,,,,,,102.006,,4.11
12/21/2023,06:00:00 -0400,,,,,,,,,4.236,107.485,5.468,,,,,,,,,,,,,,,102.017,,4.22
12/21/2023,06:05:00 -0400,,,,,,,,,4.235,107.566,5.585,,,,,,,,,,,,,,,101.981,,4.11
12/21/2023,06:10:00 -0400,,,,,,,,,4.235,107.323,5.353,,,,,,,,,,,,,,,101.97,,4.11
12/21/2023,06:15:00 -0400,,,,,,,,,4.235,107.401,5.44,,,,,,,,,,,,,,,101.961,,4.11
12/21/2023,06:20:00 -0400,0,1,,,,-0.201,74.226,-4.232,4.235,107.553,5.61,,,,,,,,,313,0,0,,,,101.943,,4.11
12/21/2023,06:25:00 -0400,,,,,,,,,4.205,107.423,5.485,,,,,,,,,,,,,,,101.938,,4.11
12/21/2023,06:30:00 -0400,,,,,,,,,4.215,107.458,5.514,,,,,,,,,,,,,,,101.944,,4.11
12/21/2023,06:35:00 -0400,,,,,,,,,4.221,107.544,5.61,,,,,,,,,,,,,,,101.934,,4.11
12/21/2023,06:40:00 -0400,,,,,,,,,4.224,107.704,5.755,,,,,,,,,,,,,,,101.949,,4.11
12/21/2023,06:45:00 -0400,,,,,,,,,4.226,107.614,5.694,,,,,,,,,,,,,,,101.92,,4.11
12/21/2023,06:50:00 -0400,0,1,,,,-0.372,74.289,-4.387,4.229,107.57,5.653,,,,,,,,,313,0,0,,,,101.917,,4.11
12/21/2023,06:55:00 -0400,,,,,,,,,4.229,107.627,5.709,,,,,,,,,,,,,,,101.918,,4.11
12/21/2023,07:00:00 -0400,,,,,,,,,4.23,107.761,5.878,,,,,,,,,,,,,,,101.883,,4.11
12/21/2023,07:05:00 -0400,,,,,,,,,4.23,107.742,5.861,,,,,,,,,,,,,,,101.881,,4.01
12/21/2023,07:10:00 -0400,,,,,,,,,4.23,107.657,5.76,,,,,,,,,,,,,,,101.897,,4.11
12/21/2023,07:15:00 -0400,,,,,,,,,4.23,107.852,5.932,,,,,,,,,,,,,,,101.92,,4.11
12/21/2023,07:20:00 -0400,0,1,,,,-0.394,75.961,-4.112,4.23,107.938,6.028,,,,,,,,,313,0,0,,,,101.91,,4.11
12/21/2023,07:25:00 -0400,,,,,,,,,4.232,108.046,6.092,,,,,,,,,,,,,,,101.954,,4.11
12/21/2023,07:30:00 -0400,,,,,,,,,4.232,108.272,6.325,,,,,,,,,,,,,,,101.947,,4.11
12/21/2023,07:35:00 -0400,,,,,,,,,4.23,108.185,6.24,,,,,,,,,,,,,,,101.945,,4.11
12/21/2023,07:40:00 -0400,,,,,,,,,4.232,108.298,6.362,,,,,,,,,,,,,,,101.936,,4.11
12/21/2023,07:45:00 -0400,,,,,,,,,4.232,108.37,6.443,,,,,,,,,,,,,,,101.927,,4.01
12/21/2023,07:50:00 -0400,0,1,,,,-0.694,74.093,-4.733,4.232,108.218,6.293,,,,,,,,,313,0,0,,,,101.925,,4.01
12/21/2023,07:55:00 -0400,,,,,,,,,4.232,108.708,6.734,,,,,,,,,,,,,,,101.974,,4.01
12/21/2023,08:00:00 -0400,,,,,,,,,4.232,108.539,6.559,,,,,,,,,,,,,,,101.98,,4.01
12/21/2023,08:05:00 -0400,,,,,,,,,4.233,108.768,6.808,,,,,,,,,,,,,,,101.96,,4.01
12/21/2023,08:10:00 -0400,,,,,,,,,4.235,108.634,6.659,,,,,,,,,,,,,,,101.975,,4.01
12/21/2023,08:15:00 -0400,,,,,,,,,4.239,108.846,6.905,,,,,,,,,,,,,,,101.941,,4.01
12/21/2023,08:20:00 -0400,0,3,,,,-0.78,74.096,-4.816,4.247,108.773,6.833,,,,,,,,,313,0,0,,,,101.94,,4.01
12/21/2023,08:25:00 -0400,,,,,,,,,4.256,109.011,7.051,,,,,,,,,,,,,,,101.96,,4.01
12/21/2023,08:30:00 -0400,,,,,,,,,4.268,109.136,7.14,,,,,,,,,,,,,,,101.996,,4.01
12/21/2023,08:35:00 -0400,,,,,,,,,4.298,109.308,7.325,,,,,,,,,,,,,,,101.983,,3.9
12/21/2023,08:40:00 -0400,,,,,,,,,4.293,109.1,7.081,,,,,,,,,,,,,,,102.019,,3.9
12/21/2023,08:45:00 -0400,,,,,,,,,4.301,109.273,7.307,,,,,,,,,,,,,,,101.966,,3.9
12/21/2023,08:50:00 -0400,0,22,,,,-0.78,75.338,-4.596,4.304,109.204,7.247,,,,,,,,,313,0,0,,,,101.957,,3.9
12/21/2023,08:55:00 -0400,,,,,,,,,4.296,109.637,7.663,,,,,,,,,,,,,,,101.974,,3.9
12/21/2023,09:00:00 -0400,,,,,,,,,4.304,109.546,7.598,,,,,,,,,,,,,,,101.948,,3.9
12/21/2023,09:05:00 -0400,,,,,,,,,4.295,109.706,7.725,,,,,,,,,,,,,,,101.981,,3.9
12/21/2023,09:10:00 -0400,,,,,,,,,4.305,109.832,7.882,,,,,,,,,,,,,,,101.95,,3.9
12/21/2023,09:15:00 -0400,,,,,,,,,4.295,109.919,7.949,,,,,,,,,,,,,,,101.97,,3.9
12/21/2023,09:20:00 -0400,0,64,,,,-0.887,75.531,-4.666,4.307,109.655,7.732,,,,,,,,,313,0,0,,,,101.923,,3.9
12/21/2023,09:25:00 -0400,,,,,,,,,4.298,110.11,8.164,,,,,,,,,,,,,,,101.946,,4.01
12/21/2023,09:30:00 -0400,,,,,,,,,4.308,110.457,8.487,,,,,,,,,,,,,,,101.97,,4.01
12/21/2023,09:35:00 -0400,,,,,,,,,4.305,110.409,8.45,,,,,,,,,,,,,,,101.959,,4.01
12/21/2023,09:40:00 -0400,,,,,,,,,4.298,110.543,8.589,,,,,,,,,,,,,,,101.954,,4.01
12/21/2023,09:45:00 -0400,,,,,,,,,4.292,110.47,8.517,,,,,,,,,,,,,,,101.953,,4.01
12/21/2023,09:50:00 -0400,0,54,,,,-1.016,74.16,-5.033,4.302,110.591,8.624,,,,,,,,,313,0,0,,,,101.967,,4.01
12/21/2023,09:55:00 -0400,,,,,,,,,4.295,110.604,8.644,,,,,,,,,,,,,,,101.96,,4.01
12/21/2023,10:00:00 -0400,,,,,,,,,4.32,110.656,8.667,,,,,,,,,,,,,,,101.989,,4.01
12/21/2023,10:05:00 -0400,,,,,,,,,4.308,110.808,8.81,,,,,,,,,,,,,,,101.998,,4.01
12/21/2023,10:10:00 -0400,,,,,,,,,4.302,110.639,8.638,,,,,,,,,,,,,,,102.001,,4.01
12/21/2023,10:15:00 -0400,,,,,,,,,4.296,110.613,8.596,,,,,,,,,,,,,,,102.017,,4.01
12/21/2023,10:20:00 -0400,0,66,,,,-0.994,73.51,-5.128,4.31,110.884,8.867,,,,,,,,,313,0,0,,,,102.017,,3.9
12/21/2023,10:25:00 -0400,,,,,,,,,4.314,111.283,9.316,,,,,,,,,,,,,,,101.967,,3.9
12/21/2023,10:30:00 -0400,,,,,,,,,4.304,111.174,9.168,,,,,,,,,,,,,,,102.006,,3.9
12/21/2023,10:35:00 -0400,,,,,,,,,4.298,111.125,9.141,,,,,,,,,,,,,,,101.984,,3.8
12/21/2023,10:40:00 -0400,,,,,,,,,4.293,111.364,9.377,,,,,,,,,,,,,,,101.987,,3.8
12/21/2023,10:45:00 -0400,,,,,,,,,4.307,110.936,8.941,,,,,,,,,,,,,,,101.995,,3.9
12/21/2023,10:50:00 -0400,0,102,,,,-1.466,76.364,-5.083,4.298,111.482,9.488,,,,,,,,,313,0,0,,,,101.994,,3.9
12/21/2023,10:55:00 -0400,,,,,,,,,4.292,111.138,9.125,,,,,,,,,,,,,,,102.013,,3.8
12/21/2023,11:00:00 -0400,,,,,,,,,4.316,111.06,9.044,,,,,,,,,,,,,,,102.016,,3.8
12/21/2023,11:05:00 -0400,,,,,,,,,4.307,111.186,9.173,,,,,,,,,,,,,,,102.013,,3.8
12/21/2023,11:10:00 -0400,,,,,,,,,4.299,111.229,9.243,,,,,,,,,,,,,,,101.986,,3.8
12/21/2023,11:15:00 -0400,,,,,,,,,4.295,111.052,9.102,,,,,,,,,,,,,,,101.95,,3.8
12/21/2023,11:20:00 -0400,0,58,,,,-1.659,74.614,-5.575,4.331,111.325,9.376,,,,,,,,,313,0,0,,,,101.949,,3.8
12/21/2023,11:25:00 -0400,,,,,,,,,4.308,111.091,9.162,,,,,,,,,,,,,,,101.929,,3.8
12/21/2023,11:30:00 -0400,,,,,,,,,4.301,111.325,9.407,,,,,,,,,,,,,,,101.918,,3.8
12/21/2023,11:35:00 -0400,,,,,,,,,4.295,111.502,9.621,,,,,,,,,,,,,,,101.881,,3.8
12/21/2023,11:40:00 -0400,,,,,,,,,4.32,111.407,9.514,,,,,,,,,,,,,,,101.893,,3.8
12/21/2023,11:45:00 -0400,,,,,,,,,4.308,111.719,9.873,,,,,,,,,,,,,,,101.846,,3.8
12/21/2023,11:50:00 -0400,0,76,,,,-1.724,75.532,-5.477,4.301,111.411,9.572,,,,,,,,,313,0,0,,,,101.839,,3.8
12/21/2023,11:55:00 -0400,,,,,,,,,4.295,111.32,9.469,,,,,,,,,,,,,,,101.851,,3.8
12/21/2023,12:00:00 -0400,,,,,,,,,4.292,111.649,9.807,,,,,,,,,,,,,,,101.842,,3.8
12/21/2023,12:05:00 -0400,,,,,,,,,4.313,111.437,9.617,,,,,,,,,,,,,,,101.82,,3.8
12/21/2023,12:10:00 -0400,,,,,,,,,4.304,111.493,9.712,,,,,,,,,,,,,,,101.781,,3.8
12/21/2023,12:15:00 -0400,,,,,,,,,4.299,111.831,10.048,,,,,,,,,,,,,,,101.783,,3.8
12/21/2023,12:20:00 -0400,0,142,,,,-1.702,73.988,-5.727,4.295,111.766,9.992,,,,,,,,,313,0,0,,,,101.774,,3.8
12/21/2023,12:25:00 -0400,,,,,,,,,4.314,111.545,9.75,,,,,,,,,,,,,,,101.795,,3.8
12/21/2023,12:30:00 -0400,,,,,,,,,4.293,111.879,10.097,,,,,,,,,,,,,,,101.782,,3.8
12/21/2023,12:35:00 -0400,,,,,,,,,4.334,112.03,10.259,,,,,,,,,,,,,,,101.771,,3.8
12/21/2023,12:40:00 -0400,,,,,,,,,4.307,112.069,10.303,,,,,,,,,,,,,,,101.766,,3.8
12/21/2023,12:45:00 -0400,,,,,,,,,4.301,112.143,10.387,,,,,,,,,,,,,,,101.756,,3.8
