Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Speed (S-WCF 21114839:21107892-1),m/s,Cavenish Green Gables","Gust Speed (S-WCF 21114839:21107892-2),m/s,Cavenish Green Gables"
12/01/2023,04:53:00 -0400,,,,,,,4.166,,,,
12/01/2023,04:54:00 -0400,3.46,84.6,1.11,0,188,1,,16,23,,
12/01/2023,04:56:00 -0400,3.43,84.8,1.12,0,194,1,,16,22,,
12/01/2023,04:58:00 -0400,3.46,84.8,1.15,0,191,1,4.17,14,20,,
12/01/2023,05:00:00 -0400,3.49,84.9,1.19,0,191,1,,18,24,,
12/01/2023,05:02:00 -0400,3.54,84.8,1.22,0,187,1,,20,30,,
12/01/2023,05:03:00 -0400,,,,,,,4.158,,,,
12/01/2023,05:04:00 -0400,3.56,84.8,1.25,0,191,1,,20,31,,
12/01/2023,05:06:00 -0400,3.51,84.8,1.2,0,190,1,,16,22,,
12/01/2023,05:08:00 -0400,3.49,84.9,1.19,0,194,1,4.167,17,24,,
12/01/2023,05:10:00 -0400,3.49,85,1.2,0,190,1,,16,20,,
12/01/2023,05:12:00 -0400,3.54,85,1.26,0,184,1,,16,20,,
12/01/2023,05:13:00 -0400,,,,,,,4.17,,,,
12/01/2023,05:14:00 -0400,3.54,85,1.26,0,192,1,,16,23,,
12/01/2023,05:16:00 -0400,3.56,85.1,1.3,0,195,1,,17,25,,
12/01/2023,05:18:00 -0400,3.59,84.9,1.29,0,194,1,4.157,17,29,,
12/01/2023,05:20:00 -0400,3.56,84.9,1.27,0,194,1,,16,23,,
12/01/2023,05:22:00 -0400,3.54,85,1.26,0,188,1,,17,23,,
12/01/2023,05:23:00 -0400,,,,,,,4.167,,,,
12/01/2023,05:24:00 -0400,3.56,85,1.28,0,191,1,,17,20,,
12/01/2023,05:26:00 -0400,3.59,85,1.31,0,204,1,,16,23,,
12/01/2023,05:28:00 -0400,3.62,85,1.33,0,194,1,4.17,19,31,,
12/01/2023,05:30:00 -0400,3.56,85,1.28,0,194,1,,13,23,,
12/01/2023,05:32:00 -0400,3.59,85,1.31,0,202,1,,18,25,,
12/01/2023,05:33:00 -0400,,,,,,,4.158,,,,
12/01/2023,05:34:00 -0400,3.59,85,1.31,0,197,1,,16,24,,
12/01/2023,05:36:00 -0400,3.59,85,1.31,0,194,1,,17,28,,
12/01/2023,05:38:00 -0400,3.56,85.1,1.3,0,199,1,4.167,16,22,,
12/01/2023,05:40:00 -0400,3.59,85.2,1.34,0,202,1,,17,25,,
12/01/2023,05:42:00 -0400,3.59,85.1,1.32,0,197,1,,17,24,,
12/01/2023,05:43:00 -0400,,,,,,,4.17,,,,
12/01/2023,05:44:00 -0400,3.59,85.1,1.32,0,198,1,,14,25,,
12/01/2023,05:46:00 -0400,3.62,85.2,1.37,0,197,1,,19,31,,
12/01/2023,05:48:00 -0400,3.67,85.1,1.4,0,202,1,4.158,16,26,,
12/01/2023,05:50:00 -0400,3.67,85,1.39,0,202,1,,17,25,,
12/01/2023,05:52:00 -0400,3.62,85.2,1.37,0,195,1,,13,20,,
12/01/2023,05:53:00 -0400,,,,,,,4.167,,,,
12/01/2023,05:54:00 -0400,3.62,85.4,1.4,0,204,1,,14,26,,
12/01/2023,05:56:00 -0400,3.64,85.3,1.41,0,197,1,,17,30,,
12/01/2023,05:58:00 -0400,3.67,85.5,1.47,0,192,1,4.169,18,26,,
12/01/2023,06:00:00 -0400,3.7,85.4,1.48,0,195,1,,16,22,,
12/01/2023,06:02:00 -0400,3.67,85.4,1.45,0,198,1,,16,23,,
12/01/2023,06:03:00 -0400,,,,,,,4.155,,,,
12/01/2023,06:04:00 -0400,3.67,85.4,1.45,0,194,1,,13,18,,
12/01/2023,06:06:00 -0400,3.72,85.6,1.54,0,195,1,,14,22,,
12/01/2023,06:08:00 -0400,3.75,85.6,1.56,0,195,1,4.166,14,24,,
12/01/2023,06:10:00 -0400,3.77,85.6,1.59,0,198,1,,14,25,,
12/01/2023,06:12:00 -0400,3.8,85.6,1.61,0,195,1,,13,22,,
12/01/2023,06:13:00 -0400,,,,,,,4.169,,,,
12/01/2023,06:14:00 -0400,3.83,85.6,1.64,0,195,1,,17,31,,
12/01/2023,06:16:00 -0400,3.83,85.5,1.62,0,190,1,,16,23,,
12/01/2023,06:18:00 -0400,3.8,85.6,1.61,0,187,1,4.157,16,23,,
12/01/2023,06:20:00 -0400,3.88,85.6,1.69,0,188,1,,19,28,,
12/01/2023,06:22:00 -0400,3.91,85.6,1.72,0,191,1,,19,25,,
12/01/2023,06:23:00 -0400,,,,,,,4.167,,,,
12/01/2023,06:24:00 -0400,3.93,85.6,1.74,0,194,1,,19,31,,
12/01/2023,06:26:00 -0400,3.93,85.6,1.74,0,192,1,,17,22,,
12/01/2023,06:28:00 -0400,3.96,85.6,1.77,0,192,1,4.169,19,30,,
12/01/2023,06:30:00 -0400,4.01,85.5,1.8,0,198,1,,19,26,,
12/01/2023,06:32:00 -0400,3.96,85.5,1.75,0,192,1,,17,26,,
12/01/2023,06:33:00 -0400,,,,,,,4.154,,,,
12/01/2023,06:34:00 -0400,3.98,85.5,1.78,0,197,1,,17,25,,
12/01/2023,06:36:00 -0400,3.98,85.5,1.78,0,188,1,,19,31,,
12/01/2023,06:38:00 -0400,4.01,85.5,1.8,0,188,1,4.166,19,25,,
12/01/2023,06:40:00 -0400,4.06,85.5,1.85,0,197,1,,18,24,,
12/01/2023,06:42:00 -0400,4.04,85.5,1.83,0,195,1,,17,26,,
12/01/2023,06:43:00 -0400,,,,,,,4.169,,,,
12/01/2023,06:44:00 -0400,4.01,85.5,1.8,0,197,1,,14,24,,
12/01/2023,06:46:00 -0400,4.01,85.5,1.8,0,201,1,,13,19,,
12/01/2023,06:48:00 -0400,4.04,85.7,1.86,0,197,1,4.157,16,19,,
12/01/2023,06:50:00 -0400,4.04,85.8,1.88,0,208,1,,12,17,,
12/01/2023,06:52:00 -0400,4.09,85.8,1.93,0,204,1,,14,22,,
12/01/2023,06:53:00 -0400,,,,,,,4.166,,,,
12/01/2023,06:54:00 -0400,4.09,85.7,1.91,0,206,1,,14,23,,
12/01/2023,06:56:00 -0400,4.06,85.7,1.89,0,195,1,,16,23,,
12/01/2023,06:58:00 -0400,4.04,85.8,1.88,0,194,1,4.17,14,22,,
12/01/2023,07:00:00 -0400,4.06,85.8,1.9,0,198,1,,16,26,,
12/01/2023,07:02:00 -0400,4.06,86,1.94,0,190,1,,13,24,,
12/01/2023,07:03:00 -0400,,,,,,,4.157,,,,
12/01/2023,07:04:00 -0400,4.04,86,1.91,0,195,1,,13,20,,
12/01/2023,07:06:00 -0400,4.01,86,1.88,0,195,1,,13,19,,
12/01/2023,07:08:00 -0400,4.04,86.1,1.93,0,198,1,4.166,14,25,,
12/01/2023,07:10:00 -0400,4.06,86.1,1.95,0,204,1,,13,18,,
12/01/2023,07:12:00 -0400,4.06,86.2,1.97,0,198,1,,14,25,,
12/01/2023,07:13:00 -0400,,,,,,,4.17,,,,
12/01/2023,07:14:00 -0400,4.09,86.2,1.99,0,197,1,,16,30,,
12/01/2023,07:16:00 -0400,4.09,86.2,1.99,0,202,1,,14,22,,
12/01/2023,07:18:00 -0400,4.09,86.2,1.99,0,202,1,4.155,13,19,,
12/01/2023,07:20:00 -0400,4.01,86.3,1.93,0,192,1,,12,23,,
12/01/2023,07:22:00 -0400,4.01,86.4,1.95,0,202,1,,13,18,,
12/01/2023,07:23:00 -0400,,,,,,,4.166,,,,
12/01/2023,07:24:00 -0400,4.09,86.5,2.04,0,209,1,,16,23,,
12/01/2023,07:26:00 -0400,4.06,86.4,2,0,197,1,,13,20,,
12/01/2023,07:28:00 -0400,4.09,86.6,2.06,0,202,1,4.172,14,22,,
12/01/2023,07:30:00 -0400,4.09,86.5,2.04,0,191,1,,14,22,,
12/01/2023,07:32:00 -0400,4.12,86.6,2.08,0,202,1,,13,17,,
12/01/2023,07:33:00 -0400,,,,,,,4.158,,,,
12/01/2023,07:34:00 -0400,4.09,86.7,2.08,0,201,2,,13,23,,
12/01/2023,07:36:00 -0400,4.17,86.8,2.17,0,201,2,,13,19,,
12/01/2023,07:38:00 -0400,4.17,86.8,2.17,0,201,2,4.172,12,22,,
12/01/2023,07:40:00 -0400,4.14,86.6,2.11,0,194,2,,13,18,,
